month,users_cons,users_opt,users_med,users_plan,revenue_cons,revenue_opt,revenue_med,revenue_plan,labour_cons,labour_opt,labour_med,labour_plan,tokens_cons,tokens_opt,tokens_med,tokens_plan,eng_cons,eng_opt,eng_med,eng_plan,compliance_cons,compliance_opt,compliance_med,compliance_plan,sales_cons,sales_opt,sales_med,sales_plan,gna_cons,gna_opt,gna_med,gna_plan,onetime_cons,onetime_opt,onetime_med,onetime_plan,total_cost_cons,total_cost_opt,total_cost_med,total_cost_plan,contribution_cons,contribution_opt,contribution_med,contribution_plan,cum_cash_cons,cum_cash_opt,cum_cash_med,cum_cash_plan,gen_heads_cons,gen_heads_opt,gen_heads_med,gen_heads_plan,floor_heads_cons,floor_heads_opt,floor_heads_med,floor_heads_plan,eng_heads_cons,eng_heads_opt,eng_heads_med,eng_heads_plan,blended_min_cons,blended_min_opt,blended_min_med,blended_min_plan,auto_share_cons,auto_share_opt,auto_share_med,auto_share_plan,tok_task_usd_cons,tok_task_usd_opt,tok_task_usd_med,tok_task_usd_plan,churn_cons,churn_opt,churn_med,churn_plan,arpu_usd_cons,arpu_usd_opt,arpu_usd_med,arpu_usd_plan,min_per_user_month_cons,min_per_user_month_opt,min_per_user_month_med,min_per_user_month_plan,adds_organic_cons,adds_organic_opt,adds_organic_med,adds_organic_plan,adds_paid_cons,adds_paid_opt,adds_paid_med,adds_paid_plan,marketing_spend_cons,marketing_spend_opt,marketing_spend_med,marketing_spend_plan
27,6821.664186077573,26556.60950426818,13714.896829054858,13728.895047444285,37462429.23082386,153416527.95330718,77049168.4857046,78046363.78369302,8454033.883973477,29404260.470305048,16157978.530173626,15786613.189189527,2367258.175008919,8588766.49017219,4637183.259253693,4544786.085316064,11916657.004672205,16335408.76189747,13801944.715615287,13463220.119701048,1693040.6382935098,2186418.6620495776,1879424.8634083192,1865722.9466081336,5201505.585917225,21009197.50338046,10631099.992681297,10734197.757029356,7109660.148966358,11137198.671219835,8773494.900664786,8519298.631755074,1217076.6574785754,1268555.2109225905,1167670.0677985086,1235094.1511839807,39943970.086856306,97947262.60293202,61115678.620173156,60245122.467482805,-2481540.856032437,55469265.350375146,15933489.86553144,17801241.316210218,-204496847.66956916,111728014.3066875,-100159662.38405612,-93818145.97787933,68.92366666666666,242.06866666666667,131.6855,129.52441666666664,84.82066666666667,294.73533333333336,161.032,158.29080000000002,22.528,31.359333333333332,26.396,25.618966666666665,2.8686286305647277,2.7439638136441182,2.81876985811036,2.8249959446425144,0.7205087423878179,0.7299937574903,0.7246135284357046,0.7238284976736866,0.13897927045654165,0.13435865027245128,0.13761031661003703,0.13736205339211002,0.051078167115296426,0.04704898296505407,0.04921187464711096,0.0496679526627116,62.18645055742917,65.1564857464561,63.50178825404029,63.22596287358859,78.84168128425007,72.28189475589299,75.58358309923912,76.5457559993251,673.8889747485704,3502.8123331964107,1586.436547753681,1664.0121502053144,272.54137938325096,696.4968601805792,444.6907407477623,420.92579766231586,5033033.3422300825,20133494.420081355,10234490.855742877,10318194.719478028
28,7515.690042086467,29891.849558205813,15236.688252651033,15347.345872728238,41745006.8594034,174285435.40831143,86531581.94457048,88134156.85152121,9160991.982865168,32565695.13627833,17651868.787195798,17352638.086559776,2521993.5299199526,9341169.8148267,4982589.363712541,4908705.229637314,12479490.627284441,17277012.95020503,14511202.603288773,14158623.440306649,1744885.2195525777,2333210.996345715,1955587.106527652,1950799.241430176,5803657.357584738,23967611.632330514,11983573.85243703,12161041.353745759,7398149.6609978685,11685664.925360652,9157088.457812976,8898780.003524844,816803.24694213,1232248.5385243099,869435.2890167073,962209.098995893,42137350.33925949,107510778.1213951,65680177.54579297,65018050.06300695,-392343.47985609627,66774657.2869163,20851404.398777515,23116106.78851424,-204889191.1494253,178502671.59360385,-79308257.98527859,-70702039.1893651,73.84033333333333,264.6293333333333,142.0685,140.61648333333332,90.818,322.10366666666664,173.6735,171.76798333333332,23.311,32.769,27.422,26.621299999999998,2.789297276301364,2.6635960311907785,2.7388145649726203,2.745301840512659,0.7250334386003078,0.7351748169181634,0.7294252964052544,0.7285829210115573,0.1342635203360973,0.12974782671746363,0.13297396000836742,0.1326830275695755,0.05000361743571385,0.04645604051230545,0.0481390669143882,0.04876196551252091,62.95517894263736,65.83830102709022,64.27422855152545,63.96427167219586,76.65951680969538,70.16691232711833,73.43402382125907,74.3871052407934,737.1718918446373,3820.529757337769,1704.794318325362,1816.3471447672334,292.29824909145736,740.1252842374089,474.3441859839291,449.03771139254036,5619364.38462358,23012479.192996074,11557375.27285569,11706954.567553952
29,8248.785699166689,33463.270590913926,16852.76586922957,17073.855411278222,46322289.83862339,196950403.75807366,96757317.05235936,99042129.71043098,9887349.698078288,35900016.43918406,19231629.493794587,18991783.057465307,2673588.8735647937,10095597.67765143,5327076.788113499,5271291.954995116,13059433.409777869,18261969.37970374,15230596.670223823,14880320.999251924,1803693.241769427,2494741.6167160906,2049301.0534551872,2045560.1730007594,6458042.552624114,27177021.69941884,13436826.288624778,13709685.254002266,7686750.796714142,12235254.174029766,9542556.555239739,9278726.97877461,922506.5462014348,1470498.153249544,969892.1761011073,1114303.608668273,44944950.65918898,117927688.74684623,70897903.76552168,70488908.98986901,1377339.17943441,79022715.01122744,25859413.286837686,28553220.72056197,-203511851.96999088,257525386.60483125,-53448844.69844092,-42148818.46880315,78.82966666666667,287.922,152.873,152.01198333333332,96.87366666666667,350.3686666666667,186.8005,185.59691666666666,24.100666666666665,34.223333333333336,28.444,27.6436,2.7136791988832454,2.5879058263966153,2.6639957653329858,2.669658518512925,0.7296618972172882,0.7402449617739804,0.733969504092023,0.7333659698121304,0.1295894389735009,0.1251919267882102,0.12839381580716172,0.12805030970864917,0.04910912912802714,0.04502309838403979,0.04696784665305664,0.04767901836763157,63.71130360121242,66.52318709400468,65.03788044458443,64.69546282368971,74.57675455996615,68.17304483735253,71.42757294612392,72.33545615705138,785.1660948544205,4136.82555268851,1828.3559877568227,1958.2469050963516,312.10680905600975,780.148163157581,502.8418377521682,475.9212829915597,6261751.028910509,26142815.311246715,12979737.291685574,13220123.52772818
30,9035.862498124754,37247.33950865005,18565.90381704191,18909.879451808607,51273155.50238847,221225020.86411873,107704134.97835195,110756308.37899406,10666764.172362313,39378929.88824578,20885028.69907641,20716022.172921523,2826136.1958494186,10837736.919855805,5666996.59066486,5630196.449251654,13658809.901571851,19264505.46829991,15989596.948381871,15620803.349926673,1874166.1867685572,2663887.5932990448,2154958.887775791,2150568.6790542277,7161407.659661704,30658090.811706867,15005859.132010113,15385246.76287751,7980729.684218493,12784263.467987763,9928139.843114102,9661966.508537738,1104625.243171386,1662243.1542094357,1355779.7963554622,1299791.5120347033,47987905.206491455,128811231.66681595,76675535.29409282,76276069.46760502,3285250.2958970233,92413789.19730276,31028599.684259128,34480238.91138903,-200226601.67409384,349939175.80213404,-22420245.01418179,-7668579.5574141,84.065,311.64566666666667,163.9265,163.71823333333333,103.238,379.15633333333335,200.2335,199.80941666666666,24.906,35.67166666666667,29.512,28.673983333333332,2.641716834152081,2.516046066791283,2.5937255476943273,2.5977320655758014,0.7343540992562495,0.7453112483093395,0.7383562279622854,0.738189101424831,0.12493978299147625,0.12066371589031792,0.12384429396049242,0.12344315950607083,0.048788282951329136,0.044836466057546216,0.046877907814247395,0.04740514703850511,64.43939791829303,67.20711271123824,65.79355587078916,65.40809809582385,72.59922197290166,66.2779995132977,69.54321858190478,70.38679411204028,852.2567354727806,4462.120991983252,1969.0462966248256,2115.709225251446,331.62952481126484,815.5565761054925,530.2954679643817,501.0039927642445,6948343.475793509,29542560.56371105,14513597.557853905,14856319.456564648
31,9863.179943812636,41272.12505082319,20376.808792065036,20856.310731266327,56551819.57943901,247285649.81359303,119423826.52379304,123308660.16139293,11478058.448598256,43069500.26840619,22623304.090572875,22535063.085531034,2972173.3238468985,11573195.541462034,6000977.994839085,5982531.100012196,14334727.19128425,20343395.721412282,16831881.90442933,16437761.176829062,1974477.84616063,2860969.101464548,2293102.073379392,2284749.785517001,7915788.586087039,34384463.84821765,16680762.080772692,17179824.927832752,8276517.796046414,13334357.511825152,10315807.404253403,10046761.696568973,1878497.9537747204,2270616.878234311,2691181.3665582123,2015739.5773355772,51824743.09076393,140761680.65907198,83746507.74579726,82952671.23967174,4727076.488675077,106523969.154521,35677318.77799577,40355988.921721146,-195499525.18541875,456463144.956655,13257073.763813984,32687409.364307046,89.39966666666666,336.254,175.286,175.79868333333334,109.72833333333334,409.013,214.0485,214.47796666666665,25.823333333333334,37.22533333333333,30.6985,29.814033333333334,2.5735635154960463,2.448764427580801,2.5262531436440563,2.5298838347257107,0.7389819138180556,0.7501411712340276,0.7429534932315651,0.7428876539136458,0.12030217776849808,0.11615711483561612,0.11932305767840329,0.1188514057419894,0.04753715421852981,0.04399386446267363,0.04575893445777649,0.04629700280398015,65.17088834426593,67.88597015096052,66.53929011407533,66.12116697660903,70.72095772013928,64.50725847610595,67.7355336408414,68.54616298472762,899.2610429150664,4802.842874399374,2100.5673360795945,2265.514683934574,351.6119486050328,848.7847805254863,557.4806321923796,525.6224397771915,7690973.325358272,33183753.129617807,16155620.246752793,16613446.25684911
32,10735.845505926121,45456.97522201252,22261.78528468994,22888.240906556362,62182302.601614855,274839256.11499184,131765258.08032626,136612236.3312968,12328144.286760192,46840737.065693155,24397781.43246947,24407551.759386726,3112316.22942366,12267432.410646668,6314455.373151615,6316606.892851712,15021423.140144348,21475819.097515427,17665255.340348717,17280461.725224227,2065802.3315077787,3078911.44127287,2417796.281811093,2420390.519925561,8721712.736605316,38358353.9670349,18467817.66096587,19094537.16725567,8572179.676071202,13873711.685229296,10699060.20706916,10427715.879276536,2048219.2028434249,2980431.5450402936,2196682.4956742907,2374493.5226123286,55162340.88153088,153243262.13723597,89121949.2070787,89490663.32102767,7019961.720083979,121595993.9777559,42643308.87324758,47121573.01026915,-188479563.4653348,578059138.9344109,55900382.63706156,79808982.37457618,94.85333333333334,360.77733333333333,186.61,187.92673333333335,116.37466666666667,438.76533333333333,227.8075,229.21139999999997,26.731666666666666,38.836666666666666,31.8355,30.96841666666667,2.5086974945381395,2.385273506889502,2.462146665396414,2.4654990988611165,0.7436525771667123,0.7548456152188564,0.747489115219485,0.7475701404849627,0.11565960106461254,0.1116726115992077,0.11481706467196069,0.11426415475172083,0.04660483117127929,0.0427872220494174,0.04508129070198152,0.04526866797862763,65.88724038130744,68.579213888937,67.2714167938875,66.82943110897779,68.93677494436457,62.83498515537675,66.01106856133303,66.80114851821884,955.7591987578633,5062.025979983828,2216.9747295876596,2392.952572186951,371.7161943981845,880.2428749557454,583.2671418358287,549.7005325933308,8482772.93691585,37092847.47203895,17913573.97856896,18496299.024208933
33,11652.865591907403,49747.38290338038,24211.304295614256,24985.946650922942,68174559.84020334,303517872.1234077,144725214.51625335,150544719.13932487,13204214.815430043,50664286.41584741,26206531.61661127,26315239.875576124,3247307.0040850313,12898935.451510146,6604185.770971529,6625376.960683821,15777879.114540944,22716535.87346103,18559098.173532438,18206408.980162974,2190590.4252851997,3319040.895304243,2578667.7849834682,2585548.089791865,9580769.804087063,42553661.93130377,20347070.082034696,21121282.048612908,8867800.06858063,14399849.536682343,11076326.358701717,10804017.38241623,2888632.4190562256,3361650.6474984945,3145278.775258116,3054188.79901102,59366530.31379994,165783304.09664676,96166484.5901001,96612401.13779633,8808029.526403414,137734568.02676094,48558729.926153265,53932318.001528546,-179671533.93893135,715793706.9611717,104459112.56321484,133741300.37610473,100.42233333333333,384.941,197.855,200.00386666666665,123.129,468.10066666666665,241.482,243.86908333333332,27.745333333333335,40.59466666666667,33.058,32.242599999999996,2.447797042554517,2.3254308432054023,2.4011895050245924,2.4049688727823266,0.7480534583106767,0.7594242809809422,0.7521027264754018,0.7520332462452697,0.11106692596427543,0.1072277594775485,0.11033885565666374,0.10972321769392102,0.04624720969902511,0.04267656168089347,0.04456240780828863,0.04499748289267903,66.61565926625363,69.27712719836309,68.01098914561909,67.54717304249193,67.25961161925991,61.25774986636697,64.37799759875202,65.15896000574739,1013.697655379346,5311.094056219946,2329.1254799430235,2517.786395673556,392.3065429502999,910.7122851228733,609.1741632668613,573.7485527107006,9327345.390242228,41225888.41724878,19764788.71204894,20491835.44969452
34,12626.110966078115,54237.45961177485,26243.745623416602,27190.082992071973,74607556.75448406,333934933.9472435,158491457.85521755,165372138.77194986,14142793.865474902,54668263.93627395,28096875.489447746,28326708.39025457,3375876.0922945645,13493223.862539342,6874542.396281401,6916947.8118802365,16630826.700634597,24058336.590962373,19604494.238554128,19230455.16224932,2346981.6721700225,3587096.77542415,2776633.9223932615,2781021.958308967,10496272.255418044,46932619.31977309,22322696.60306627,23248993.72794231,9167937.194844421,14923798.709652958,11449321.327678116,11182488.725027408,4279860.291361322,4408948.433148075,4300606.8551068865,4325041.140986685,64390286.69051316,179534775.86720434,103804351.07138577,104690857.90235507,10217270.063970905,154400158.0800391,54687106.783831805,60681280.869594775,-169454263.87496045,870193865.0412109,159146219.34704664,194422581.2456995,106.237,409.6856666666667,209.387,212.44403333333332,130.20533333333333,498.11966666666666,255.487,258.97535,28.881333333333334,42.48166666666667,34.508,33.641450000000006,2.389741707007095,2.269609619645536,2.3440784309276568,2.3476954764305495,0.7525347958090572,0.7636893114821504,0.7564519929241351,0.7564388762946399,0.10653560272537609,0.10283789511769367,0.10589379141864493,0.10524140506268725,0.0454787279916626,0.04173824612395678,0.04386411754227858,0.04416955933796556,67.34882396561314,69.98749298892012,68.78912406301092,68.27235812377057,65.66195817282781,59.7900912759513,62.84866378859348,63.60680475892103,1080.3531175501635,5619.754005047757,2455.65770251307,2669.1434281743213,413.19057997249473,941.1822772380418,635.3839046911669,597.9876740154361,10226183.976030502,45527680.81851115,21708782.177438002,22581707.870898727
35,13634.57065899704,58833.26543049296,28347.83972171566,29454.113829020607,81377591.67805912,365697257.3794616,172945407.995353,180889474.67354998,15108877.747801844,58710052.58883104,30052757.26047732,30369288.94216206,3496189.4809210356,14023643.935805002,7125776.400533574,7180798.540130423,17473379.898970824,25443926.768867686,20697288.739727594,20263071.303434722,2476614.4184431722,3853066.5557023343,2973957.95715217,2958372.666483879,11474269.667385971,51558801.47488152,24415757.203763958,25503855.800009415,9465670.330237916,15438513.555320995,11820920.711991223,11556165.459016994,4337105.863255719,4981814.809386638,4391710.150384214,4562753.994401541,68140335.1012866,193135844.91371453,110623595.06514332,111888763.53563638,13237256.576772522,172561412.46574706,62321812.93020973,69000711.1379136,-156217007.29818794,1042755277.506958,221468032.27725634,263423292.3836131,112.12066666666666,433.92333333333335,220.976,224.7516,137.36133333333333,527.5293333333333,269.5895,273.9201333333333,29.981,44.39066666666667,35.9925,35.02438333333333,2.3353559292787227,2.2160620685214796,2.290566149601186,2.2936030780136876,0.7567120683307491,0.7680874015768001,0.7605783392602827,0.760693434966867,0.10207478872171581,0.09849860761205292,0.10152656021235747,0.10082312533333379,0.044787700426704775,0.04159969209456859,0.042980606266231375,0.04367189751045711,68.0889154700644,70.72340303252133,69.56448211736068,69.01098611692433,64.16455212733077,58.37723684159201,61.413592318603165,62.138991777322204,1132.5446168534497,5874.245531180014,2568.1541019252945,2792.139936867747,434.6179604410049,972.6381824208958,662.9711992275386,622.9250381339667,11191133.513172608,50090240.09208652,23773718.67828263,24805820.815792475
36,14677.265291786378,63585.36474177621,30530.440006290017,31795.10009928282,88523736.79390262,399011417.94969183,188202625.44895968,197194425.19842884,16103892.551473783,62900520.32756028,32067782.816125173,32482712.273104057,3604542.8466422143,14511158.060759066,7354893.116461226,7421858.171583112,18446010.35097846,26839524.101578847,21825962.919343438,21383740.163688593,2661302.754882809,4109799.711753334,3172211.65226591,3168276.689787492,12501621.189041158,56391071.0289278,26614033.230773117,27862928.633001484,9760674.514172358,15940315.38828945,12188521.012065152,11923548.82011334,5071939.318740946,4714738.943930953,5092465.447051884,4946919.187557449,72836258.01710214,206278420.83886865,118270060.8247266,119541015.0047204,15687478.776800485,192732997.11082312,69932564.6242331,77653410.1937084,-140529528.52138746,1235488274.6177812,291400596.90148944,341076702.5773215,118.03166666666667,458.34933333333333,232.693,237.14284999999998,144.54533333333333,557.186,283.831,288.96956666666665,31.279,46.272,37.506,36.52655,2.2834605287650653,2.1657839808901955,2.239739648792922,2.242273737008861,0.760918486865351,0.7722848237213158,0.7647146595415856,0.7648967047649387,0.09769777345478402,0.09424151324512414,0.09723421459001998,0.09648808238140306,0.044317409474290824,0.04083400231258769,0.042288451292212516,0.043098216967694725,68.85787570819582,71.46562137746741,70.35555578374361,69.77058669244087,62.737375332675136,57.0564310320651,60.052408545319196,60.749044827461624,1179.9297493291513,6145.929688034296,2688.888125880641,2918.029727875952,457.24357096523323,1001.5894134098471,690.2623814247395,647.7646158208481,12206638.75170887,54854588.60691923,25941811.199302956,27133421.201032493
37,15784.886688004548,68473.20508325798,32804.20984964954,34225.798126343245,96209928.9548682,433821769.0616884,204361919.29416406,214374072.99225527,17162968.768271413,67227954.9149866,34171713.424915954,34685713.91962172,3709766.813671121,14941910.483654048,7572669.808094709,7641017.098165145,19412112.430058874,28273201.776460156,23001124.721167993,22513493.701299325,2835707.527510217,4377491.073492622,3386896.0768606924,3375331.768604059,13591936.037356727,61457254.4712043,28938399.226237603,30344797.48920338,10061191.441625645,16436062.316463389,12557899.62970823,12292396.247818856,4750904.33959016,5105648.052613349,5506306.734101074,4875064.639148276,76616831.22694927,220513873.16201156,125945269.64786151,126980795.90422107,19593097.72791895,213307895.89967683,78416649.64630255,87393277.0880342,-120936430.7934685,1448796170.517458,369817246.547792,428469979.66535574,124.23733333333334,483.02066666666667,244.6625,249.8115,152.07966666666667,587.1046666666666,298.389,304.33841666666666,32.531333333333336,48.162333333333336,39.0595,38.002183333333335,2.2354957154722417,2.1186811463352795,2.1912441350192036,2.194610616274305,0.7646993890170127,0.7761810105871569,0.7687837683807316,0.7687179565665632,0.09342069157221072,0.09008527580396151,0.09303435625549107,0.0922532960533235,0.043267150565961456,0.040327655930386036,0.04173072274048158,0.04223832744351006,69.63699619998089,72.21846162797695,71.15891041122046,70.54050909977951,61.41901490812392,55.82054616700266,58.75148230460439,59.45955084873148,1253.50207308534,6422.167115002146,2832.021635574598,3062.5348377562223,480.5511292582665,1030.5528237024027,716.5464976564033,673.0517223137142,13278560.519085396,59851712.69245376,28230393.817343954,29579163.779764324
38,16941.5483864604,73402.80100918328,35102.54901885276,36702.986804413405,104353656.06818067,469574463.05553925,221023414.95680755,232180938.51375616,18271567.938886352,71560883.58578742,36286757.32775065,36922828.415301725,3806274.2167072934,15305632.66525288,7750858.337821362,7831049.673698248,20445909.995850403,29661634.755886484,24174920.410880044,23671413.661863033,3014501.1928899013,4638711.5029373355,3586542.3288310296,3582974.801406503,14761808.900443532,66727147.00092917,31383359.64130296,32949677.235613506,10361916.289157603,16916012.035282522,12918305.726340069,12655849.800301325,5653593.017684681,5064711.926512953,5051248.882193855,5447484.635774576,81838388.73966113,234441557.27100804,132846703.67504717,135249497.72563255,22515267.328519527,235132905.7845312,88176711.2817604,96931440.78812361,-98421163.464949,1683929076.3019888,457993957.82955235,525401420.45347923,130.57733333333334,506.94233333333335,256.3735,262.3050833333333,159.79033333333334,616.1446666666667,312.6095,319.51435000000004,33.848333333333336,49.92666666666667,40.552,39.475750000000005,2.1892913542120493,2.0742892451402906,2.1466042963050094,2.1490406160369337,0.7685655706726725,0.7799040849747577,0.7723400185758651,0.7725340506784024,0.08926476987459789,0.08603304539524186,0.08893387766533005,0.08813366630682327,0.042943173572952804,0.040142062492689645,0.04155003481811016,0.0419627846948607,70.42947585877592,72.98646165727229,71.96715005256569,71.32442088824965,60.14896939451731,54.65123549608686,57.553350574620865,58.224762530066656,1321.2782288532019,6615.526566703655,2916.286988713433,3174.2651471008603,504.35750290325905,1057.5672868541349,742.5572514777385,697.9809272860656,14431489.343230233,65073265.35925326,30654287.89412461,32156110.948838294
39,18136.12935960672,78417.54401654673,37448.88034047104,39234.62448953572,112930385.92005755,506610804.51767546,238357104.3571392,250718532.42922384,19422558.285264354,76003676.5222918,38470874.574885316,39225949.66822396,3893364.0784241944,15607659.129584208,7905665.15087776,7993367.346330199,21476219.418969024,31034782.223462462,25281665.382840253,24821716.40054173,3184844.8144770465,4888890.817454854,3755170.8611956886,3781260.9155192794,15997336.20222217,72144417.76576503,33909121.50936053,35648814.74946217,10659179.920416005,17382805.001995787,13264160.969013916,13012448.698968928,4938266.296632886,4649301.201241816,4201750.814206068,4837128.513246011,85548708.62494224,248222151.93605974,139401638.5085558,142484413.78383335,27381677.295115326,258388652.58161563,98955465.8485834,108234118.64539042,-71039486.16983368,1942317728.8836048,556949423.6781359,633635539.0988698,137.03266666666667,530.7353333333333,268.1625,274.8286,167.635,645.0226666666666,326.922,334.72068333333334,35.132,51.611333333333334,41.901,40.899766666666665,2.1461472994197637,2.0322509988657287,2.1045799289067575,2.1062835942258515,0.7721510943542916,0.7835843944633116,0.7757670492034098,0.7761527493924486,0.08522998181513584,0.08210704050948722,0.08494166517086603,0.08413695235815882,0.04251407560022948,0.03947341446892781,0.04096087517139372,0.041449844204273896,71.2377451659625,73.76259937868423,72.79356882808004,72.12144414041511,58.96278410052106,53.54635124405718,56.42956238386552,57.0670326007587,1377.1511679802918,6832.993229736557,3022.43706335756,3286.6958895949847,528.960060699822,1083.0001522977716,765.3597517207679,722.8740927591043,15653048.410227096,70436169.45833088,33153512.24352113,34827140.77706342
40,19372.668710904778,83440.32929213706,39882.288013557954,41796.349914336075,121957147.8554683,544587680.7130247,256566679.03097132,269877834.35561305,20616652.601756074,80452538.34828627,40734244.851545274,41559212.61304164,3969768.6005107835,15842070.466977188,8037429.413041332,8125074.253774025,22513584.200427916,32379350.3363971,26424723.16007454,25966602.34801713,3346879.70638392,5108458.887423723,3924380.2488940037,3963432.419747851,17298386.725763116,77739488.74544798,36543983.59740653,38452772.432652816,10954591.210757803,17835450.63537388,13612231.114247944,13362892.00937343,4952725.027141986,4041623.022345265,4286850.068399253,4633839.325463134,90107030.73588774,261899299.88754565,147142352.2309109,150234324.938968,31850117.11958057,282688380.82547915,109424326.80006039,119643509.41664506,-39189369.05025309,2225006109.709084,666373750.4781963,753279048.5155149,143.58233333333334,553.892,280.113,287.1907166666667,175.59466666666665,673.109,341.441,349.7246833333333,36.394333333333336,53.205333333333336,43.2725,42.27818333333333,2.10567982244409,1.9932994988304054,2.064242532969686,2.0663467091793004,0.7755081118148848,0.7869150950406535,0.7792654414875376,0.7795005559439039,0.08131010213770828,0.07829327531239631,0.08105366096710788,0.08025421274884909,0.042000758152045736,0.03920030320178973,0.040545994895694236,0.041020598919456135,72.05654150552124,74.55910994521068,73.61010953688329,72.93244045941255,57.848855881783265,52.523004635249904,55.34511216911163,55.984807945496584,1435.3153510179345,6991.472271186723,3161.6717753426087,3379.9702730770105,553.6019296633636,1105.2709985773545,787.8964548971453,746.6861037832605,16939557.88800863,75991620.6776513,35753565.653570876,37607779.86438356
41,20658.715407225714,88509.05472285095,42339.68907074798,44406.33416769454,131498872.79230076,583542241.509207,275355276.5024686,289714051.84321797,21875862.465094265,84967164.93361624,43036351.74785084,43957818.32907695,4037518.3369558905,16016324.716212263,8144869.793130389,8230100.569695621,23601106.61883605,33688238.24391091,27579196.596317872,27131602.68761225,3507934.2003158936,5322251.516950775,4099335.2322905953,4142945.261138102,18668862.777120467,83486304.02873743,39296536.80483496,41354967.2151864,11249175.541657835,18276970.58146466,13947296.219670357,13708903.805590224,4582237.668440759,3944206.1720484053,4546707.888709492,4358926.644703436,94481354.12584102,276244546.3494247,155223841.3042437,158098471.40409532,37017518.666459724,307297695.1597823,120131435.1982248,131615580.43912262,-2171850.3837933703,2532303804.8688664,786505185.676421,884894628.9546375,150.36733333333333,576.6103333333333,291.9085,299.5523833333333,183.84366666666668,700.6803333333334,355.7815,364.7365,37.689,54.704,44.6435,43.64425,2.067534366893023,1.9560213604110577,2.026223320332083,2.028504814624335,0.778736435171647,0.7902623799236723,0.7826067758900992,0.7827705158348559,0.07751391046095672,0.0746029243631246,0.07728387997407597,0.07649506532671549,0.04147102491052891,0.03888156454783606,0.040073938092691594,0.04056471378358641,72.88296246752337,75.35464508284586,74.44687958942293,73.74805138288625,56.799187592369584,51.54220719448369,54.32450194195348,54.95924445310952,1501.1623952008747,7192.607687134853,3246.139800757071,3493.1682473777673,578.6881916283405,1124.0443073541774,810.1034334389667,769.5628321323834,18293572.178320248,81688152.10695371,38485001.85464569,40481675.153341964
42,21978.240454371025,93608.09682199235,44838.35477410595,47048.69018303849,141468226.42439783,623426864.1570569,294779112.46738183,310153749.6308285,23165272.765726767,89528075.98215798,45425838.833631,46392253.89147769,4094042.1289615785,16140975.952728458,8228170.038536754,8310468.967279986,24589122.778963964,34927107.491186485,28719248.37539702,28207417.42824185,3634025.3396939356,5514896.0880659735,4262272.95261775,4292330.101624149,20112894.9595164,89376614.26426165,42140369.31062887,44355196.71617723,11540431.478184558,18703632.05167675,14275636.20002497,14047551.678906824,3635433.0326055754,2788463.650588839,3291536.9791698568,3338993.748899718,98257186.70182326,289614892.69856614,161945077.57301125,165232383.80068326,43211039.72257455,333811971.4584907,132834034.89437054,144921365.8301452,41039189.33878117,2866115776.3273573,919339220.5707915,1029815994.7847826,157.12066666666666,598.8683333333333,303.82,311.73235,192.06266666666667,727.6883333333334,370.283,379.53165,38.803333333333335,56.04833333333333,45.9285,44.839083333333335,2.0310677988938526,1.920585931937944,1.990952577226881,1.9923991454592844,0.7819358118578156,0.793564140299796,0.7855860342262146,0.7860057268125087,0.07384788229669804,0.07104730457884406,0.0736409947041724,0.07286768009544915,0.04069293410516585,0.03858109007354044,0.03959315533979975,0.03995378869409696,73.72193677461739,76.15589310844632,75.28283432475547,74.57382149145752,55.79700060819431,50.609249747919556,53.378125569643274,53.98128780709815,1552.2561626851477,7381.112151522408,3348.3113410343567,3592.355758778189,602.0584036084463,1139.0037876664578,830.4427069686006,789.9892880287503,19724830.918845113,87531336.22638105,41303291.47537029,43457107.77648269
43,23354.374334065065,98819.56981057995,47381.03346739812,49767.19275084528,151990139.35655928,664844314.2160107,314900602.7972113,331489100.55736727,24520067.26139641,94268035.06259099,47858281.80934232,48931855.99181451,4143419.9326905143,16225485.677874584,8285179.200154328,8372142.943504939,25597155.366653524,36202507.294712186,29810806.403889794,29309028.541474055,3757467.991014756,5713861.863800743,4403912.783805222,4442205.846489851,21627509.35644523,95418615.11170223,45083741.680088855,47454396.37078518,11831983.126051882,19126044.292868398,14594839.537682114,14384904.534437664,3175486.1041537486,2668073.05818864,3286678.1883573453,2997891.5380659606,102695269.54004435,304428288.6457605,169992037.03740683,173301826.227045,49294869.81651493,360416025.57025033,144908565.75980446,158187274.33032233,90334059.15529612,3226531801.8976073,1064247786.330596,1188003269.115105,164.07766666666666,621.394,315.612,324.1383833333333,200.527,755.037,384.6215,394.6055,39.90533333333333,57.405,47.12,46.03021666666666,1.996022196438204,1.8873293014856747,1.956738454992573,1.9579796832048189,0.7851938381100296,0.7966430837070705,0.788770998739822,0.7892010740689939,0.07031144082235065,0.06762082597293421,0.07012122923035596,0.06936972562505489,0.040294311786855594,0.037931575884811865,0.03942906782520834,0.03946735422114029,74.55598641650961,76.96323333871791,76.12322083582592,75.39852283928252,54.829427992197814,49.73475024742321,52.46394342605627,53.04629078152671,1629.1015711422401,7618.341952574775,3467.499239926299,3725.3357046436267,624.7346318443883,1153.881293770848,847.774969416408,809.9359635186493,21220233.96365967,93514029.62355854,44216866.87010727,46523062.444624275
