month,users_cons,users_opt,users_med,users_plan,users_ind_cons,users_ind_opt,users_ind_med,users_ind_plan,users_fgn_cons,users_fgn_opt,users_fgn_med,users_fgn_plan,sub_rev_cons,sub_rev_opt,sub_rev_med,sub_rev_plan,commerce_rev_cons,commerce_rev_opt,commerce_rev_med,commerce_rev_plan,revenue_cons,revenue_opt,revenue_med,revenue_plan,labour_cons,labour_opt,labour_med,labour_plan,tokens_cons,tokens_opt,tokens_med,tokens_plan,eng_cons,eng_opt,eng_med,eng_plan,compliance_cons,compliance_opt,compliance_med,compliance_plan,geo_fixed_cons,geo_fixed_opt,geo_fixed_med,geo_fixed_plan,sales_cons,sales_opt,sales_med,sales_plan,gna_cons,gna_opt,gna_med,gna_plan,onetime_cons,onetime_opt,onetime_med,onetime_plan,total_cost_cons,total_cost_opt,total_cost_med,total_cost_plan,contribution_cons,contribution_opt,contribution_med,contribution_plan,cum_cash_cons,cum_cash_opt,cum_cash_med,cum_cash_plan,floor_heads_cons,floor_heads_opt,floor_heads_med,floor_heads_plan,blended_min_cons,blended_min_opt,blended_min_med,blended_min_plan,arpu_usd_cons,arpu_usd_opt,arpu_usd_med,arpu_usd_plan,gmv_cons,gmv_opt,gmv_med,gmv_plan,adds_organic_cons,adds_organic_opt,adds_organic_med,adds_organic_plan,adds_paid_cons,adds_paid_opt,adds_paid_med,adds_paid_plan,marketing_spend_cons,marketing_spend_opt,marketing_spend_med,marketing_spend_plan,adds_paid_ind_cons,adds_paid_ind_opt,adds_paid_ind_med,adds_paid_ind_plan,adds_paid_uk_cons,adds_paid_uk_opt,adds_paid_uk_med,adds_paid_uk_plan,adds_paid_us_cons,adds_paid_us_opt,adds_paid_us_med,adds_paid_us_plan,spend_ind_cons,spend_ind_opt,spend_ind_med,spend_ind_plan,spend_uk_cons,spend_uk_opt,spend_uk_med,spend_uk_plan,spend_us_cons,spend_us_opt,spend_us_med,spend_us_plan
25,4845.01566391816,19819.210750830356,9798.292770304412,10085.983944337428,4636.114076535037,19281.362574213745,9474.906935731084,9761.951050722586,208.90158738312195,537.8481766166152,323.3858345733273,324.0328936148446,24281969.810369864,108264865.54935962,51275730.2891437,53675983.31901628,0.0,0.0,0.0,0.0,24281969.810369864,108264865.54935962,51275730.2891437,53675983.31901628,6275608.884475326,22573903.155346308,11649176.236534229,11980011.879280169,1778769.5146682644,6659724.913234255,3445769.3248559344,3487103.904166361,10408470.216329902,14256155.347346108,11867680.665455312,11755160.012185574,774343.5135236456,1126600.3121151235,890551.0503123839,897633.3930306628,2604769.5280947722,3087741.7660379014,2722683.9708164916,2773809.8113748673,3485366.350094442,15059046.453674901,7256229.936274957,7536154.386347603,6309942.304980227,9573033.422466451,7528330.519104664,7452024.196100405,1738335.520485133,1580979.604661227,1796410.4752880754,1683260.9499467658,34663350.03768297,79567106.44334745,49846408.81475167,50379664.779665545,-10381380.227313112,28697759.106012166,1429321.474392031,3296318.539350733,-220631850.58163664,-7103362.519385727,-147249806.1143372,-145896879.75984883,63.915,230.55633333333333,118.994,122.23946666666666,3.0217459811952248,2.8879776037240235,2.91829326669892,2.9749270490803044,56.70728686850708,61.40397540776969,59.263581839178556,58.351127857249,0.0,0.0,0.0,0.0,501.7204341136434,2810.329446021068,1180.2851647936072,1309.7335882812422,132.37627155609337,425.46004572634564,241.07643429827974,234.95559251568164,3321052.5780138993,14228314.130992187,6893034.79851892,7138594.121556301,115.38399252670047,366.152340433673,209.21050358152314,203.15291429414083,16.992279029392893,59.307705292672715,31.86593071675659,31.80267822154083,0.0,0.0,0.0,0.0,1859040.2729064801,7951802.399647163,3919069.30727136,3991507.0172657194,1462012.3051074187,6276511.731345026,2973965.4912475594,3147087.1042905813,0.0,0.0,0.0,0.0
26,5271.2411138352645,22357.293894753395,10846.200548906609,11251.35958715661,5023.221197423992,21673.513405176705,10447.86657370366,10850.823470137442,248.0199164112727,683.7804895766898,398.3339752029453,400.53611701916867,26537218.037320405,122637367.0849749,57011047.439386986,60172270.203999475,0.0,0.0,0.0,0.0,26537218.037320405,122637367.0849749,57011047.439386986,60172270.203999475,6689712.706419429,24969781.225532923,12640800.453234877,13087736.688109152,1873054.7833366636,7265272.666317999,3688398.4022911238,3760331.042380131,10878537.80064802,15065537.931616781,12474054.167200644,12343987.846487086,785193.4303121964,1188811.23543535,917071.5621890258,926459.6621053002,2825673.965733023,3414687.822037619,2998032.1979629174,3031828.815439631,3822245.827309521,17162597.617323473,8094068.006007912,8491368.953814404,6527609.86537617,10053501.410236835,7846712.892238607,7761671.906077403,1208456.477050387,1240686.3179250571,1144576.8442551196,1219736.9213565215,36018054.41969923,86760732.50961503,52794408.26498127,53777991.751169756,-9480836.382378822,35876634.575359866,4216639.174405722,6394278.452829718,-230112686.96401545,28773272.05597413,-143033166.9399315,-139502601.3070191,67.30866666666667,251.61633333333333,127.459,131.81635,2.9260125940723083,2.7934834648517293,2.8232751770084126,2.8796273988451055,57.003198768505314,61.712100785861196,59.566256176870546,58.65131447457988,0.0,0.0,0.0,0.0,534.2014372693736,3036.5392655808355,1274.3025070321055,1410.019677178385,138.44673599799947,451.11258389074504,253.83082135840368,247.87978276046044,3642295.47155548,16239729.832403943,7691359.543371555,8051397.497852441,119.13208058832764,382.0733197553951,217.00873393106116,211.16151429680127,19.296178713798646,68.98324986261237,36.804204916723215,36.68665361588345,0.018476695873143992,0.05601427273758981,0.017882510619303373,0.031614847775700027,1962826.2446618383,8698038.01432314,4185716.640282166,4320150.3640432935,1677499.6018060672,7535411.435508384,3503640.385274519,3727768.743601878,1969.6250875739543,6280.382572418413,2002.5178148696648,3478.3902072695146
27,5721.830345460587,25109.274544899752,11947.154331587884,12507.435815264294,5429.239754335648,24253.989955985933,11460.944131128312,12017.902324913248,292.59059112493725,855.2845889138147,486.210200459574,489.53349035104435,28939770.084040202,138314439.4799376,63097167.96404571,67220904.3726043,0.0,0.0,0.0,0.0,28939770.084040202,138314439.4799376,63097167.96404571,67220904.3726043,7122728.979585448,27544843.94924584,13671645.455014095,14270469.218966585,1967615.9142950585,7884784.395643916,3925424.4546032907,4038624.8827671586,11370328.27318183,15895974.496282674,13120191.90625059,12954304.451267125,796696.8401867374,1255590.885594284,944533.1555797749,957309.7560793787,3075741.412396725,3801788.593383681,3330978.0250090677,3329857.9257421596,4177029.9379334957,19432837.641969323,8993165.040933391,9516562.634346034,6749116.651298134,10538257.099306377,8162154.069723114,8075315.808101019,980311.4286994896,1136015.3599198267,1378540.4767272596,1034807.8046266076,37774635.71939206,94706954.08991711,56836878.60259426,57700947.14907583,-8834865.63535186,43607485.390020475,6260289.361451453,9519957.223528456,-238947552.59936735,72380757.44599462,-136772877.57848004,-129982644.08349067,70.798,273.797,136.0555,141.84765000000002,2.8358278672045185,2.7054087904785624,2.7357114462275636,2.7901811903504337,57.31027169715796,62.02311836489893,59.88065477615433,58.959768030867295,0.0,0.0,0.0,0.0,568.5479902511759,3339.722141757827,1357.9488835872678,1538.4589432785037,144.98064214080955,477.37633719832274,265.8848376717196,261.31913541093917,3980582.7055980614,18395605.062746238,8551657.115908049,9025840.530599924,123.30146810585897,398.72179972152037,223.73061843646144,219.69858417134046,21.57044959190601,78.18481595582087,41.89331436131365,41.385477819276204,0.10872444304457145,0.469721520981444,0.2609048739445082,0.23507342032247683,2073491.1779115626,9516744.444114072,4457290.404617587,4678629.821082441,1895686.670046629,8824436.647974033,4066292.6456167623,4320749.16232122,11404.857639869171,54423.97065812885,28074.0656736987,26461.547196260057
28,6195.42331204825,28064.472676050515,13100.72916071733,13849.590589449042,5852.330616721635,27008.01213924116,12512.925120916403,13256.819149603467,343.092695326614,1056.4605368093553,587.8040398009266,592.7714398455735,31490910.749912973,155258839.99355575,69545959.76863514,74809685.98518795,0.0,0.0,0.0,0.0,31490910.749912973,155258839.99355575,69545959.76863514,74809685.98518795,7579289.898398602,30279584.562779367,14724738.075300774,15524393.030931871,2058532.364742403,8515297.214540655,4160329.2495550793,4318400.062171791,11889450.048278956,16731048.535467412,13759476.99187844,13584009.518794915,808795.7308680344,1327940.379726464,973390.5676806642,990496.3579684848,3366715.791448109,4209990.862270728,3690292.6629411844,3661862.0662360257,4554933.860180931,21900088.63212843,9948520.680348897,10625738.030362554,6970494.785360761,11023270.622844832,8473959.716852581,8388966.328480186,1090999.4162515001,1162602.6159951738,1174376.9106547686,1116060.536161786,39989799.369547814,103250148.7473713,60553863.07798795,62130921.65178603,-8498888.619634837,52008691.246184446,8992096.690647181,12678764.333401911,-247446441.2190022,124389448.69217908,-127780780.88783287,-117303879.75008875,74.41066666666667,296.81,144.6715,152.25043333333332,2.7522751849719396,2.623078268439953,2.6536817428474615,2.707056264185744,57.62576853428164,62.341720770140704,60.20469812061417,59.27635181683232,0.0,0.0,0.0,0.0,602.6187692866878,3616.4249732439494,1439.5489107350143,1657.450940671729,151.43745471689448,504.1451149958286,278.6873465050595,274.8851358145214,4340965.51260603,20747165.92199064,9464575.194606856,10083135.655890644,127.26726139001046,416.0346655918105,231.4294097723962,228.33585286064047,23.84890273809582,86.83307127977548,46.5104492681409,45.8933617276837,0.3212905887882201,1.2773781242426394,0.7474874645224032,0.6559212261972669,2187650.4357351144,10461260.700499766,4778127.091011469,5083414.028402742,2119504.3412602297,10137411.542672247,4604578.4962987155,4925771.861754436,33810.73561068646,148493.6788186237,81869.60729667197,73949.76573346449
29,6690.779367480591,31187.971079944535,14320.392226148924,15264.79646684297,6291.37439268365,29897.25112784946,13617.41411759088,14553.431249991683,399.40497479693965,1290.719952095081,702.9781085580436,711.3652168512891,34179260.03850656,173316044.58992207,76392306.8171384,82877134.63150199,0.0,0.0,0.0,0.0,34179260.03850656,173316044.58992207,76392306.8171384,82877134.63150199,8050739.861467998,33135907.89217687,15839917.023776514,16830548.672216102,2147427.1163517577,9131693.707793986,4388384.867415485,4591920.423356538,12416340.547660733,17629451.724500727,14414847.471873596,14240929.45955473,821434.3788002116,1403719.1839042695,1004035.5989182992,1025234.0605866318,3716572.955642794,4720763.814205827,4075953.2441711444,4068039.7561398554,4956627.855050856,24558280.77024606,10964053.061503908,11817206.375369176,7191887.162971524,11505691.771104066,8786980.387558093,8701718.775817912,1408885.7823433995,1258333.4718615871,1173012.5705489675,1356192.4736747653,42523213.47653881,112385292.86774401,64655663.71790541,66974941.26346063,-8343953.438032251,60930751.72217804,11736643.099232983,15902193.368041348,-255790394.65703443,185320200.4143571,-116044137.78859988,-101401686.38204738,78.05666666666667,320.3063333333333,153.6035,162.84404999999998,2.673315485193473,2.5457373302142385,2.5766824764726097,2.6286631309507413,57.94507733521931,62.669881449078446,60.53363446917786,59.59875877507,0.0,0.0,0.0,0.0,636.2036136199695,3871.5086580653538,1540.7575820055831,1768.560379175854,158.6806727750871,530.0910255652227,292.08016198521284,288.6742962516346,4723636.612486946,23288825.999033365,10431893.965295268,11221452.897778193,132.13088923999604,432.32508304831697,239.90233689500042,237.19885707290837,25.83669708276091,94.83014090037604,50.65778795083944,49.98440241892621,0.713086452330147,2.935801616529709,1.520037139372925,1.4910367597999938,2324780.411907225,11481763.338985734,5145306.502629564,5529724.436384703,2323531.945194094,11460016.924219131,5118851.182710064,5521301.687852857,75324.25538562704,347045.73582849785,167736.27995564017,170426.7735406318
30,7203.814242492665,34488.46428572572,15591.437760192592,16753.441757624234,6742.10536508354,32929.86335759797,14759.512917958993,15907.82066246359,461.7088774091234,1558.6009281277538,831.9248422335992,845.621095160644,36988029.45797546,192514280.1923027,83587770.51221444,91422217.21498999,0.0,0.0,0.0,0.0,36988029.45797546,192514280.1923027,83587770.51221444,91422217.21498999,8527567.42003556,36141052.13179766,16978717.249491278,18192287.069152296,2228606.905288941,9741091.248906955,4603469.595113096,4857976.425555246,12956942.546950359,18550761.68314725,15054311.89342656,14914779.24461927,834501.3376644563,1483270.1614210452,1036124.771359459,1061570.4259792625,4104623.3423464103,5317803.892515761,4450366.340373303,4529236.534905683,5378619.3167025745,27395856.451463662,12038148.835565552,13084652.313868955,7412687.97171196,11989946.124066101,9092185.550028425,9014728.32503591,1429606.2857492887,1645498.137918837,1067983.807550993,1505168.4340086305,44835587.48758046,122308144.97122467,68707524.32704955,71950982.60685593,-7847558.029604998,70206135.22107807,14880246.18516487,19471234.608134076,-263637952.6866394,255526335.6354352,-101163891.60343502,-81930451.77391331,81.677,344.484,162.4825,173.65945,2.599457564342328,2.4742033806191284,2.50324736188065,2.555618600039208,58.27293398446116,63.0040979098328,60.86702124478313,59.92884135834123,0.0,0.0,0.0,0.0,665.282542913796,4151.172258891503,1626.6539187393905,1885.3439435059931,166.38924504706216,555.5574199787901,306.28090430214604,302.59810627316693,5126889.005775983,25997406.688488312,11458846.022570759,12431570.1947253,137.67501628940786,448.6313173791265,249.66131396965548,246.50972167080937,27.394583368904105,101.01383113964093,54.16570812358661,53.161320088661995,1.31964538875019,5.912271460022775,2.453882208903951,2.927064513695595,2493485.800796772,12642544.700655382,5593211.326315412,6045656.415747285,2493485.800796772,12642544.700655382,5593211.326315412,6045656.415747285,139917.40418243944,712317.2871775427,272423.3699399339,340257.3632307256
31,7737.948945867787,37985.25822177563,16893.989268839792,18324.50719243553,7207.029849161108,36117.21162301122,15915.728802596988,17325.593470008647,530.9190967066783,1868.046598764414,978.2604662428015,998.9137224268857,39946172.28380606,213021584.26175115,91058971.87810983,100522566.47608684,0.0,0.0,0.0,0.0,39946172.28380606,213021584.26175115,91058971.87810983,100522566.47608684,9029576.308800302,39299880.68728092,18141560.855482772,19624182.841268517,2306739.596024809,10328510.332092812,4797995.00041068,5114359.35364861,13538213.324329758,19555331.163199555,15759314.44440934,15644204.567934187,848048.7499521758,1568366.292702648,1068504.1534370293,1100159.8899148412,4602214.264556571,6025955.826345806,5019280.295505768,5100523.8111828035,5820194.1623053895,30418317.28664533,13162267.842523964,14429537.255824368,7631385.588688212,12472814.99783767,9399676.276692146,9325885.881890522,1874711.674350237,2029728.0500593048,2117070.9801234417,1928967.405848411,47770369.44706818,132809691.49720211,74244256.24899863,77534132.16461505,-7824197.163262116,80211892.76454905,16814715.629111204,22988434.31147179,-271462149.84990156,335738228.3999842,-84349175.97432381,-58942017.46244156,85.394,369.28633333333335,171.3005,184.75631666666666,2.5296195653864326,2.4066413475955284,2.435313066712666,2.486577189159616,58.61102336015913,63.35061987301198,61.220925597982955,60.269882139657625,0.0,0.0,0.0,0.0,699.4442924617392,4441.815760021492,1690.657997496643,2009.2743061076526,173.78105006245664,579.4056189379872,319.6930545210849,315.74964916889235,5548204.418696319,28877142.028845407,12538165.576832164,13713332.5822485,142.72628807962926,462.69442099856167,258.2701133654451,254.71513460125558,28.84831635827796,106.63664275073464,57.203667914926484,56.074230595637786,2.206445624549402,10.074555188691035,4.219273240713299,4.960283971998972,2656611.871244003,13820476.128857361,6033050.428050487,6563964.361408678,2656611.871244003,13820476.128857361,6033050.428050487,6563964.361408678,234980.6762083133,1236189.771130686,472064.7207311891,585403.8594311437
32,8299.981594362092,41647.72779629328,18264.464596374277,19971.69276503801,7691.88361276715,39430.67851519534,17121.32680778083,18800.461828617015,608.0979815949427,2217.049281097942,1143.137788593442,1171.2309364209925,43089542.66370072,234680299.6237619,98966316.2151317,110146307.59972212,0.0,0.0,0.0,0.0,43089542.66370072,234680299.6237619,98966316.2151317,110146307.59972212,9553670.712879604,42582047.97445419,19350645.664947983,21113602.754430708,2381097.1760275955,10887693.034337796,4980086.088314427,5358405.726436165,14176964.413182613,20577388.60995934,16519845.18067148,16417112.882054467,862368.2737902263,1657818.5906561671,1102839.7307407896,1140775.8846933055,5152223.2021895675,6841893.160848844,5712000.951830569,5743607.687720314,6286484.747196191,33636980.77628022,14341261.957680859,15859158.3573756,7852887.959934196,12953923.276286535,9707289.744110519,9638250.320657514,2854562.2152296454,2392394.1545172543,2475164.361540839,2692803.3939803084,51406668.37338181,143768630.0173009,79383017.77555087,83733354.94875349,-8317125.709681086,90911669.60646094,19583298.439580843,26412952.650968622,-279779275.5595826,426649898.00644517,-64765877.53474298,-32529064.811472893,89.20366666666666,394.372,180.3015,196.01258333333334,2.464071040162198,2.343068958373057,2.370969490734218,2.421720311535999,58.963002807035444,63.70849612729339,61.5828894051135,60.62392546912572,0.0,0.0,0.0,0.0,737.9596709538315,4722.500763317074,1794.4331217233619,2132.5490532809663,180.88906162920392,601.4629409623858,331.88023044180335,328.08991939581756,5991925.842570909,31953237.639262676,13658845.781716475,15078384.971413027,147.31534865000407,474.6050357376352,265.38724429847633,261.866739130675,30.23094928285749,111.9962669798605,59.99584567402648,58.84881047680854,3.3427636963423466,14.8616382448902,6.497140469300544,7.3743697883340955,2817107.3015543297,15050509.903325368,6463149.2257989375,7098798.212174193,2817107.3015543297,15050509.903325368,6463149.2257989375,7098798.212174193,357711.23946224985,1852217.8326119352,732547.3301185975,880788.5470646396
33,8879.55739862078,45395.452419481655,19695.993202156842,21660.120655922085,8183.460256797442,42780.128094315965,18365.83483903642,20292.293999928923,696.0971418233374,2615.324325165698,1330.1583631204198,1367.8266559931637,46370954.68580416,257131046.45504695,107324226.6057354,120136986.80503912,0.0,0.0,0.0,0.0,46370954.68580416,257131046.45504695,107324226.6057354,120136986.80503912,10093934.96870673,45917878.34729539,20617647.52701246,22632315.15121276,2448257.595951697,11395259.007716585,5152645.005701198,5579708.090069408,14850585.13025736,21682266.123537347,17348776.190677032,17241673.477905355,877110.3399033617,1749606.667397592,1138821.198188451,1182484.0545263423,5818698.135503217,7762239.558434883,6479957.775034117,6498937.6335293,6783626.089093053,37023147.788159825,15589276.885463873,17367458.68376642,8070997.844716253,13425105.662915492,10013639.694875699,9944935.581085987,3124840.648306778,3287321.1228999896,3203937.563254643,3181708.8144144025,54528858.94322542,155649896.039695,85176995.18010163,89921221.92698976,-8157904.257421254,101481150.41535197,22147231.425633788,30215764.878049374,-287937179.8170039,528131048.4217971,-42618646.10910919,-2313299.9334235787,93.04366666666667,419.208,189.5245,207.20118333333335,2.402495701238945,2.2832818429660002,2.3104068444107098,2.3607708508434144,59.34093147918795,64.08433634863835,61.96378019747488,61.00112318349559,0.0,0.0,0.0,0.0,768.1297908206257,4926.686555704163,1891.2325461889366,2223.6246585298636,187.71245435372953,621.0721630811411,343.34594783220535,339.38835240832356,6463431.399555108,35202044.94356427,14844947.432269756,16521946.139958315,151.39948052857994,482.99146365686164,271.2907268547653,267.45667462347853,31.54154578990136,116.55088252572388,62.522694795497436,61.29481364743924,4.771428035248212,21.529816898555627,9.532526181942545,10.636864137405807,2975592.228093734,16238286.703011012,6881137.505596186,7617535.294314781,2975592.228093734,16238286.703011012,6881137.505596186,7617535.294314781,512246.9433676388,2725471.537542254,1082672.4210773823,1286875.551328754
34,9478.32251466748,49254.126049418905,21148.079168403427,23399.853751830477,8686.008661072467,46187.86834228238,19610.156882003837,21811.659549495937,792.3138535950136,3066.2577071365163,1537.9222863995938,1588.1942023345396,49806093.66943529,280519018.5749049,115924174.61182906,130555617.38634965,0.0,0.0,0.0,0.0,49806093.66943529,280519018.5749049,115924174.61182906,130555617.38634965,10654880.4428925,49342935.28804183,21897432.7172932,24195699.638694763,2507116.7462815354,11857301.758666486,5305725.9604065465,5779681.500616267,15571183.808901869,22891730.028273363,18216009.08070887,18133374.98568189,892404.9203460491,1844000.3384100602,1175356.3833030632,1225463.316668453,6559917.279733823,8941940.459277716,7346229.790570976,7393625.3925741855,7298208.474769034,40539674.76336999,16897134.27823331,18932721.67577937,8288091.891324399,13884628.307924416,10307742.71603207,10246879.637134405,3547052.2954163323,3982128.285420608,3842389.732924366,3699328.891917829,57961825.935322374,167909883.02327907,91070918.65836136,96443645.91610721,-8155732.265887091,112609135.55162589,24853255.95346771,34111971.470242456,-296092912.0828909,640740183.973423,-17765390.15564147,31798671.53681892,96.94433333333333,444.03333333333336,198.58,218.42548333333332,2.3451469222226904,2.2277000169804637,2.2534845053200967,2.3040405053879107,59.7354535465235,64.4784189772759,62.362753285647166,61.39549144728684,0.0,0.0,0.0,0.0,799.7023794623819,5147.89997581573,1951.545899906462,2321.5715381860537,194.25426275948257,638.3823730890307,354.4871952805844,349.6991013748244,6955643.202870624,38569656.96825704,16098633.990860313,18020548.02075587,154.99706018171332,487.78578297306626,276.35140643892964,271.47311315868683,32.74396542576616,120.06704667645634,64.84338145289594,63.30704386350773,6.513237152003073,30.529543439508046,13.292407388758816,14.918944352629813,3126584.215191831,17319725.231874604,7286746.684890661,8094183.571030801,3126584.215191831,17319725.231874604,7286746.684890661,8094183.571030801,702474.7724869626,3930206.5045078397,1525140.6210789902,1832180.8786942693
35,10099.11141118818,53200.45789152889,22663.83773766282,25184.582679307423,9200.60191134342,49633.44891316997,20892.258411456984,23352.09836198271,898.5094998447615,3567.008978358912,1771.5793262058394,1832.484317324714,53409021.2818477,304688446.02880234,125005107.89393714,141356819.94328183,0.0,0.0,0.0,0.0,53409021.2818477,304688446.02880234,125005107.89393714,141356819.94328183,11236483.073365029,52834848.025046,23242213.764364496,25795910.806453366,2560749.284970389,12270394.233072018,5447913.563809608,5959125.016805959,16368878.163813313,24134488.104261428,19115117.480907157,19086841.642970152,908353.0198044955,1940328.5558959388,1213411.8006584267,1269544.4574365006,7433782.04961166,10228730.832011908,8318677.546934845,8412014.123451747,7839128.19259712,44194384.87099956,18260133.4409937,20563468.030037973,8504962.297594888,14332171.022760302,10605590.23283277,10544485.351402782,4586459.240723954,4213655.819964206,4248993.579814425,4455978.043458042,62273028.17379223,180034317.5379969,97010953.48541723,103489479.45126384,-8864006.891944531,124654128.49080542,27994154.4085199,37867340.49201795,-304956918.9748355,765394312.4642284,10228764.252878422,69666012.02883685,100.90933333333334,468.5846666666667,207.9185,229.59570000000002,2.290386248200307,2.175180507959334,2.2009105934930284,2.250064239115966,60.14613784213693,64.8884228959894,62.77955452027324,61.805937610985296,0.0,0.0,0.0,0.0,834.0869738566554,5351.026293174314,2056.9067080405694,2415.0157356178356,200.10346261855082,653.8064958298936,364.6989880398725,358.8995242425208,7470914.050415293,42077852.786235735,17388626.19177436,19583342.607952446,157.53081510906725,490.0912920721819,280.22044161761903,273.9269820461574,33.72042754934998,123.01474530630381,66.85655994496896,64.97343876428381,8.852219960133615,40.70045845140797,17.62198647728446,19.999103432079636,3255681.1675241357,18374965.648794875,7674689.233906941,8547430.735968895,3255681.1675241357,18374965.648794875,7674689.233906941,8547430.735968895,959551.7153670226,5327921.48864599,2039247.7239604776,2488481.1360146613
36,10734.816576780087,57253.03955218871,24188.02418067103,27016.194618173107,9717.900809429482,53120.18994632021,22157.25411326743,24908.70200734124,1016.915767350607,4132.849605868492,2030.7700674036037,2107.492610831867,57153552.168524474,329888329.0854607,134280511.46174598,152610724.08945215,0.0,0.0,0.0,0.0,57153552.168524474,329888329.0854607,134280511.46174598,152610724.08945215,11830744.44464532,56420021.75148879,24578921.103500526,27436991.502040535,2606552.5378972366,12631605.435598271,5562931.757447551,6115321.052092598,17182913.006662372,25464084.424510833,20117012.11036577,20081323.002909333,924706.5775191624,2039139.8989691767,1251549.057763538,1314758.2400266672,8369086.524181223,11717915.243752172,9393761.730843471,9541176.576031055,8410369.98948605,47995487.57456847,19681380.38562549,22265161.144264895,8717801.542366829,14771551.591325633,10892167.07094669,10836614.05950241,4986235.640761741,5033133.659158287,5087856.004579642,5002649.947200533,66061453.0573073,193272330.28878832,103610542.90435706,110585260.08832565,-8907900.888782822,136615998.7966723,30669968.55738891,42025464.001126476,-313864819.8636183,902010311.2609007,40898732.81026734,111691476.02996331,104.861,493.087,216.873,240.74009999999998,2.2396840290491427,2.1259636718763195,2.1504719318081618,2.1998819040386546,60.57801769380941,65.32312277679291,63.21566528030554,62.23880447285363,0.0,0.0,0.0,0.0,865.5063644313142,5574.000939781809,2102.2456704412725,2513.4794658039873,206.13514036745468,667.7657897790681,374.3360828175166,367.7058676615194,8011353.192277153,45703266.90432035,18750766.18409057,21203522.99149227,160.10542089158196,489.6986807481859,282.73413133518454,275.4630618413933,34.68907349216266,125.18800394221354,68.51441387215922,66.36369914968047,11.34064598371005,52.87910508866867,23.08753761017289,25.87910667044557,3388252.901676912,19328628.110963065,8026642.10044783,8967384.224927064,3388252.901676912,19328628.110963065,8026642.10044783,8967384.224927064,1234847.3889233302,7046010.682394219,2697481.98319491,3268754.541638141
37,11388.465060271581,61267.302320575065,25759.492875435764,28846.0581013778,10243.298689602892,56513.624562064826,23445.93058372012,26437.912744964568,1145.1663706686898,4753.6777585102345,2313.562291715645,2408.1453564132307,61044080.33336052,355231764.0259357,143967787.49748722,164009769.62576184,0.0,0.0,0.0,0.0,61044080.33336052,355231764.0259357,143967787.49748722,164009769.62576184,12450815.413741183,59960219.32206645,25963645.117539115,29079106.781655025,2643848.721285542,12923876.079133708,5661606.475754196,6241858.2965324,18040465.72187102,26728397.507990304,21141537.609959643,21081241.847012766,941576.1631945083,2136604.549401893,1291340.6809310245,1359836.098367093,9401179.7111805,13066039.292134287,10592179.475110834,10683880.564514326,9001105.162065353,51921467.69199005,21141090.134954,24023232.047538996,8929041.114729386,15191580.134386266,11176852.922967507,11120929.771609295,5570932.563462986,4668712.796396026,5728944.092029813,5255155.64498955,70218506.7262969,205118218.80851367,110249488.75645751,117433405.95507276,-9174426.392936364,150113545.21742198,33718298.74102971,46576363.670689054,-323039246.25655466,1052123856.4783229,74617031.55129704,158267839.70065242,108.894,516.373,225.908,251.51165,2.192513158443564,2.079607649110615,2.103050251825529,2.152996230177032,61.02362095698885,65.77328371312333,63.66948719384444,62.68600292163592,0.0,0.0,0.0,0.0,902.255003161406,5688.9802852116745,2193.567774206588,2577.6088518789998,211.78983705869015,681.0481824903775,383.18186681617124,376.03025795978067,8573032.825278671,49483249.362819105,20142076.719261896,22891608.61341782,162.06900711972972,489.062542277032,284.04047770048703,276.5167444247855,35.54197506365527,127.216904145603,69.80065433019573,67.62820024233697,14.178854875305163,64.76873606774265,29.340734785488443,31.88531329265828,3510641.72187083,20349658.768272687,8341859.190698438,9404297.688111478,3510641.72187083,20349658.768272687,8341859.190698438,9404297.688111478,1551749.381537011,8783931.826273728,3458358.3378650155,4083013.2371948618
