month,users_cons,users_opt,users_med,users_plan,users_ind_cons,users_ind_opt,users_ind_med,users_ind_plan,users_fgn_cons,users_fgn_opt,users_fgn_med,users_fgn_plan,sub_rev_cons,sub_rev_opt,sub_rev_med,sub_rev_plan,commerce_rev_cons,commerce_rev_opt,commerce_rev_med,commerce_rev_plan,revenue_cons,revenue_opt,revenue_med,revenue_plan,labour_cons,labour_opt,labour_med,labour_plan,tokens_cons,tokens_opt,tokens_med,tokens_plan,eng_cons,eng_opt,eng_med,eng_plan,compliance_cons,compliance_opt,compliance_med,compliance_plan,geo_fixed_cons,geo_fixed_opt,geo_fixed_med,geo_fixed_plan,sales_cons,sales_opt,sales_med,sales_plan,gna_cons,gna_opt,gna_med,gna_plan,onetime_cons,onetime_opt,onetime_med,onetime_plan,total_cost_cons,total_cost_opt,total_cost_med,total_cost_plan,contribution_cons,contribution_opt,contribution_med,contribution_plan,cum_cash_cons,cum_cash_opt,cum_cash_med,cum_cash_plan,floor_heads_cons,floor_heads_opt,floor_heads_med,floor_heads_plan,blended_min_cons,blended_min_opt,blended_min_med,blended_min_plan,arpu_usd_cons,arpu_usd_opt,arpu_usd_med,arpu_usd_plan,gmv_cons,gmv_opt,gmv_med,gmv_plan
30,4741.229932863972,27985.715789865237,12344.873555562572,12876.799982814413,1744.8188432627899,13109.930794027718,5364.721500887567,5722.608026030514,2996.411089601182,14875.784995837515,6980.152054675005,7154.191956783899,35191163.977832235,203408079.97216722,89555843.4948695,94067084.57584949,5481127.053500652,32422723.59309898,13975758.538767131,14910685.842360066,40672291.03133289,235830803.5652662,103531602.03363664,108977770.41820954,6253128.1390570905,34293591.33568887,15578112.012322983,16067290.257878212,1390272.218408332,7951037.808727972,3551710.989353596,3686540.175020206,13796289.038509313,21632540.479624603,17538353.371456247,16538977.042899664,762760.8085937534,1329519.5678700667,951964.7026999402,961126.374340463,16571006.234416293,24629807.67838674,19791545.63362332,19391586.73980595,8535466.260679845,42234616.25849155,19296429.173988573,20330168.759913944,5827441.259438718,11310503.114678718,8359378.9894160405,7746512.908772718,2361142.536239488,1207215.6966108016,1804592.9319145498,1957268.142369448,57646935.95787638,156978633.62352946,92305178.65512517,92413030.14085495,-16974644.92654349,78852169.94173676,11226423.378511472,16564740.277354596,-368408577.172858,65816796.63256875,-245157401.6514547,-216429696.34095865,55.254333333333335,300.988,137.681,141.26111666666668,2.7927292806916557,2.651197561553034,2.7118570002758906,2.7431931789931383,98.42330538489882,96.14317173875747,96.41118959063621,97.62525860874936,677184005.4985092,3646797758.675503,1641314460.9327068,1716548819.110457
31,5191.706931046841,31599.005846998374,13724.556851390853,14434.261551629876,1870.6808117111202,14597.88232311893,5872.273911974816,6325.201340703854,3321.0261193357223,17001.123523879447,7852.282939416038,8109.060210926025,38818143.560109206,231402604.72899354,100286469.6342247,106222704.96921872,6460661.010200628,39396244.148064755,16727352.227343842,17988115.108453073,45278804.57030983,270798848.87705827,117013821.86156851,124210820.07767178,6720289.165388379,38150024.255943775,17051748.428562153,17720696.447082765,1466077.9561396071,8643835.460859442,3800659.892301008,3978293.082791549,14457164.634828197,22803376.624941062,18467735.06822735,17378338.8313677,773995.1905867548,1416958.234704023,986232.9892912623,999032.2560277986,17557640.277575318,25941895.356930614,20927712.588115156,20492129.55534967,9388833.937657494,47437208.07799864,21613345.281798188,22705764.886776894,6042055.17246686,11883526.430531556,8729231.024491316,8086570.112789504,2161110.4152707057,1481566.4662970512,1867497.8318734602,1923270.0331299265,60960333.64991315,171986000.01782078,99584434.0298774,99819316.87868083,-15681529.079603313,98812848.8592375,17429387.83169113,24391503.19899097,-384090106.25246125,164629645.49180627,-227728013.81976357,-192038193.14196762,58.666666666666664,329.9476666666667,148.6185,153.61501666666666,2.7120674986551583,2.573782835503576,2.6329718526342702,2.6636678665521045,100.20192696598417,97.9013625268654,98.11133651256793,99.3967294122926,748002200.8234997,4150276787.547032,1839983735.4178355,1938798306.1767359
32,5676.771121429249,35426.14328684643,15176.715821119424,16089.051379325261,2006.5157071483297,16199.49816515152,6404.821045441957,6974.059567449447,3670.25541428092,19226.645121694914,8771.894775677469,9114.991811875818,42740365.32172478,261194128.77051547,111661466.39320228,119199182.52880152,7544750.24246979,47098302.39760555,19753767.67975738,21388493.496767305,50285115.56419458,308292431.16812104,131415234.07295966,140587676.02556884,7225384.217528837,42146285.51451184,18558805.131250203,19447699.671472885,1541064.4436450007,9319103.66524549,4039569.172672208,4263378.171205171,15108396.559225453,23925945.6866834,19316053.17399925,18194538.753835734,786196.3727985612,1510011.6852992075,1022563.5178476534,1039531.7321737874,18424729.895815372,27145473.70212573,21837209.96254238,21476990.228024,10524208.472004646,52081944.14974092,23696153.385825187,25069415.95921234,6260445.040062205,12452978.647327902,9095203.200107388,8427831.802605199,1706215.3297953606,1201930.5437358874,1463969.9232143806,1529715.654674545,64234525.544812694,185982364.2146669,105925664.4978302,106846269.07926166,-13949409.980618108,122310066.95345406,25489569.575129457,33741406.94630715,-398039516.23307943,286939712.44526035,-202238444.2446341,-158296786.19566053,62.284,359.3066666666667,159.5775,166.24193333333332,2.634704817019663,2.500252344861802,2.5584466024492993,2.5876464517644115,101.87561578667363,99.55402004199479,99.72646920472167,101.06305727603603,824449986.4499362,4682087043.427038,2049875214.9195328,2174622956.391922
33,6186.981959570907,39470.19998376771,16737.910565843296,17836.10826803979,2149.658761696842,17869.98280372411,6977.492393914911,7651.772176406385,4037.323197874065,21600.21718004359,9760.418171928384,10184.336091633399,46878002.41123997,293046103.91004723,123975229.47945023,133036837.9358225,8704575.35012872,55486083.32346238,23074917.706564497,25078103.140795503,55582577.761368684,348532187.23350966,147050147.1860147,158114941.07661802,7740304.694078536,46309778.9489111,20169976.62989744,21239620.683269933,1612261.8451378345,9975731.97047398,4276099.508229571,4539476.389005486,15718315.48121472,25021538.478941064,20182670.23034632,18974443.53041894,798965.8767289192,1608594.6876338138,1061164.9204919874,1082335.9605456323,19108971.896837167,28164273.49543825,22737785.383267775,22278327.456347547,11496204.049605293,57588316.91654851,26052332.880526885,27628443.55303542,6479664.905857392,13017749.187477987,9466354.054585777,8767994.4044246,1498031.2218353793,1451155.6270964178,1724868.3592362418,1481624.7636767428,67390650.84580486,201452408.7251552,113387135.33227141,114312266.10357748,-11808073.08443617,147079778.50835443,33663011.853743315,43802674.973040536,-409847589.3175156,434019490.9536148,-168575432.39089078,-114494111.22262001,65.925,389.24333333333334,171.077,179.08641666666665,2.561921359487233,2.4308448695286122,2.4882551919251523,2.5160445880017157,103.44276558167807,101.12157265324444,101.24476828229938,102.63034805672629,904254101.3073894,5247326103.291746,2276166377.7859855,2424329302.001914
34,6720.996654676795,43733.68576562963,18378.392902009993,19675.437843510284,2298.8450313032818,19640.411780307208,7579.661732654281,8368.393393454655,4422.151623373511,24093.273985322427,10798.731169355715,11307.044450055631,51226928.37350068,326921171.5125242,136993916.00325388,147719913.4721589,9933267.614059558,64475123.81393249,26614235.710887007,29022917.28401508,61160195.98756024,391396295.3264567,163608151.7141409,176742830.756174,8278723.742992213,50674102.99110352,21840807.978107512,23117106.47983117,1679237.0406791556,10603572.496851884,4502719.558554012,4802754.450339611,16286257.148345409,26095622.29603773,20995379.58592794,19719534.95003772,812380.0827371757,1712753.3464057923,1101738.1442531843,1127510.7250211914,19612837.220197983,29063359.062428974,23433416.67612058,22920519.864978828,12503269.741317434,62297031.35909872,28331685.06822704,29931086.307540882,6696622.997570249,13581296.420362934,9833231.441537479,9106258.695547689,1266568.1104355545,1247581.4257006922,1514582.8353602604,1259922.7707783526,70368192.3260352,215848334.42097598,120137912.9534924,121286242.05926447,-9207996.338474944,175547960.90548062,43470238.760648474,55456588.6969095,-419055585.65599054,609567451.8590955,-125105193.6302423,-59037522.52571046,69.626,419.8793333333333,182.7485,192.21466666666666,2.493345811804739,2.3658614530126614,2.421713094686953,2.448726286227512,104.86412689172185,102.56621312579486,102.66070830257972,104.05985707364741,988110231.0749453,5842589971.166361,2514703397.1057744,2687178140.1069407
35,7292.275523883454,48247.01811136482,20079.79391442183,21626.43542950193,2457.7161065631635,21527.762269989176,8208.444318437418,9132.232263762267,4834.559417320293,26719.25584137565,11871.349595984415,12494.203165739666,55910406.309018105,363039930.4515858,150595623.98886693,163405739.7589168,11238629.381497301,74061636.29120658,30292758.42074566,33226681.799895547,67149035.6905154,437101566.7427925,180888382.40961257,196632421.55881238,8848186.085057305,55238086.51400817,23555922.123130653,25084651.23519011,1744410.259561161,11208813.953682644,4716325.065828087,5056951.55250368,16868079.186108973,27173423.661104873,21800603.897396676,20474949.75235754,826668.3731281357,1822145.338805266,1144192.5662334852,1175085.3111151312,20104486.874449324,29909794.177017305,24067241.59508891,23536344.430348117,13592433.643646639,68295969.74497359,30476278.041055426,32738671.279111065,6916195.083601284,14146054.951327665,10196752.897994468,9446646.037305517,1641981.609568992,1801440.944317696,1874184.4455437125,1697792.3767310383,74090503.10225746,232573117.6998951,127323279.95621037,129559418.21143064,-6941467.411742058,204528449.04289737,53565102.45340221,67073003.34738173,-425997053.0677327,814095900.9019928,-71540091.1768401,8035480.821671188,73.50766666666667,451.22866666666664,194.4945,205.71001666666666,2.42765443685511,2.304558356464698,2.3597301027917474,2.3845708087184656,106.18488824231679,103.90677964376596,103.9288808460382,105.387550232824,1078052622.63025,6474391014.597212,2761914833.020365,2966771059.8186865
36,7894.058320287064,52973.13325508404,21885.610624766665,23671.734547466003,2624.837540168455,23491.260941486802,8875.032995788515,9928.085730629875,5269.22078011861,29481.872313597232,13010.577628978152,13743.648816836128,60871574.44757937,401241120.37807834,165127815.9749015,180000915.523254,12595490.670382341,84139088.89184788,34205422.108810544,37635750.047895275,73467065.11796172,485380209.26992625,199333238.08371204,217636665.5711493,9442763.993293215,59978709.01259497,25356678.125719134,27130344.750048827,1808237.8896139022,11779518.901596807,4920683.674768468,5298186.243807918,17456774.384135727,28268899.856120147,22620089.758588195,21241018.29933027,841812.9645457389,1936422.0014791908,1188868.9740070375,1224926.127472447,20584427.37220283,30746188.08159856,24694054.320983607,24141043.620491333,14809487.874262996,73728616.58721432,33276799.944601122,35431182.92379596,7138324.954932325,14706994.676361771,10565352.94279432,9787359.35743263,1873751.3872396955,1914868.4616070658,2382678.323776783,1888142.3632682753,77837529.84107666,248579483.48470938,135465859.45927894,137597213.6163481,-4370464.723114941,236800725.78521687,63867378.62443308,80039451.95480119,-430367517.7908476,1050896626.6872096,-7672712.552407024,88074932.77647239,77.49133333333333,483.076,206.5935,219.44596666666666,2.3664648550432377,2.2467110059346864,2.3013235057679675,2.324551007855245,107.38881385147381,105.14143186653124,105.0983241584481,106.60223015674391,1172809559.9905317,7140850959.499733,3025399104.3714924,3261624049.818752
37,8530.133738750606,57837.051792892235,23761.215659635975,25787.555057700178,2802.544036071339,25498.772218124002,9577.843996312178,10746.223899789771,5727.589702679266,32338.279574768236,14183.371663323796,15041.331157910405,66146242.1654254,441025324.5189109,180313358.54319975,197353920.98914528,13994670.919960866,94502878.46152818,38188980.42662732,42172543.55950943,80140913.08538626,535528202.9804391,218502338.96982706,239526464.54865474,10080449.88945477,64814305.53275809,27212420.02736441,29237299.364610933,1868577.161293164,12298442.31445219,5110550.8624383835,5519029.964898823,18062432.771647435,29342230.63035139,23442989.31850753,22010362.02219382,857923.00155521,2054381.8118280713,1235117.6582762557,1276683.5851507112,21062142.706079092,31555050.872736715,25305406.32174357,24734660.56440926,15959315.33993912,79290085.51459964,35306504.7950507,38125084.9010703,7362937.002428963,15256725.451291904,10923946.370788032,10125762.959530992,2535409.6863373932,2337235.7956828633,2485162.24902038,2466048.824608308,82023870.55221395,265106819.64169207,142488658.81523898,146102902.7335313,-1882957.4668276804,270421383.33874696,76013680.15458809,93423561.81512344,-432250475.25767523,1321318010.0259566,68340967.60218106,181498494.5915959,81.699,514.7576666666666,218.759,233.26953333333333,2.308794923152653,2.1921733754145243,2.245825581935367,2.267977381444308,108.45811575656712,106.29686090595307,106.1436311693881,107.7016765588522,1273219880.3311503,7828513420.30982,3297722729.3556576,3567572619.3236847
38,9197.019232583325,62925.45358472838,25748.360162195735,28001.97125583409,2987.165450202826,27590.194198139085,10319.27131718332,11598.225511980516,6209.853782380499,35335.25938658929,15429.088845012417,16403.745743853575,71708243.40866536,483223844.22889143,196530593.17546806,215738703.69574445,15434810.420092814,105230537.14297286,42339426.15589732,46863314.77310082,87143053.82875818,588454381.3718642,238870019.33136535,262602018.46884528,10735228.90952995,69873435.27324533,29170298.350731816,31433601.136830334,1924213.6078482186,12779399.32374394,5291258.036679363,5723528.60841172,18685231.678994205,30445504.733292073,24286822.85647242,22801327.24799846,874590.5449788339,2177046.5921354415,1284049.287818911,1330450.1614836464,21536414.941807006,32342953.438476324,25914223.562249713,25318703.415641267,17370156.96086903,86222533.39591612,38524945.97150903,41468488.71313551,7588033.660733638,15802972.785900485,11287085.618760409,10463262.354542034,2770645.5874964185,2749394.2867488395,2535159.5473256046,2763207.632234766,86089041.72630493,283336960.22327036,150826791.10559663,155125813.20024282,1054012.102453249,305117421.14859396,88043228.22576867,107476205.26860249,-431196463.155222,1626435431.1745508,156384195.82794976,288974699.86019844,85.94933333333333,547.0933333333334,231.395,247.34973333333332,2.254125535686538,2.1411100203930715,2.1933821590553264,2.2145701053338245,109.42748666103941,107.3769598452899,107.11225417576483,108.70980227552707,1378820612.3757827,8551757193.336445,3588308565.5822473,3889348415.712014
39,9909.552981427478,68159.59257499996,27798.301964298913,30297.066839177845,3181.2780439584253,29742.957216414095,11082.888716868085,12477.86575431791,6728.274937469051,38416.63535858587,16715.413247430824,17819.20108485994,77701553.744772,527072072.11190087,213435751.9405827,234981235.17326713,16941290.786323126,116126304.05647354,46584841.4450972,51656045.43087576,94642844.53109513,643198376.1683744,260020593.38567993,286637280.6041429,11435834.214645343,75081840.45121302,31175410.24500991,33711936.397444025,1979197.9204863687,13214969.99177055,5454639.7516338155,5911718.1454358315,19314983.41810856,31547785.90560053,25138359.191953644,23596464.288730748,892413.3719378583,2304865.209665387,1334853.3056312872,1386771.5151424934,22018414.29615543,33101077.601000935,26504764.952182617,25897346.452851355,19027438.383594446,91773166.87444808,41498134.48565361,44488443.355393216,7817884.1634761095,16338791.680209544,11646704.421870498,10800201.794332812,2631630.464527409,2560488.5972244944,2490539.317514387,2606730.810971389,90118187.30986582,299747312.4535564,158886923.02839178,163488381.11015752,4524657.221229298,343451063.714818,101133670.35728818,123148899.49398534,-426671805.9339927,1969886494.8893685,257517866.18523794,412123599.3541837,90.432,579.5236666666667,244.023,261.6140833333333,2.202837635106402,2.0932677020835553,2.143538748348638,2.1644881585484055,110.33260558029714,108.37082550905971,107.99598423826222,109.64598255536404,1492070371.5090103,9303966184.670265,3889681016.2464094,4226233906.1154494
40,10654.35972790339,73511.69957806343,29911.736011919296,32654.428675459403,3388.6809589713203,31946.89460381609,11873.27167462037,13384.055734666988,7265.678768932069,41564.80497424732,18038.464337298927,19270.372940792407,83987893.24316396,572339302.9329463,231046878.65304613,254910886.63458776,18487180.421515167,127068156.48187786,50855268.87515259,56490522.04264211,102475073.66467914,699407459.4148242,281902147.5281987,311401408.6772299,12175235.91524108,80351290.99450046,33233469.760454208,36036855.19298186,2028902.3961841965,13600398.81588826,5600836.901981607,6078926.143080618,19954082.334119935,32644794.98668384,25992873.11847942,24395831.762517303,911002.7551082898,2434793.7970885965,1386802.4616813578,1444329.619801397,22490407.762836516,33839404.70566406,27081607.37624762,26462556.692826156,20222924.32912728,97333354.6392317,44135900.86379505,47211574.93766382,8047547.131515691,16863633.39783607,11996421.536118975,11133177.324727824,2462911.03224134,2584224.384888524,2228600.9851629524,2505370.7056678543,93707056.57200065,316435266.6795137,166446164.73205474,171661930.10963023,8768017.092678465,382972192.73531055,115455982.796144,139739478.56759968,-417903788.8413143,2352858687.624679,372973848.9813819,551863077.9217833,95.07433333333333,611.4426666666667,256.6585,275.80325,2.1544273598039223,2.047524200961918,2.096637715990773,2.1170112542092205,111.13615639869684,109.29633015946547,108.80767433098727,110.49221721496585,1610593670.155513,10075359970.3956,4199667799.946384,4573261875.239543
41,11430.244016127319,79027.46691576953,32126.112253085546,35089.27203100209,3605.4672925333634,34230.619615139905,12695.970119900194,14324.270605445652,7824.7767235939555,44796.84730062963,19430.14213318535,20765.001425556442,90581968.7204618,619414886.4452626,249656975.50097004,275673489.92414206,20058768.390861604,138149908.04137054,55249773.90670998,61390667.26853973,110640737.1113234,757564794.4866332,304906749.40768003,337064157.1926818,12933366.217351591,85777825.47048032,35415861.644164145,38428926.95594665,2073053.3595696392,13933337.830811681,5738961.957929861,6224152.924504354,20605399.17342475,33741807.03023645,26847521.786574777,25203141.923308846,930583.6288628192,2569323.558429781,1441493.3564420606,1504142.6042112557,22953798.41880809,34556199.84027802,27649477.114320014,27014638.916322567,21680641.81958062,103624722.56903036,47790098.66184672,50361070.08188803,8277764.479894263,17380309.14105983,12343860.20451119,11463655.111302212,2052404.2821954708,1779022.4910539484,2152385.017537751,1956720.6552959378,97351954.34267655,333203088.10240936,175374890.5157621,179899851.15858302,13288782.76864684,424361706.38422364,129531858.89191794,157164306.0340987,-404615006.0726674,2777220394.0089025,502505707.8732998,709027383.9558821,99.748,643.5336666666667,269.87,290.07298333333335,2.10804578329721,2.0050689406255393,2.0532693223896024,2.0720038883621252,111.86807070723583,110.15606651400938,109.56501358190144,111.26886923960657,1734296987.1319654,10870335078.423763,4526426788.980829,4931910319.084095
42,12240.975454504765,84704.36566469219,34411.33784816103,37603.162028070365,3830.183014629505,36531.8289675369,13553.417155141246,15275.759098147093,8410.79243987526,48172.53669715529,20857.920693019783,22327.402929923268,97532320.38485034,668557928.1544185,269002841.2585638,297391283.1041992,21683608.379653092,149507246.8086452,59713150.15300879,66421881.82980032,119215928.76450343,818065174.9630636,328715991.41157264,363813164.9339995,13734118.364667542,91395298.73983063,37653461.57327987,40915531.495974615,2115632.4903613967,14218754.888961276,5859076.533535866,6351725.329871355,21259925.77571084,34857017.34560016,27716342.839513823,26018907.8251721,950968.3397450948,2707737.2543754005,1497428.5963890725,1565837.4598657019,23412350.161840633,35264536.591091774,28205575.290428095,27560615.41207853,23252483.892897278,111021358.97142239,50647800.592221655,53971590.17038106,8507351.451646706,17896013.95601391,12691942.125033505,11793383.328175228,1857448.5072023866,1786434.562517745,1719918.6544566778,1832593.626562762,101387394.75315551,352171672.8064471,183234487.05946764,189161892.07180756,17828534.011347923,465893502.1566166,145481504.35210502,174651272.86219198,-386786472.0613195,3243113896.1655197,647987212.2254049,883678656.8180741,104.604,675.9263333333333,283.078,304.5668166666666,2.064933083795256,1.9646523116984411,2.0115769745212604,2.029834813561371,112.55384414234331,110.99626869080298,110.25399564387718,112.00869273430419,1863770781.9005156,11698847042.837917,4863340830.38003,5306047473.228606
43,13090.777374718291,90381.05334324575,36760.168413221734,40142.3739637029,4064.473755423517,38786.47030860722,14418.956489160237,16217.172549037812,9026.303619294775,51594.583034638534,22341.211924061492,23925.20141466509,104852563.78975643,718506459.2847385,289166992.8991558,319631427.2130002,23351211.4545478,160818932.1128903,64281902.47674642,71464913.68496767,128203775.24430424,879325391.3976289,353448895.37590224,391096340.8979678,14574594.84938117,97018369.83145435,39970410.40243351,43429916.093106784,2152235.2616258804,14441030.807854569,5957137.23686788,6453313.702805921,21939111.082894426,35953319.04618708,28590222.124271438,26844083.870046854,972200.3968738867,2845605.517045682,1555196.284525101,1627892.1889340149,23864348.95597164,35946644.856735624,28754637.49237635,28093152.521239035,25096690.025368012,116826620.93043526,54951898.00062073,57202165.84214155,8737519.952598572,18388611.414920826,13033760.62815883,12115401.96441136,1294094.5540338573,1447898.4493515042,1398236.8956047327,1347925.9173950339,105402594.32576261,369122207.1217926,192749999.79852715,197704458.80437312,22801180.9185416,510203184.2758363,160698895.57737505,193391882.09359473,-363985291.14277786,3753317080.4413557,808686107.80278,1077070538.9116688,109.61266666666667,707.218,296.4655,318.7745333333333,2.024389665436074,1.926592608329874,1.9725153782715434,1.990160695448904,113.19530657466774,111.82546777738636,110.93706571395646,112.71586299561926,1999839408.2024486,12537633868.649506,5214336271.308978,5688067469.358918
44,13968.688644124331,96207.87866387768,39202.9106784428,42752.405151038,4307.995264172455,41098.80755512142,15332.98588019504,17184.779566004592,9660.693379951877,55109.07110875627,23869.924798247754,25567.625585033413,112477831.08314587,770222654.7017888,310188925.79034585,342688519.3496709,25060378.894528057,172315554.5318924,68941105.23588419,76599690.36760557,137538209.97767395,942538209.2336813,379130031.02623,419288209.7172765,15447884.017937506,102830097.96433167,42370275.91275014,46031658.89917546,2184042.7526647737,14625011.694339966,6045097.126071533,6538381.882251091,22619305.640793566,37047935.75029645,29469030.083582964,27669326.179119576,994114.6989183797,2987279.127468988,1615387.6149866176,1691722.2489110925,24311980.818383645,36615906.638401195,29289589.027162276,28618354.85538979,26676139.858688217,123057990.34693176,58300084.45328111,60409787.529573455,8967791.169238579,18877994.757802777,13378434.103838667,12436362.425236048,1362727.0009739955,1107143.43284464,1082017.303511228,1273272.7521287212,109828312.11029497,386731045.44947577,201432254.68679664,206744268.77900824,27709897.867378976,555807163.7842054,177697776.33943334,212543940.9382682,-336275393.2753989,4309124244.225561,986383884.1422133,1289614479.849937,114.71633333333334,738.733,309.995,333.12216666666666,1.986035663598535,1.890645038150195,1.9349816786859515,1.952648944691616,113.79994250918324,112.62649934903897,111.55827481269185,113.38923740313274,2140725929.7171166,13399045492.324982,5578329255.596182,6081137776.629869
45,14887.31865698466,102131.19382400649,41694.52326328745,45422.6749654423,4563.08173077266,43417.30444184801,16242.613699642327,18162.059679649035,10324.236926212,58713.889382158486,25451.909563645117,27260.61528579327,120507071.05439901,823406810.288331,331968478.252536,366521979.7862752,26827120.306874853,183981833.2504368,73696824.85666122,81831269.83712153,147334191.36127385,1007388643.5387679,405665303.10919714,448353249.6233968,16364327.93869695,108776698.81973714,44836429.95950299,48708657.747061014,2212260.444494077,14758104.739424037,6113691.253893665,6603305.947719563,23313551.78579957,38157314.84536206,30358307.79086119,28508868.85664644,1016952.7482152364,3131161.7925627073,1676972.1397822178,1756925.913736851,24754014.200073935,37267853.0975418,29819282.333714865,29133857.81418769,28874035.230180904,129834267.05199003,61688500.55615007,64210116.3678141,9198660.750371318,19353620.49968092,13715593.555636834,12752896.662629679,940422.6031041066,847420.3031337035,1031897.7044780308,907871.7981144655,114455426.02158335,405124458.6859021,210512410.85018072,216189587.45409492,32878765.339690506,602264184.8528659,195152892.25901645,232163662.1693019,-303396627.9357084,4911388429.078427,1181536776.4012296,1521778142.019239,119.98966666666666,770.0776666666667,323.6065,347.52046666666666,1.9496915977341196,1.8565819755925492,1.9001543934703518,1.9171032299845698,114.3765512194145,113.40552065941948,112.17494821294132,114.03669052341624,2288421462.231886,14284940734.236198,5954206562.640467,6487203207.433394
46,15834.02464738439,108035.0936962659,44223.10327695527,48104.39881449292,4825.167570012234,45712.509437119406,17182.233898935945,19135.737223499742,11008.857077372157,62322.58425914651,27040.869378019324,28968.661590993182,128847749.19566667,876955883.9567136,354144927.32236737,390685596.36203307,28631579.1790178,195623506.44680014,78484690.18357523,87078753.72274162,157479328.37468448,1072579390.4035133,432629617.5059426,477764350.08477455,17310573.334378302,114763700.30264015,47372968.70916821,51419167.77326995,2237576.4562739097,14839005.539034683,6165645.600690853,6648076.63524018,24005156.315396175,39258742.9496636,31260877.1642386,29343911.63738977,1040546.236595926,3274072.050958607,1739317.4674479673,1822280.271622864,25188415.022111986,37882696.80279282,30325298.496117935,29631413.645350277,30522872.031071074,136233519.86974478,65001467.451670915,67521598.77460687,9427948.225858621,19810703.920926016,14041335.630937919,13061912.71913221,544595.3953343253,701913.7884105686,554715.3668539488,599656.8329110104,118593835.89431351,423193602.3648828,219144976.96236658,225203754.1590128,38885492.48037093,649385788.0386306,213484640.543576,252560595.92576182,-264511135.45533744,5560774217.117057,1395021416.9448056,1774338737.9450004,125.31366666666666,800.5723333333333,337.231,361.6542,1.91529090099614,1.8247465954919693,1.8671415605188386,1.8836003940696804,114.92282377671154,114.14339804786106,112.74474370143479,114.65002477161389,2440831135.624656,15174436131.488474,6334194030.577838,6897592884.176992
47,16832.7662012662,113894.96308942683,46865.27096859521,50804.53511212242,5101.710341381414,47956.33441954032,18171.82565894769,20100.828768737032,11731.055859884786,65938.62866988653,28693.445309647508,30703.7063433854,137707595.11018774,930824576.2665433,377466497.42460245,415298538.5149121,30526877.280328665,207252377.82269678,83406277.21329536,92380802.4701575,168234472.3905164,1138076954.0892398,460872774.6378978,507679340.98506963,18304644.59525651,120728402.19434358,50028116.68325078,54152959.75493698,2261844.219558281,14868853.81305599,6210068.678819951,6674297.577282479,24726340.910879884,40342414.63281981,32168064.002977826,30191966.713558856,1065405.2050659184,3415558.972372439,1804421.935102014,1887959.0236232006,25623959.905968774,38480981.143279254,30825932.020174198,30123917.339027442,33259756.94873946,140481435.82751307,69188016.2463509,70787344.55631022,9660531.058993004,20248494.21601772,14371859.402979169,13366318.163951654,539729.4288714244,488691.95262871776,355123.9006923667,521866.3121864771,124325810.28157096,438930995.5040562,229114847.3659307,234437625.1094408,43908662.108945414,699145958.5851837,231757927.2719671,273241715.8756288,-220602473.346392,6259920175.702242,1626779344.2167728,2047580453.82063,130.831,829.841,351.2425,375.48449999999997,1.8824014747810385,1.7942982760601054,1.8357225414764704,1.8515653552287117,115.4581046737754,114.87635734741332,113.28884825224758,115.25449310954868,2601809205.7084947,16066675439.59991,6730039586.3809395,7314512387.57049
48,17854.236892410285,119832.40000874676,49504.969031043154,53546.59398312805,5385.001056458393,50252.88754994488,19144.41973281761,21088.761329178662,12469.23583595189,69579.51245880188,30360.549298225545,32457.832653949386,146850718.86104652,985845250.2998773,401035779.70624244,440498804.86463726,32481569.766520906,218940109.0519504,88396882.87063834,97742058.51642121,179332288.6275674,1204785359.3518276,489432662.57688075,538240863.3810585,19337116.906646892,126843484.25184312,52687412.51795502,56964345.47746557,2280159.8405227587,14861051.963836044,6231341.590930187,6683472.083682409,25448142.547232103,41436342.3870098,33064209.740904,31044012.4911543,1090775.9170721942,3558936.8255082234,1869163.530874577,1954632.2350248042,26050444.231016498,39050711.20476471,31309763.427305732,30600537.67182837,34890447.217959546,146292427.50001144,72979549.58080296,73881140.3166777,9889882.405806664,20679446.944041066,14689436.740198288,13666229.994188705,166289.13084533226,153894.50168737062,131738.4020891486,161951.0106400457,128622293.14899577,456267486.16112876,238621909.92595056,243298110.7032423,50709995.47857165,748517873.1906989,250810752.6509302,294942752.67781615,-169892477.86782035,7008438048.8929405,1877590096.8677032,2342523206.4984455,136.45766666666665,858.9733333333334,364.859,389.33815,1.8515259568543176,1.7655524336554054,1.8055595654784757,1.8214352237346985,115.98258963584469,115.57005329835991,113.8415582786394,115.83820191772503,2767666190.329165,16968094803.222599,7131834994.4006815,7737816204.841867
