month,users_cons,users_opt,users_med,users_plan,revenue_cons,revenue_opt,revenue_med,revenue_plan,labour_cons,labour_opt,labour_med,labour_plan,tokens_cons,tokens_opt,tokens_med,tokens_plan,eng_cons,eng_opt,eng_med,eng_plan,compliance_cons,compliance_opt,compliance_med,compliance_plan,sales_cons,sales_opt,sales_med,sales_plan,gna_cons,gna_opt,gna_med,gna_plan,onetime_cons,onetime_opt,onetime_med,onetime_plan,total_cost_cons,total_cost_opt,total_cost_med,total_cost_plan,contribution_cons,contribution_opt,contribution_med,contribution_plan,cum_cash_cons,cum_cash_opt,cum_cash_med,cum_cash_plan,gen_heads_cons,gen_heads_opt,gen_heads_med,gen_heads_plan,floor_heads_cons,floor_heads_opt,floor_heads_med,floor_heads_plan,eng_heads_cons,eng_heads_opt,eng_heads_med,eng_heads_plan,blended_min_cons,blended_min_opt,blended_min_med,blended_min_plan,auto_share_cons,auto_share_opt,auto_share_med,auto_share_plan,tok_task_usd_cons,tok_task_usd_opt,tok_task_usd_med,tok_task_usd_plan,churn_cons,churn_opt,churn_med,churn_plan,arpu_usd_cons,arpu_usd_opt,arpu_usd_med,arpu_usd_plan,min_per_user_month_cons,min_per_user_month_opt,min_per_user_month_med,min_per_user_month_plan,adds_organic_cons,adds_organic_opt,adds_organic_med,adds_organic_plan,adds_paid_cons,adds_paid_opt,adds_paid_med,adds_paid_plan,marketing_spend_cons,marketing_spend_opt,marketing_spend_med,marketing_spend_plan
27,6092.352727580921,24338.166667119018,12364.932775041345,12478.387606419255,28056971.559852157,118213823.2169751,58376443.19606822,59611869.63984518,7751041.037223783,26809026.750852693,14660848.80426639,14421336.0369939,2153208.9734225115,7850893.846930536,4167838.813359268,4147398.6791503197,11595257.816600451,15862528.68839919,13332034.380169801,13088802.621730011,1671557.6498016764,2133319.6164675895,1821572.751362411,1833174.338134746,3929095.8683926584,16324842.404952647,8124190.457675361,8267607.156188654,6910903.561387459,10641321.923916487,8271719.183887478,8216549.9882726185,1201659.0031854466,1348322.8318984476,1222394.2854567403,1252991.343234997,36698447.52824762,87142912.55268095,54695111.87845664,54354010.28679928,-8641475.968395468,31070910.66429417,3681331.31761158,5257859.353045903,-251574620.90541324,-43850580.39755514,-183078343.72163245,-178871206.72766292,62.858666666666664,221.36166666666668,119.3755,118.33471666666668,77.453,269.581,146.038,144.6978,21.877,30.44,25.572,24.87405,2.8778205530646166,2.737790247696719,2.810723713788737,2.8288099461858525,0.7212382978710287,0.7312576067450355,0.7266888205388573,0.7247450559769311,0.1396767404188839,0.13423431508878347,0.13700429657840318,0.13777189155334874,0.050968317607834296,0.047125471685768625,0.04893278267636257,0.049623321535111314,52.24810298085483,54.8186301055834,53.3703766157574,53.14778747450983,79.36117053795134,71.97686971113295,75.11265361862627,76.7766652485649,618.5687846864429,3273.4436679624196,1453.6663352387166,1547.7749938330348,222.1077924461631,594.362318176023,371.37614541556707,352.39687645161405,3774453.672221048,15506481.487962041,7760773.873865681,7880663.407730395
28,6711.5312035108755,27422.127494734705,13738.685884644481,13960.239905439215,31238402.0117792,134395750.19603676,65529722.849424474,67343473.87626934,8393095.328505646,29713261.313044764,16030080.986458015,15855153.423094338,2294708.966602869,8547471.807179565,4476692.503726862,4483175.960804712,12155366.998154711,16779389.428914785,14000106.217248887,13773774.848920736,1720798.1295361042,2272540.681649553,1891571.6688923703,1913908.0227758114,4378264.5026255045,18624013.408884037,9147032.777795492,9364276.61981599,7189240.814371635,11166422.80944418,8630643.511471858,8581254.512647025,808508.6042753954,1161183.1628705652,791609.9191731196,931944.6997837048,38594026.17248158,95282291.775808,58442333.06708198,58434919.13364583,-7355624.160702382,39113458.42022873,7087389.7823425,8908554.742623504,-258930245.06611565,-4737121.977326426,-175990953.93928996,-169962651.98503944,67.33433333333333,242.22533333333334,128.912,128.54618333333332,82.89333333333333,294.88733333333334,157.6295,157.09123333333332,22.658,31.815333333333335,26.537,25.86306666666667,2.7981747913423733,2.6568721975093847,2.730807811129809,2.7487188835008274,0.7257980575746646,0.7365905958070244,0.7315852023556925,0.7295754459559906,0.1349590914392211,0.12961465829028268,0.13233747687058978,0.13308853983709268,0.04996665079755358,0.046355151665683415,0.04765354939664115,0.04870262610139902,52.858596646638176,55.37404229932206,53.97909044904393,53.73900262507753,77.1620453316799,69.85049656757894,72.97346681352859,74.60300326424456,678.8750745907223,3567.7597053510895,1562.2651935410374,1689.9846953568508,238.9591545872232,635.1441710209842,397.7593927814642,377.6239103390395,4208545.7339778235,17732073.482546266,8756466.479410233,8941780.445976779
29,7369.354939491754,30729.092629318733,15209.155084007893,15545.263130931195,34660109.39478489,152013223.12596342,73307559.81485775,75733699.20069736,9069876.716067243,32787173.382904306,17484749.65743441,17370930.549460217,2434951.3683697754,9246612.299018322,4789278.716496334,4819032.694096766,12710938.86813608,17746847.583786808,14702803.424729161,14473506.918613836,1774202.8426118665,2431286.9042331665,1975829.6769363552,2004182.2641793215,4867373.265059634,21125878.068631593,10251534.569950217,10557849.94630982,7467910.991505933,11693100.226994283,8993556.194724575,8946727.223926855,856352.9216280401,1578026.1294701959,934353.3681201177,1108938.5443727947,41016618.26534177,104547077.26408798,63019817.96874899,63252278.91490294,-6356508.870556879,47466145.861875445,10287741.846108785,12481420.285794433,-265286753.93667254,42729023.88454902,-165703212.09318116,-157481231.69924498,71.94366666666667,263.8,138.871,139.09338333333335,88.498,321.06666666666666,169.734,169.89703333333333,23.409,33.24433333333333,27.5345,26.851366666666664,2.722466489399165,2.581028998867127,2.655987409755813,2.672963367712952,0.7304053536412454,0.7417126950197613,0.7362348878800685,0.734362923123726,0.13027811553812274,0.12504637090102844,0.1277227599990599,0.12844700491513972,0.04909460644963383,0.04501299543411662,0.046823782550895754,0.047666042594202804,53.465712551061394,55.945333290206676,54.59594126981129,54.33357980976224,75.06893763644133,67.85516579057332,70.97334564392673,72.54411749038752,726.4518531710152,3866.062156904322,1688.3045701461895,1825.3154594776724,256.16176309460457,673.5776309340106,423.6203509085209,402.25731683839666,4685760.30176688,20159362.52940551,9829458.427413674,10101521.0814404
30,8078.087898808464,34243.58224918603,16779.60387989413,17236.01092144061,38379523.9404965,170967448.0730659,81697909.21452436,84785297.38689579,9796421.683440289,36001326.70213386,19031839.1885391,18968138.439983036,2576753.356476643,9935615.472307567,5101744.183480383,5152355.097017466,13297268.60159993,18725513.509875085,15422909.273825867,15197154.319496235,1844616.539012471,2594328.9151169895,2079826.4960349384,2107015.8706490523,5395890.684836766,23845882.22186864,11452206.610489719,11853387.722797923,7753530.779011453,12219854.81562581,9356922.751542713,9316744.191826478,1126945.3814345973,1628276.205696818,1348730.978386155,1302411.1699263747,43822972.75422591,113879662.03173031,68127288.0801695,68342814.00135244,-5443448.813729414,57087786.041335635,13570621.134354876,16442483.385543354,-270730202.7504019,99816809.92588465,-152132590.95882627,-141038748.31370163,76.79366666666667,285.86,149.22,149.96688333333333,94.406,347.82233333333335,182.3245,183.10171666666668,24.196666666666665,34.657333333333334,28.5495,27.8579,2.650118831870658,2.5092948969849567,2.5858562267982443,2.6008304546606626,0.7351580251743165,0.7467703355543877,0.7406771523258631,0.7392223338073414,0.1256184786867784,0.12050640087055649,0.12313271157203814,0.12382925145110071,0.048599971763895515,0.04481531238049583,0.046504055698341075,0.04727534097970563,54.064688782967316,56.527513006943295,55.21720604587983,54.926677261358904,73.07506286727747,65.96704599631369,69.09817185693932,70.58725696244014,787.4971024761262,4175.595011896531,1824.2905530442104,1973.3313707732677,273.3177978507246,708.5092232440029,448.68491607806783,425.634796738372,5199016.409217734,22801983.468894508,10996133.972228665,11360054.880104605
31,8826.516649009762,38005.39158758556,18438.30440275929,19039.12287751129,42373683.22048388,191461113.75848743,90706116.11645727,94554283.90878512,10557488.632640788,39434256.35065416,20652196.771759156,20664357.333945468,2714314.609544221,10628645.141358553,5407729.435429671,5484330.295679237,13940592.207210138,19776449.756584276,16221221.276914222,15983142.349491086,1939738.3128840604,2779662.081141527,2212141.4967819816,2233711.6317741736,5965364.159993711,26772960.664778117,12741275.933227666,13248022.936668254,8041351.029399817,12751582.98269035,9722213.082237167,9689932.213051502,1905174.441803043,2210251.8648113897,2382899.208511734,2011951.5398559642,47306621.08088502,124354109.18287984,74150699.32529676,74273241.91658321,-4932937.860401139,67107004.57560758,16555416.791160518,20281041.99220191,-275663140.61080307,166923814.50149223,-135577174.16766575,-120757706.32149974,81.77633333333333,308.9266666666667,159.848,161.27894999999998,100.47733333333333,375.807,195.2335,196.84271666666666,25.061,36.16833333333334,29.6695,28.948566666666668,2.581870790577151,2.442150405070409,2.5191453691893186,2.5329686556497917,0.7397767106697914,0.7515805855894482,0.7451412991641705,0.7439080668916713,0.12097802536610981,0.11599271003761229,0.11857810162591831,0.11923316500113568,0.047482604360344016,0.0438906817897362,0.04557984304317021,0.04622543146063128,54.68696908717082,57.11537015931894,55.8516512489212,55.53690946242266,71.18880346613585,64.20313391698681,67.31816909679934,68.74381912393369,833.7422756769492,4511.373815272914,1946.35820419604,2120.9133145355368,291.1085587506193,741.7718204636135,474.09017650228543,448.84070035016725,5756928.591074474,25645117.21095989,12254686.382178653,12717794.608034369
32,9613.658176376743,41935.63694835224,20196.279817688832,20926.35074656817,46634554.84509499,213277014.88860252,100357493.90689263,104959415.86032262,11342729.791532662,42963303.452224255,22340777.134585407,22409930.57277472,2844715.8528704015,11290029.391062511,5701983.135990956,5800575.59123764,14623248.345758103,20897703.29477139,17045072.27406544,16819307.577912755,2029369.209407416,2995907.5303139673,2333058.566966956,2367657.621724709,6576636.4846156845,29911871.22787795,14125975.024655975,14743968.644757478,8328983.283442794,13274597.701093292,10091521.000165688,10059948.32962047,2100725.631536314,2988401.488643188,2370345.6139346096,2411412.18152372,50314571.52196204,135463807.50726175,79332224.18502554,80116804.11681694,-3680016.6768670515,77813207.38134079,21025269.721867085,24842611.74350569,-279343157.28767014,244737021.88283297,-114551904.44579868,-95915094.57799406,86.834,332.035,170.6795,172.65435,106.62466666666667,403.8453333333333,208.3965,210.65189999999996,25.969333333333335,37.77066666666666,30.797,30.099800000000002,2.517102820042277,2.378618231942944,2.455311909830679,2.4686332142075105,0.7443754205526895,0.7563090857965931,0.7496960427157169,0.7485522033880556,0.11632620977215792,0.11150170670100128,0.1140436789613905,0.1146376336972531,0.04650552257459308,0.04274900936288449,0.04473682569022121,0.04519074295049508,55.30701776345033,57.73106615646659,56.48371744585628,56.15543470100603,69.4006973877678,62.533962112871095,65.6077405438535,66.99734004155395,882.3360061724127,4770.8166564193625,2080.2304287495394,2243.304233758845,309.1809674136986,774.123379991125,498.55173756484726,471.91081181579784,6356052.483072581,28719167.06377311,13605917.41746859,14183142.586317766
33,10446.690603058467,45980.65587639513,22005.194456730926,22883.5784487263,51211158.415817045,236132085.6635975,110478497.30274737,115933482.9525402,12173331.422027085,46555647.7052793,24065824.50862165,24207142.121165358,2972252.405369463,11893331.303093115,5973080.182636783,6094630.01957274,15353187.747954005,22099470.61866242,17924068.618940204,17714386.752701953,2150353.570002175,3228914.7455520574,2474166.4531751587,2527849.9814446336,7230296.7896737745,33245940.406992406,15598426.263457416,16335772.055735294,8619104.686538747,13786177.963752314,10452910.171485329,10427580.333563495,2881521.949373975,3275223.9822397945,2795475.3721365444,3019317.6608770117,54090059.54420711,146422967.90230674,85144462.2346303,86406577.46954197,-2878901.1283900705,89709117.76129074,25334035.068117082,29526905.48299821,-282222058.4160602,334446139.6441238,-89217869.3776816,-66388189.09499581,92.07466666666667,354.9153333333333,181.439,184.06889999999999,112.99733333333333,431.619,221.4905,224.5149166666667,26.945,39.471666666666664,32.0075,31.32933333333333,2.456501225233579,2.318991800248354,2.395167772137799,2.40837292648875,0.7486612934797631,0.7608404143447997,0.7541411386488276,0.7529239857825258,0.11171957386208786,0.10705326659434816,0.10954349905856144,0.11008636631837897,0.04612108682262667,0.04255366606429251,0.04435842098687105,0.04487248955720971,55.956428626846524,58.36459694145521,57.13292545094553,56.79928753695957,67.72725550190891,60.9657219485619,64.00244965257117,65.36071875823745,940.4542516381018,5017.552694808104,2179.208709694099,2367.4387067476027,327.6373969978626,805.0914066682492,523.261714975319,494.7463003824979,6995183.22676425,31991552.233290378,15053624.086033894,15743912.379048392
34,11335.592253954143,50225.60255779661,23918.670147881934,24947.095860299003,56167692.60956816,260551563.12213883,121401724.8740187,127702047.28896788,13055815.91528805,50327683.29902293,25884181.160260245,26100969.499595255,3095168.81237699,12464660.383229185,6234001.356568079,6374490.862175258,16180732.505637612,23435979.74238207,18931511.858161964,18720069.03849817,2306147.788166769,3497732.559313891,2667687.413167323,2723202.4580682614,7932950.79433287,36748899.21021021,17152983.758828517,18018532.73988994,8914302.050786622,14296784.995250637,10815173.745439919,10798171.081349026,4020777.092350647,4681160.287048333,4239658.769635085,4251911.210494837,58478188.75294454,159069813.55870703,92366276.98446696,93685257.43496141,-2310496.14337639,101481749.5634318,29035447.889551744,34016789.85400647,-284532554.55943656,435927889.2075556,-60182421.488129854,-32371399.240989327,97.552,378.42266666666666,192.5995,195.85673333333332,119.66033333333333,460.14566666666667,235.052,238.8302,28.044,41.364333333333335,33.402,32.70611666666667,2.398582480330164,2.263286246246448,2.3385376653701813,2.3512287984008635,0.7530615213389058,0.7650807450767132,0.758428690945264,0.7572682496471383,0.10717607329249877,0.10266180196261407,0.10508490374555624,0.10559607832703913,0.045395036376744906,0.041636055947266416,0.04375159602774107,0.044079393226427434,56.627484078989774,59.030317729578975,57.832774218154064,57.46847585669599,66.12923936344784,59.5035999057966,62.49195075011387,63.8102655532699,1005.108127841251,5316.34544268238,2324.83665366564,2514.041188035646,346.63639730938434,836.9655501670242,548.6460671110565,518.2516008095582,7681673.762372556,35419812.84953962,16571774.595412105,17390022.44288103
35,12263.598609855502,54587.654426385314,25882.702306544914,27077.018145640934,61440671.09792459,286225510.98542213,132826556.95394751,140115365.05854875,13973582.833524434,54162753.0892971,27734223.9115891,28039792.423044868,3211809.2128717476,12979272.77968009,6470091.733815573,6630421.4612546675,17012963.769797895,24820998.06484448,19991872.119613785,19745775.7730642,2439468.0744492677,3763045.7677896637,2862256.855867246,2902720.2671184065,8689923.026565775,40475625.03790765,18813124.26416378,19814918.730535433,9209749.512526698,14798316.197554434,11170355.64485199,11165747.852286406,4365535.088143793,5060060.284985195,4639035.81760447,4608618.907038284,62154344.22953406,171021310.74387676,98728673.37036926,100257782.509554,-713673.1316094624,115204200.24154536,34097883.58357825,39857582.54899472,-285246227.69104606,551132089.4491009,-26084537.904551607,7486183.308005333,103.15166666666667,401.6383333333333,203.656,207.62199999999999,126.46466666666667,488.329,248.498,253.11718333333334,29.132666666666665,43.285666666666664,34.845,34.086216666666665,2.3442573247756804,2.2100816545504465,2.285381405482668,2.2972958401968486,0.7571865794789676,0.7693909970265996,0.7625051268528965,0.7614581256206389,0.10270346318902018,0.09832444912189733,0.10069935802024645,0.10117080826552718,0.04465609814999351,0.04151451608193913,0.042829025891625745,0.04355654442617447,57.31951428095822,59.72978219806642,58.547277264631575,58.16310805194608,64.62997425825687,58.10275542903127,61.07072253866438,62.3454476680279,1059.0765405222173,5571.562278347312,2411.462132243896,2638.4465487610005,366.3135738624735,869.1010476329703,575.3289142067837,542.2891896821474,8425153.891435223,39082734.468320824,18210258.731102806,19155307.09334518
36,13230.08380959452,59108.80419206498,27932.187333557802,29287.63594345918,67070340.41629482,313331109.44345134,145006618.65496466,153261609.57579958,14928016.342323026,58122606.263915144,29663889.7930373,30046122.814880267,3320534.6797150117,13453485.741688538,6683974.126349276,6867067.551405746,17964883.35892172,26197716.71006843,21091017.712814976,20846375.03182307,2621130.604528118,4021105.1076433472,3069158.2707200698,3111121.680618448,9493579.106516317,44394236.435083255,20557966.981557723,21708809.171514742,9503097.224073825,15288555.392982109,11527351.59225623,11528007.583191724,5052568.677779013,4778155.544351508,5260405.606871295,4956524.081079386,66432996.54810188,182636614.61860013,105548307.48855203,107104262.87277627,637343.8681929308,130694494.8248512,39458311.166412614,46157346.70302332,-284608883.8228531,681826584.2739521,13373773.261861019,53643530.01102871,108.84966666666666,425.0183333333333,214.9595,219.50869999999998,133.387,516.6853333333333,262.2515,267.5414166666667,30.4,45.14933333333333,36.3335,35.56226666666666,2.292403457710865,2.15992790828789,2.23528563175023,2.2460370154128237,0.761337907681068,0.7735693214201257,0.7664657108704492,0.7656189024897382,0.09831746464785268,0.09406933185297466,0.0963875650116224,0.09683061816964536,0.0441642997709381,0.04078786479701382,0.04227263132569518,0.042982547530064606,58.057252931064944,60.45368117108411,59.29257184588585,58.896002815071654,63.200735768984536,56.787620173668444,59.734660835320014,60.9561453106239,1109.9137673105186,5841.639149079771,2535.9337538623904,2766.017650929757,387.18705256474095,898.5562303841207,602.5123266586105,566.1662648015238,9216100.664688688,42933826.647813305,19923983.543092124,21017304.758782305
37,14258.396930016055,63770.60237274143,30093.106104494593,31587.668834969933,73148918.43437776,341842726.60304713,158084044.87830058,167191751.29341203,15954875.836724017,62245772.56408333,31688337.526266057,32156689.691299774,3426592.6898489646,13877886.098950673,6891048.296039241,7084545.383034563,18912149.29723685,27603138.151756547,22265606.618405826,21953995.39631874,2779511.016293476,4283007.891914619,3280608.0196395363,3305734.922760876,10355783.238276388,48529986.494253084,22423567.418904472,23716754.377868235,9802623.945927776,15774315.162766287,11884476.602650227,11892715.871821254,4813434.97673875,5073111.686280289,5537985.537866432,4904321.825078288,69915248.3254515,195260821.2985765,112360056.75806485,113786198.86604525,3233670.1089262716,146581905.30447063,45723988.12023572,53405552.42736679,-281375213.71392685,828408489.5784227,59097761.38209672,107049082.43839547,114.844,448.7423333333333,226.6275,231.70841666666666,140.68933333333334,545.476,276.412,282.36466666666666,31.622,47.005,37.9045,37.00605,2.2445694901798405,2.1131483024011963,2.1871093260051,2.198572074457315,0.765042097848945,0.7773811953771789,0.7704844629613499,0.7693607819838268,0.09403803245393501,0.08991326801381791,0.09216388256660477,0.09259436489989403,0.043166311501426795,0.040343256693539456,0.041561372791062,0.04217824231866622,58.81649549278343,61.20074884781231,60.064123718334415,59.65098416704354,61.88254211462459,55.56233598311781,58.445479787069225,59.67046996859722,1180.928703328666,6121.2803109415445,2690.298482639103,2910.0517659931734,408.25823711490784,926.6653133319808,629.706162836087,589.7007137908834,10060551.062444221,46999666.41651769,21750992.798244696,22989241.436369933
38,15327.374502166269,68483.30448640685,32295.18751951066,33931.94999665047,79603700.08192405,371333727.2069914,171720071.75969023,181709209.5756976,17009089.66365626,66356417.703698546,33768760.00195803,34280654.47767106,3521946.95230101,14238646.15954643,7067037.362044351,7272791.674836907,19923568.008104075,28983516.654931266,23387809.360622086,23094550.03449359,2956458.6784028714,4540774.27097492,3470261.435954746,3510969.1358030885,11281905.696900323,52853259.627219684,24409002.72995188,25831879.572512098,10100326.562763765,16244563.1445275,12235376.905771099,12250809.366381073,5860126.685054545,5266592.126088466,5017974.894276335,5652389.589416417,74865012.05910367,207901202.04169294,118469889.94955686,121427678.55300993,4738688.022820383,163432525.16529837,53250181.810133375,60281531.02268768,-276636525.69110644,991841014.743721,112347943.19223012,167330613.46108314,120.90733333333333,471.74,238.2355,243.69876666666664,148.04833333333335,573.3653333333333,290.5305,296.9092833333333,32.911,48.773666666666664,39.3385,38.46293333333333,2.1986299350437615,2.068843408036035,2.1426931733604144,2.153204650591057,0.7687922522407877,0.7810942208098756,0.7740316651677152,0.7730979412399686,0.08987870341192486,0.0858577471259352,0.08805653636800115,0.08847136871182848,0.042845906593437066,0.04004254589653819,0.041310806777672134,0.041864730349522455,59.60241116426858,61.97129322658633,60.8542499913674,60.4315198860798,60.61511268717206,54.39835158697281,57.25707083591267,58.43924630210232,1238.2717269746338,6307.402547050461,2785.583992827188,3012.467514001173,430.33313053476684,953.931405360388,656.5211557980028,613.5925267237342,10972337.765156664,51276408.990457065,23712606.731745087,25078762.6940118
39,16445.831898702512,73301.34926050514,34553.41961465874,36345.26297533343,86504011.94010222,402138019.07708514,186061696.18473968,196975914.43804622,18121531.438156888,70613885.6549668,35910125.263826706,36493855.41404036,3612203.2239357503,14542966.369602984,7222943.318895805,7437970.3249192815,20937930.03577644,30339409.75466446,24515737.74347561,24228447.937387247,3117933.325944473,4782846.639602841,3646004.93726665,3700652.985724902,12266329.140691688,57335152.21992048,26480689.541610353,28040417.218421765,10398298.108377874,16703104.751683014,12577443.576798163,12604980.433534672,4991360.939168837,4575884.665710262,4503190.836346586,4845944.243458335,78022434.3604063,219926958.26233336,124731087.99442889,127689017.72608078,8481577.579695921,182211060.8147518,61330608.19031079,69286896.71196547,-268154948.11141056,1174052075.5584729,173678551.38254088,236617510.17304865,127.17666666666666,494.8736666666667,249.916,255.87061666666665,155.66833333333332,601.4293333333334,304.7215,311.68468333333334,34.17766666666667,50.443666666666665,40.7395,39.87076666666667,2.1554822671036247,2.0271688172753835,2.1002389832947457,2.1105725596637406,0.7723443805033479,0.7846805067749116,0.7776112294732527,0.7766620246983951,0.08583328921963819,0.08192367081890237,0.08406475098581324,0.08446492277938066,0.04229342097050336,0.03939177294295057,0.04076159550733744,0.04127784416085989,60.41612607387473,62.75911488879119,61.680539969838655,61.23617215909549,59.4250248206784,53.30521110185137,56.12659215092068,57.283090019088945,1303.0965136123248,6540.372555487139,2890.7151106272836,3136.1431282685094,453.3320210929623,978.7853837910561,682.4081880369275,637.240698037295,11940555.012288608,55700059.0810487,25758010.763953533,27256381.436354637
40,17605.418043096048,78140.41352707366,36878.35079929514,38792.66646248821,93816592.79676567,433924973.29047686,201107338.8628886,212854525.96956456,19276707.614533905,74909288.93587755,38101972.648259826,38748111.07700418,3692911.6535802847,14784327.409393387,7350010.706729439,7574907.16811487,21987776.478037976,31646698.121108286,25626385.200991128,25368399.053112585,3283346.259913407,4993071.112507094,3808218.0617132983,3881749.9583211974,13315286.344237478,61996961.166042574,28662679.737734724,30353872.531869262,10694139.759291299,17148593.47352482,12915373.631068705,12953198.55927303,4989525.978252078,3949912.077483765,4358740.423568389,4625661.112983169,82203657.2089649,232127419.22292504,131497050.33518301,134676973.91385093,11612935.587800756,201797554.06755185,69610288.5277056,78177552.05571364,-256542012.5236098,1375849629.6260247,243288839.91024652,314795062.22876227,133.55233333333334,517.5306666666667,261.588,267.94475,163.41066666666666,628.919,318.8935,326.3385833333333,35.465666666666664,51.992333333333335,42.0705,41.25,2.1148773023055023,1.9885603360705268,2.060203428896258,2.070666364123261,0.7757177698753737,0.7879185811623635,0.7810664012134714,0.7799880538258201,0.08190275972462872,0.0781019759661324,0.08017023593663843,0.08057248540915501,0.041871634181182754,0.0391301319081014,0.04041194749616466,0.04091210838560428,61.252263927070416,63.57290805053545,62.51327419839104,62.064489370283184,58.30457761439903,52.29289409295507,55.05304690750007,56.20048838189365,1358.7382128885788,6705.033217919185,3013.701240095078,3229.9414646492905,476.65988450858214,1000.941223555247,707.2869480733196,660.1583531749149,12975601.791015334,60320702.861562766,27909254.427710954,29546387.165706936
41,18811.87043644592,83031.55922466515,39258.215093709965,41288.76151232265,101571772.13078505,466736635.33321536,216862216.56623614,229379474.25163567,20502432.5042666,79234224.05141193,40343396.72321422,41058559.545767464,3764089.0115309544,14968490.074905604,7460902.8538643215,7685629.383712081,23030524.30933161,32914454.36044263,26719844.407630503,26489899.82722047,3431946.9549321574,5192210.354761193,3976019.656479175,4048039.14487232,14427977.480381811,66814191.65222001,30945253.35141161,32763152.44052518,10989374.551493494,17583122.149871327,13247484.056921028,13297186.210925736,4350247.904973774,3835247.0298728687,4353501.094466418,4169997.598688457,85870709.5530755,244959963.12342677,138556340.59437826,141551948.30269843,15701062.577709561,221776672.20978862,78305875.97185789,87827525.94893722,-240840949.94590023,1597626301.835813,321594715.8821044,402622588.1776993,140.13866666666667,539.5716666666667,273.206,279.9402166666667,171.44033333333334,655.674,333.0215,340.9221166666667,36.7,53.434666666666665,43.3605,42.55713333333334,2.0767521624692464,1.9511010371391546,2.022150488734857,2.0327742686037142,0.7789014320802675,0.7913373164566455,0.7844587757271833,0.7832539916119998,0.07809378729733586,0.07440577005232313,0.07640116438282878,0.07680298126158142,0.041265366728241396,0.03873514836963087,0.039753362461994825,0.04037979030272771,62.10006969123883,64.39803012299089,63.37100745844387,62.90435584235205,57.251868260279785,51.308732527140506,54.03412544674747,55.171770753681045,1421.9542434678476,6901.782634593914,3116.6100879132814,3339.8941803619705,500.06198229550307,1020.1270446454021,730.5041695491456,682.0847541179678,14072488.919514846,65088745.993571535,30166100.82943329,31928178.895434685
42,20049.433166226507,87956.63776634232,41669.60014484709,43816.95477626704,109718380.77605845,500519884.99526495,233205080.13143316,246498907.25278074,21741608.057853848,83622723.08358061,42654820.5964379,43399998.31685822,3823202.4071989506,15107015.097298518,7543682.719263251,7772536.848733799,24020744.975537393,34151225.05284934,27853535.380928487,27566413.002596572,3563527.412001498,5381972.809824307,4136287.031176074,4199983.301239481,15603171.821747009,71783766.4290958,33332255.596434258,35266379.93431909,11282834.83291613,18002041.81310158,13571634.223090336,13634557.275981035,3742262.6195199434,2762318.279606817,3542975.2458922323,3399282.1005503493,89582374.93176587,256999837.42637655,145012043.33531505,148178486.8048796,20136005.84429259,243520047.56888834,88193036.79611814,98320420.4479011,-220704944.10160762,1841146349.4047015,409787752.67822254,500943008.6256006,146.66166666666666,561.2916666666666,284.907,291.7821666666666,179.37433333333334,682.04,347.2455,355.3073166666667,37.825,54.79066666666667,44.656,43.76298333333334,2.0402782511134654,1.9157316681600332,1.9869906746399926,1.9966869470797641,0.7820656921622058,0.7946316393297482,0.7874377387844111,0.7864637736708456,0.07440976530550374,0.07084743082366152,0.07276248806316522,0.07316294823685895,0.04057243769289814,0.038503889380628396,0.039487299724045084,0.03984844578360373,62.96748630476022,65.2351966663986,64.23975088731058,63.76118493133365,56.245574575709355,50.38007783674307,53.093939303792915,54.19265071707115,1469.6240085170082,7093.084516454009,3211.692445995347,3437.8351862949585,523.2976637340661,1036.7179870354294,752.7806724178971,702.9947768895431,15235765.81961776,70010495.2999823,32529332.484935425,34406921.13774534
43,21353.79089261503,92994.11873693763,44159.73400755717,46427.90563812794,118417368.40928093,535767300.622312,250353627.1765309,264489844.68384182,23049226.99487267,88165909.4921601,45072970.60757439,45840065.86892327,3877085.0545713855,15204054.760424118,7612776.434856656,7841524.451619841,25037005.11441786,35388029.26866489,28918142.237540245,28659863.568404317,3687960.48202073,5574379.791604133,4275340.429155669,4348207.240374921,16846096.466853537,76911220.94556966,35820067.934562705,37868890.03440418,11579705.653822774,18417959.789807517,13893086.994943714,13973094.601417433,3366672.3724049455,2654405.054263983,3145029.237719301,3117378.811055609,93709137.96484114,270350612.9460397,152025110.00219822,155533654.20826063,24708230.444439787,265416687.67627242,98328517.17433268,108956190.4755812,-195996713.65716785,2106563037.0809739,508116269.85255516,609899199.1011817,153.463,583.254,296.849,303.88985,187.63,708.672,361.761,369.9947,38.95133333333333,56.105666666666664,45.825,44.955349999999996,2.0051314486846055,1.8827672143298035,1.953022313586733,1.962303966660425,0.7853202975401876,0.7976330756130756,0.7905541013443189,0.7896297698656984,0.07085716208753315,0.06741728335689072,0.06925192012586692,0.0696532045318083,0.040170953830742526,0.037948346960449686,0.03916983266533001,0.03939304142614003,63.83540089582442,66.08418697974268,65.11066434287952,64.62247602519581,55.27224097786476,49.51534313319186,52.18756848614922,53.257326732229245,1553.357401779073,7332.952785119695,3357.2236593909256,3576.2157859482904,546.033499843693,1052.4309984923489,771.845863049592,723.2726243707225,16457757.116408765,75077982.74928974,34980762.019714974,36974836.087917104
