month,users_cons,users_opt,users_med,users_plan,users_ind_cons,users_ind_opt,users_ind_med,users_ind_plan,users_fgn_cons,users_fgn_opt,users_fgn_med,users_fgn_plan,sub_rev_cons,sub_rev_opt,sub_rev_med,sub_rev_plan,commerce_rev_cons,commerce_rev_opt,commerce_rev_med,commerce_rev_plan,revenue_cons,revenue_opt,revenue_med,revenue_plan,labour_cons,labour_opt,labour_med,labour_plan,tokens_cons,tokens_opt,tokens_med,tokens_plan,eng_cons,eng_opt,eng_med,eng_plan,compliance_cons,compliance_opt,compliance_med,compliance_plan,geo_fixed_cons,geo_fixed_opt,geo_fixed_med,geo_fixed_plan,sales_cons,sales_opt,sales_med,sales_plan,gna_cons,gna_opt,gna_med,gna_plan,onetime_cons,onetime_opt,onetime_med,onetime_plan,total_cost_cons,total_cost_opt,total_cost_med,total_cost_plan,contribution_cons,contribution_opt,contribution_med,contribution_plan,cum_cash_cons,cum_cash_opt,cum_cash_med,cum_cash_plan,floor_heads_cons,floor_heads_opt,floor_heads_med,floor_heads_plan,blended_min_cons,blended_min_opt,blended_min_med,blended_min_plan,arpu_usd_cons,arpu_usd_opt,arpu_usd_med,arpu_usd_plan,gmv_cons,gmv_opt,gmv_med,gmv_plan
30,1641.0488251143122,14279.017526386753,4844.556555986069,6064.337870559666,1479.761614706637,13860.772330088043,4585.4634624670625,5813.115365090129,161.28721040767513,418.2451962987093,259.0930935190075,251.22250546953705,8763745.778251326,77498187.00201751,25818347.18387333,32820800.20656949,874873.3335208942,6681233.261884087,2301645.621826423,2907099.3084480115,9638619.111772219,84179420.2639016,28119992.80569975,35727899.5150175,2024328.4774030005,14978151.59530756,5311202.127531037,6558166.568669596,489458.25614694884,4059754.3295614836,1434165.4251852182,1739061.8818420358,8589950.092615422,14425827.522950793,10864838.286492608,10632507.1932328,687946.3251924949,987814.1138966872,759742.002947897,792900.0512389622,3130617.4758700505,3762645.1108989315,3237545.5236358354,3351827.148130159,605869.1717472053,4710647.543620231,1620965.4549410802,2042541.601902764,4006036.8842342817,8313421.551683155,5710900.654871688,5513621.517841388,1414666.7100678415,1757449.3757972682,1158214.0267602592,1534640.6430731406,21460370.294197727,57413390.63965161,31582991.617346343,34043927.41510659,-11821751.182425508,26766029.624249995,-3462998.8116465923,1683972.0999109168,-256703398.81621322,-31614309.129829936,-206956512.36064318,-177922217.42597908,19.324666666666666,145.01466666666667,51.4245,63.31616666666667,2.599197664224924,2.487907980646016,2.5090555198236073,2.5602462749723065,67.82026378706306,66.9298461510603,66.69205062641615,67.50861761446208,102921046.96488218,755607985.666369,267420579.4807739,331361475.51040256
31,1756.8322810986415,15866.49239278177,5275.711193005199,6695.213320187737,1581.6222497322428,15386.171881524553,4985.8785721676195,6413.214620859551,175.21003136639874,480.32051125722006,289.8326208375794,281.9986993281862,9420241.915164804,86371085.86979409,28218347.315945502,36353037.299285054,1005027.6873820067,7951215.694602713,2687663.7283307966,3436193.4899092535,10425269.602546811,94322301.56439681,30906011.044276297,39789230.78919431,2123470.107018344,16383422.269533472,5676101.511005364,7114453.363898639,504619.28729326534,4339991.893534008,1504011.7606504636,1846999.6994775254,8955946.560932785,15212320.616999082,11406302.555984518,11145677.480555989,690882.5672608684,1026563.6438295768,770519.0832500733,808370.9440599163,3467590.0096915294,4184709.5627441355,3603396.1349514616,3718581.8532599416,657736.0987320533,5204507.406423038,1790900.394100601,2249106.056423898,4113401.9220944406,8674833.756949078,5912755.999951162,5709903.064293563,1848232.52622855,1978414.2890920257,2050449.168680069,1893796.1432307665,22915160.283755586,61953448.09456273,34347069.60594151,36578561.017538086,-12489890.68120877,32368853.469834074,-3441058.5616652113,3210669.7716562245,-269193289.497422,754544.3400041453,-210397570.92230842,-174711547.65432283,20.067666666666668,156.57666666666665,54.3515,67.84581666666666,2.526661822446013,2.4191399865598333,2.4389185043453883,2.48902917988585,68.57050335009477,67.53760083688239,67.3387125941156,68.20898747047045,110663088.44884272,841786053.9169948,292462071.6772785,366556126.36269593
32,1880.6283535937107,17574.527601624955,5732.9164713829205,7373.493090404646,1689.9856153940264,17024.794451866343,5409.037960295495,7057.168708159336,190.64273819968432,549.7331497586113,323.8785110874242,316.32438224530875,10127358.442221848,95971374.85017358,30785064.806072935,40172764.18500495,1146180.1425745252,9360386.397320949,3111504.9010633277,4021152.331735773,11273538.584796373,105331761.24749453,33896569.707136266,44193916.516740724,2225892.3095769156,17884974.18187013,6070293.115871922,7706570.964879541,519303.3633482206,4618494.866089862,1572621.3293788137,1954020.3893077949,9349282.774450859,16047091.555257762,11975851.44601261,11693515.847733274,694010.5637925819,1068467.104630893,782042.9308339579,825070.3530859908,3828760.1266185995,4660921.242253462,4043250.710137762,4120016.517090801,713746.8609388227,5760522.206929339,1954797.9153836651,2480118.2320355033,4225523.350941617,9042238.928002564,6116070.355955758,5911373.802912949,2602166.234018703,2432253.632321246,2564978.2667556237,2542696.823424593,24757115.375958607,67040049.67406862,36870389.247400455,39556142.38029711,-13483576.791162234,38291711.57342591,-2973819.5402641864,4637774.136443617,-282676866.2885842,39046255.91343005,-213371390.46257257,-170073773.51787922,20.841333333333335,168.724,57.442,72.60026666666666,2.458249255777959,2.354340805563913,2.3735573492439626,2.421881298203043,69.34149054560233,68.12707749278836,67.97924407384512,68.91644597711743,119037801.51588695,935584771.674349,319390809.3311059,404829241.07134867
33,2011.9896014618712,19383.160777339654,6225.005667039357,8091.899513019095,1803.1896849393886,18754.246208565717,5862.853654614402,7736.059468208603,208.79991652248287,628.9145687739364,362.15201242495533,355.8400448104916,10886314.43686136,106216587.35215743,33557845.383042045,44251909.95721498,1298697.700599263,10894967.513540382,3570873.3115314716,4657392.135128655,12185012.137460623,117111554.8656978,37128718.694573514,48909302.09234363,2334258.7076146407,19468850.27648264,6485298.386835026,8331365.75671844,533836.7270911561,4891250.333954244,1641194.2696606389,2058931.4894932366,9814563.10851438,16949464.396447554,12593335.89727701,12311778.55929099,697362.3819159816,1113072.8603053824,794539.4508137708,842861.049352272,4343013.471709036,5251222.37174894,4558551.361482503,4660886.586723003,778421.726683357,6286891.606630694,2160486.8915996207,2706386.1846649246,4338433.8374743,9410019.863140153,6323769.953952027,6113488.946457348,3321768.0127668334,3188025.580634424,3416690.6476286068,3274958.1615204904,26808471.477350473,72700797.52401677,39934799.23655776,42870785.593683675,-14623459.339889849,44410757.34168104,-2806080.541984249,6038516.498659961,-297300325.62847406,83457013.2551111,-216177471.00455683,-164035257.01921928,21.637333333333334,181.24266666666668,60.6865,77.4992,2.3945157767597656,2.2929949821251845,2.311910201352504,2.358983498637662,70.14160729988095,68.69879632605735,68.59586156255341,69.63662345904268,128298748.50627881,1035428490.6341459,348692595.8423045,445794158.25103223
34,2150.5253846174187,21307.84539064023,6739.206184855321,8855.587386725401,1922.6127862339144,20588.055489475602,6333.978193580769,8455.517732368506,227.91259838350393,719.7899011646253,405.22799127455175,400.0696543568964,11692891.665671315,117188365.14148213,36485599.967670165,48616307.3822051,1457047.641166824,12553288.911804058,4056711.129348584,5340732.085889855,13149939.30683814,129741654.05328618,40542311.097018756,53957039.468094945,2453453.437498488,21147472.971625824,6922902.403825695,8996360.274443055,546892.4710077073,5158641.482726188,1705387.3472751123,2161004.6251091757,10287078.80170592,17939240.07180652,13268725.257903244,12965335.24624113,700910.4380899621,1160906.9131354878,807549.0519134075,861909.2043558961,4827809.108525505,5984732.031373095,5196790.375527813,5232732.131522162,840084.6883732334,6950170.731992437,2336919.663002356,2978614.803639954,4454025.63775518,9780332.061055565,6531583.456651409,6318232.8859103145,3587884.916283834,3872813.1610840224,3748896.428711396,3687609.8019638993,28396252.536449876,78796958.47096646,42660024.158700995,46036499.61353068,-15246313.229611736,50944695.582319744,-2117713.0616822476,7920539.854564281,-312546638.85808575,134401708.83743083,-218295184.0662391,-156114717.16465497,22.517666666666667,194.28166666666667,64.0125,82.63506666666666,2.3362584847196843,2.235516182149445,2.253940364382783,2.3009986788201005,70.91562829878073,69.24736280823508,69.20262159440074,70.33173537708976,137942745.02225006,1143164290.8374405,379639811.84575,489770286.0575667
35,2296.8399490622533,23321.651389272203,7290.185196233567,9655.523953135737,2047.604423108192,22499.315515708586,6837.0041436635065,9205.70330551833,249.2355259540611,822.3358735636212,453.1810525700595,449.82064761740713,12553508.92306137,128727378.79417863,39642140.98718874,53214363.37795241,1623921.4209170088,14304770.79663358,4573150.284424427,6062218.7024178095,14177430.34397838,143032149.5908122,44215291.271613166,59276582.08037022,2576646.904814149,22892881.972762153,7387181.278472887,9687329.178595949,559610.7519307706,5410102.715893121,1769799.832791475,2257282.9393175934,10821768.63012337,18982036.94013596,13997709.385767024,13677862.538627775,704596.9847802421,1210671.1928533176,821517.8756299416,881722.9576058185,5428569.380976776,6756500.161535353,5858278.978403626,5893345.154172277,917883.5528982948,7556997.285407458,2587003.1799847153,3241573.359276502,4570023.754448787,10148251.0617425,6742527.398137187,6522403.312001586,4602173.034506264,4563904.343551116,4635878.2474366,4588778.992671963,30933884.527015857,85019257.18157652,46134747.028691694,49863764.95611209,-16756454.18303748,58012892.4092357,-1919455.7570785284,9412817.12425813,-329303093.0411233,192414601.24666655,-220214639.82331756,-146701900.04039687,23.412666666666667,207.53166666666667,67.499,87.85431666666666,2.2808052573454654,2.1815377671730416,2.2004821328996154,2.246061635785117,71.67611290610697,69.77043919350132,69.77217574291092,71.00912710669499,148461383.6809921,1256818320.6617413,413176551.4655148,536386311.6242543
36,2452.850092393536,25460.903079157422,7869.149750571672,10505.668637760897,2181.2124025429953,24520.69398436611,7364.550265636802,10000.030956181085,271.6376898505406,940.2090947913077,504.5994849348698,505.63768157980905,13471202.966924088,141070396.66190577,42969115.267259665,58130920.76016767,1796851.3795042941,16160904.21297846,5106360.239701544,6824269.871220252,15268054.34642838,157231300.8748842,48075475.50696121,64955190.631387904,2711645.1011463464,24747707.0759515,7874338.930524651,10424266.79232815,572257.1438119335,5650966.958131715,1829153.3127583235,2349805.578823857,11350980.299677432,20122256.913158443,14729138.242093656,14420927.114395786,708564.4174835903,1263488.3924448702,836083.1622032328,902787.8087200383,6046337.606039302,7689638.461516169,6511572.808119488,6621492.905456206,995518.7793281826,8302062.6361612445,2805597.8165480774,3552809.129219754,4688333.842281217,10521187.586490873,6957282.089195898,6729832.652754596,4648056.988915855,4925346.243455639,5038611.104515354,4745108.22800478,32532268.877398998,91464733.53660145,49120082.122514784,53158631.50811985,-17264214.530970614,65766567.33828276,-1044606.6155535695,11796559.123268064,-346567307.57209384,258181168.58494923,-221259246.43887115,-134905340.91712877,24.395333333333333,221.31133333333332,71.095,93.31593333333332,2.229215659051936,2.1307838438098647,2.149260740154458,2.194764523717211,72.37280700574107,70.27195368257034,70.30624543425321,71.63750834263132,159537705.02533862,1379463807.6674852,448493611.7736382,586511840.9500899
37,2616.499633430941,27639.021799054593,8478.405265362204,11374.382391399218,2320.4397533428705,26570.36554447867,7917.218203856181,10807.9137802404,296.05988008807043,1068.6562545759239,561.1870615060224,566.4686111588192,14439991.648889283,153718110.40104252,46497810.92916491,63187333.212142915,1973365.7036828296,18060721.73864092,5659758.870944307,7603940.315918161,16413357.352572108,171778832.13968343,52157569.800109215,70791273.52806106,2852235.7244762005,26638956.28160087,8386439.600215226,11177587.919469833,583709.5165498678,5864728.021619812,1884074.3861531492,2432065.9933243482,11920499.87383165,21225925.81717694,15489877.030020073,15177398.954002501,712656.6989803328,1316983.9224293178,851699.9551656125,924171.2271874775,6733227.379104928,8560780.92222419,7161433.9440173395,7372871.119196669,1078280.368878334,8868989.669643084,3079822.455649039,3805028.6241459963,4808900.73368877,10879596.721249297,7170796.550384101,6933644.329334954,5641279.433251979,4739967.352270228,4830554.713807,5325820.204908366,35202188.01734627,97099872.64332348,51608330.32359682,56866377.636438295,-18788830.66477416,74678959.49635996,549239.4765124005,13924895.891622778,-365356138.236868,332860128.0813092,-220710006.96235877,-120980445.02550599,25.388,234.99466666666666,74.8155,98.75033333333333,2.1806778004365435,2.083396084261401,2.1014730109900635,2.146629199775244,73.03476511262569,70.7419620053888,70.8067113500458,72.23228402509278,171372588.750315,1505835074.9791315,486011542.22469103,638434458.9304007
38,2788.694755045588,29935.352484879895,9128.219218797762,12290.024960487595,2467.6592238678745,28721.414040416148,8506.618399670295,11656.47340965977,321.03553117771344,1213.9384444637487,621.600819127467,633.5515508278257,15460267.612028854,167172104.32060927,50279511.98579688,68559410.460032,2152234.6511022607,20032221.124974746,6234653.497560825,8410229.91695763,17612502.26313111,187204325.44558403,56514165.483357705,76969640.37698963,3000868.6012254097,28623612.872504633,8932524.633489965,11968829.096173137,594063.7590753572,6067426.870895348,1939924.7756477003,2509740.848212354,12463115.657584753,22389033.047224075,16267942.287135148,15937186.743958514,716956.1933469772,1373661.264681459,868077.3591631929,946802.9683140458,7350535.369425283,9479080.74597642,7816438.436005401,8095526.251218181,1178238.4592061832,9744681.479058856,3337735.48428016,4176493.5161546185,4930101.5978413895,11242566.694545345,7391814.503022398,7139464.381687773,5058028.978932592,5530507.872197104,5312831.462321376,5223396.591575171,36226930.38766117,104260919.54564403,54850421.547027685,60038826.59295517,-18614428.12453005,82943405.89994,1663743.9363300179,16930813.784034465,-383970566.3613981,415803533.9812492,-219046263.02602875,-104049631.24147156,26.429666666666666,249.07066666666665,78.733,104.35401666666665,2.1341129623103354,2.0387844086491684,2.0563425734144447,2.100747968528927,73.61478481578838,71.1897941612025,71.2603879790277,72.76603808668332,183675465.34230646,1639827761.6591094,526003499.7214833,693328769.0531875
39,2970.2772372199365,32292.063608021916,9806.055130134175,13232.90246700063,2622.0924108559525,30918.575912027507,9117.665426511638,12525.861636265996,348.1848263639843,1373.4876959944077,688.3897036225379,707.0408307346324,16543565.671388764,181082135.99237564,54262464.55919666,74132065.28373417,2337065.9187304885,22033013.355187975,6829222.235730369,9230647.521490607,18880631.590119246,203115149.34756365,61091686.794927016,83362712.80522479,3155177.5764566273,30667437.31250362,9508042.805915574,12784468.484073073,604279.1860127433,6246850.360916396,1989321.9251218569,2579179.0972290216,13056826.277015276,23533724.176215176,17100797.32857031,16723740.541735241,721532.6737371,1432299.2823962355,885356.0825286548,970300.9867677974,7988547.345680885,10402212.243893461,8553275.530412113,8833330.060055286,1266627.7859848696,10519307.448558958,3626089.2901229076,4505065.667885801,5055156.282244891,11597774.874404067,7611265.781156527,7345072.7895006025,5510511.881275336,5019179.953397854,5254717.760492955,5338545.706518218,38360835.202445164,110059850.43806443,57753761.45443411,63455490.5349119,-19480203.612325914,93055298.90949918,3337925.3404929037,19907222.270312868,-403450769.97372407,508858832.8907484,-215708337.68553582,-84142408.97115871,27.499,263.174,82.7735,109.98524999999998,2.090269833177283,1.996637112192693,2.013993650990332,2.0574983808326763,74.15506404090608,71.6159816628025,71.70714135693088,73.26638520856983,196732746.92118692,1779064964.172841,568374375.0110779,750549022.9592658
40,3156.2517068252378,34727.55611123663,10505.918765758865,14206.208248369225,2781.5454295927148,33178.445319532286,9746.268655483575,13420.460391071563,374.7062772325228,1549.110791704335,759.6501102752923,785.747857297657,17650604.53786716,195556874.87388578,58401085.71199101,79917799.15547368,2518157.1405483237,24072627.254456412,7438715.027111587,10062221.680416154,20168761.678415485,219629502.1283422,65839800.7391026,89980020.83588983,3314905.3160150414,32771045.143115327,10094303.97552455,13624554.25550014,612226.9456707999,6404976.576731613,2032951.1971977216,2639689.3165420843,13601674.330464238,24656822.9300535,17883937.189363133,17470976.34032048,726254.5717570528,1492410.49296974,903114.224975502,994409.1441814932,8480687.099033156,11259766.367256567,9230624.865533587,9453364.84291135,1357205.7450732419,11333580.280942783,3901447.911800148,4848936.832627581,5177453.777787095,11951098.82297401,7829128.097985293,7548229.543602515,4814355.826652498,4364092.609408362,4423725.982616977,4656763.700617051,39155323.91372329,115737835.5163728,59774350.02482711,65959202.97465062,-18986562.235307798,103891666.6119694,6065450.714275485,24020817.861239217,-422437332.2090318,612750499.5027177,-209642886.97126034,-60121591.10991952,28.590333333333334,277.34066666666666,86.829,115.65295,2.0487491297196496,1.9566765823301282,1.9739105863834014,2.0165237381333174,74.60233843312112,72.02504178844252,72.12779641263965,73.70028460748361,209839240.84990755,1924508955.6496923,612615081.9323916,809973641.0298322
41,3352.3114004086847,37242.15247345677,11232.04788901557,15213.755775975515,2949.789562312317,35499.801489324025,10393.64246865204,14342.293736766414,402.5218380963675,1742.3509841327439,838.4054203635299,871.4620392090992,18820376.544017114,210609853.9492618,62726411.501111604,85946693.63585275,2702683.02462496,26174302.24863568,8065751.150224899,10917749.75302871,21523059.568642076,236784156.19789746,70792162.65133652,96864443.38888146,3485060.495242754,34952740.59829561,10715541.514285179,14498748.531311251,619820.1498504439,6548193.944611407,2071441.951349835,2694750.978016781,14164691.574152756,25794555.96980546,18709061.75828283,18235144.1126312,731181.0174431569,1554599.419876199,921420.075241995,1019377.4582947217,8980617.09228483,12125951.678059565,9942424.689268429,10081484.197305989,1455907.4873070405,12185634.390488863,4207103.194892224,5211311.903420678,5302639.574614227,12297633.888065353,8045991.321577028,7750887.584322121,4050123.0395263685,3897933.1711850283,3907337.9016701276,3996856.585606899,39932581.2495094,121755288.44661413,62256284.244255066,68570528.76849605,-18409521.680867326,115028867.75128335,8535878.407081448,28293914.62038541,-440846853.8898991,727779367.254001,-201107008.56417888,-31827676.48953405,29.725,291.6836666666667,90.992,121.41053333333333,2.0089734351800463,1.9192183762571902,1.9360679683975346,1.977559164557047,74.99782543424193,72.42306718628487,72.5414034290753,74.09666004745696,223627999.9160826,2076793006.1092656,658829147.6662085,872235752.0836966
42,3556.108078726432,39798.69765122654,12001.693592549676,16241.01442910147,3123.9788543843706,37847.524363441866,11079.24958707018,15277.219782554494,432.12922434206166,1951.1732877846741,922.444005479496,963.7946465469761,20046537.219302632,226033850.19022045,67330081.21566689,92142096.75912386,2890643.393848107,28296454.409911945,8721147.679197691,11782677.24947045,22937180.613150742,254330304.6001324,76051228.89486457,103924774.00859432,3660091.0175375068,37196271.58785196,11368917.786738675,15397754.217147563,625796.6449641876,6666096.072560881,2108425.541685354,2739901.4446230307,14748881.185889447,26894682.086174168,19537071.750028826,18999911.500989098,736281.215301375,1618618.9746361703,940763.7535538593,1045099.4310685534,9505198.068545025,12914940.668309087,10604571.50826903,10698607.978462446,1557994.2170572872,13018500.435630178,4580019.570248005,5569171.393557798,5428617.274352155,12634282.997850524,8265192.444287174,7950600.277576584,3731482.8908481826,3120469.4802174643,3706456.9341385155,3517628.1971274316,41211959.08524674,127377541.71391815,65124066.89592462,71369913.00528173,-18274778.472096,126952762.88621427,10927161.99893996,32554861.003312588,-459121632.3619951,854732130.1402155,-190179846.56523895,727184.5137786269,30.888,306.06966666666665,95.3275,127.20158333333333,1.9712570726509873,1.8840945113111005,1.8998530432453486,1.940750176182027,75.40197886765118,72.81037491676635,72.93410387197775,74.4949174848415,238059605.8455407,2233564600.922469,708073849.8604501,936486354.1224656
43,3769.4891510867888,42414.13968682265,12795.355138647692,17295.11683859434,3307.4857809305777,40230.145434145095,11783.578252537354,16230.416659555658,462.00337015621153,2183.9942526775562,1011.7768861103381,1064.700179038682,21323832.261716247,241960929.09746122,72101861.13686359,98546816.15422697,3081793.1278888565,30465559.7960006,9391534.071143027,12666111.461727966,24405625.389605097,272426488.8934618,81493395.2080066,111212927.61595495,3846772.8853836516,39483381.4168676,12045974.179317497,16319585.871403033,630964.5693481463,6758832.983495804,2137504.249988368,2775718.514299826,15282470.983974438,27991410.970102224,20329385.283049434,19730599.979119163,741683.465645429,1683189.7454313308,960616.0810051495,1071210.6635704944,9908122.728212073,13720936.682480449,11216922.211281544,11242607.612206005,1664147.944726761,13963888.939331034,4895993.3324941695,5969057.292838256,5555735.695089966,12965615.743688995,8482058.443924196,8149193.712099627,3012197.8431725455,3092665.8080315804,3044162.6546394294,3040361.630873208,41937968.8790781,133918260.20673053,67412707.60574064,74131070.84375644,-17532343.489472996,138508228.68673128,14080687.602265982,37081856.7721985,-476653975.8514681,993240358.8269466,-176099158.96297297,37809041.285977006,32.096666666666664,320.34233333333333,99.717,132.98264999999998,1.9362008240953976,1.8504677365021682,1.865568996145051,1.9061942434377674,75.72152051245075,73.2046209615859,73.31251280813154,74.84060566964806,253028491.93351075,2396538667.385411,759437925.5531245,1003257053.3416758
44,3996.665250307873,45089.79715520636,13623.385788860845,18379.261417022342,3503.1693353931014,42652.25944213882,12514.73684142766,17205.3508727541,493.49591491477105,2437.5377130675465,1108.648947433184,1173.9105442682426,22683984.806359664,258419846.98278508,77110618.72565264,105191536.56810856,3281117.7121633505,32688692.129452918,10092137.266808212,13573768.758214697,25965102.51852301,291108539.11223805,87202755.99246083,118765305.32632327,4045987.0937757096,41864990.36968333,12764293.163816681,17282638.240343377,635971.0972654319,6836161.919315022,2165540.8442550167,2806037.8849827885,15837874.280324735,29035892.180627655,21116971.415160026,20457180.545430757,747390.2175446948,1749751.3561239294,981346.071235337,1098216.6160474268,10323212.65775964,14434569.828588799,11737937.473078819,11762187.667549845,1785073.8453446878,14988927.300920382,5274878.511671796,6406422.55479618,5685391.910083411,13291175.15740861,8702849.61760486,8347416.04664723,2562443.193156796,1933704.049479881,2488671.094735323,2342384.492869876,43001980.75056613,139367567.9699499,69833162.86396563,76729936.27735046,-17036878.232043117,151740971.14228806,17369593.1284952,42035369.048972785,-493690854.08351123,1144981329.9692347,-158729565.83447778,79844410.33494979,33.38433333333333,334.794,104.3015,138.87771666666666,1.9020225997746985,1.8190233368966717,1.8338062167148295,1.872972857767389,76.01544355442785,73.60209018887433,73.69011040926009,75.17076987648412,268858886.22303164,2565512517.9693294,813540083.8287816,1072687657.3342359
45,4224.56822134634,47772.309530716884,14473.293307884984,19466.27767962603,3698.3403401694595,45056.68395198782,13261.572126799772,18173.760604305884,526.2278811768801,2715.6255787290684,1211.7211810852116,1292.517075320146,24061550.756490316,275114635.0696928,82306287.51632282,111930130.26611118,3480743.1815057197,34942073.888341315,10808017.350152051,14492208.928898176,27542293.937996037,310056708.9580341,93114304.86647488,126422339.19500935,4245316.689952615,44251659.042453155,13502885.646418054,18247536.513327803,638776.9240724004,6885705.47147444,2188436.201949256,2825201.915663114,16388797.406817619,30092131.56093411,21888591.587710176,21184964.360758394,753135.026293939,1816436.7339807497,1002559.6117107186,1125290.6239843227,10680663.15974096,15159524.813522303,12287738.616276093,12248264.738564432,1899559.768710228,15943985.927672312,5684804.833018429,6815108.924346957,5811259.697140262,13608381.535530994,8919661.887657112,8540252.340577018,2074922.6620449072,2016358.8380323546,1828249.687960824,2054425.3236405137,43954927.95521375,145994702.95993283,72215118.42649403,79668849.20686543,-16412634.017217701,164062005.9981013,20899186.43998084,46753489.98814394,-510103488.100729,1309043335.967336,-137830379.39449695,126597900.32309371,34.629666666666665,348.821,108.905,144.59663333333333,1.86997838512159,1.7889931517431221,1.8033542119525974,1.8416335534391264,76.28561575464319,74.01239332020094,74.06040866315415,75.48998790258841,284893109.6987535,2738535241.0223064,869670216.818726,1143667855.6619968
46,4465.386724754447,50506.726926828516,15354.296986981419,20579.85579548037,3905.0970855835403,47488.09496196111,14031.263517697253,19159.14634231569,560.2896391709065,3018.631964867403,1323.033469284167,1420.7094531646803,25515439.989439126,292282960.06315,87733738.37749265,118884072.01523793,3689686.641459796,37258850.59848471,11546398.681575391,15438894.026418515,29205126.630898926,329541810.6616346,99280137.05906802,134322966.0416564,4457845.761552471,46730587.97138295,14275930.9875022,19253305.53499314,641138.5010961626,6924969.260410446,2207032.2822044506,2840479.266856162,16914543.269909855,31092536.690592103,22656839.187063888,21876840.96714864,759238.8076351667,1884214.1280552817,1024899.9775186548,1152980.1697822069,11003599.45108585,15775892.912171585,12787934.443855945,12673902.162465857,2028971.8158342591,17034978.27397692,6083189.832375212,7281074.076184189,5939726.387021202,13919426.012696488,9135878.819205495,8732621.256007552,1649482.5461611105,1408509.1905367672,1701014.637709661,1565141.8716925904,44945308.756812155,152009786.85361215,75109846.28933862,82417876.09069216,-15740182.125913225,177532023.80802253,24170290.76972941,51905089.95096429,-525843670.2266422,1486575359.7753587,-113660088.62476751,178502990.2740581,35.95433333333333,363.015,113.619,150.42556666666667,1.839443191139278,1.7608755658017199,1.7748093261530622,1.8119445222711326,76.54721085898984,74.43275788634763,74.43669206350752,75.80715231856507,301859514.5430662,2917770423.5930853,928479801.8382338,1217428332.7105727
47,4713.444729134494,53231.664823568804,16284.066927946802,21694.8217621865,4117.095691977695,49888.099731928945,14841.555703327942,20136.94710596063,596.3490371567982,3343.565091639867,1442.511224618859,1557.8746562258723,27027129.00460726,309592876.0912828,93485998.67771871,125925140.48494369,3903998.465128592,39613713.80274156,12331652.259783454,16402398.833293129,30931127.46973585,349206589.8940244,105817650.93750216,142327539.31823683,4672650.933132516,49220821.24555482,15094156.681448609,20264510.54248032,643049.8792991887,6938258.651414177,2224491.9052627995,2846372.9495394346,17437276.999413982,32024797.75334304,23412844.698504105,22542909.26328915,765480.0204491172,1951970.2320890347,1048434.8574265103,1180751.5945230883,11299231.125553109,16345236.255375423,13235005.170718012,13065332.920990918,2165891.0252623926,18147611.649746384,6571952.6041043205,7759493.243831789,6068327.456157873,14216384.80220734,9354658.162438465,8920147.527275186,1026911.802058595,859627.1311468055,901265.2667820823,968362.1672394685,45721328.980805635,157969176.24876747,77424323.35643825,85008075.52459228,-14790201.51106979,191237413.6452569,28393327.581063926,57319463.79364455,-540633871.7377119,1677812773.4206152,-85266761.0437036,235822454.0677026,37.272,376.8186666666667,118.5645,156.11333333333332,1.8102913481304235,1.7340926096779592,1.7474309140677946,1.7836217896720608,76.80871152176235,74.86426733208815,74.81192725054211,76.12815605537638,319408410.369077,3100379188.895382,990916807.683311,1292748182.8532836
48,4971.051461331956,55981.44555644579,17235.157036750996,22824.689394621793,4337.360043019022,52287.29318217408,15664.452569622877,21119.83664172329,633.6914183129333,3694.1523742717113,1570.7044671281183,1704.8527528985055,28602638.32719093,327248426.4914853,99424294.9908582,133128664.18469395,4127074.325029022,42024732.927360095,13146696.157777954,17391254.835844897,32729712.65221995,369273159.4188453,112570991.14863615,150519919.0205388,4904235.943929156,51745911.30505223,15929590.028998265,21298822.32032223,643845.2479896126,6932812.415029213,2236672.6523154415,2844983.7564534727,17952086.312630646,32970927.88354101,24126335.56847065,23208680.862449273,771919.5160688419,2019925.8628443186,1072398.5316512429,1208721.7374402587,11581865.316816386,16902387.590999898,13600902.493287021,13444048.112780616,2295800.6738326396,19272768.729940854,6982220.125823221,8237739.493470514,6197682.052937957,14507404.314168347,9573212.552966448,9106084.844368594,646250.7794151767,556671.3284103315,544089.7630519285,614897.9715634809,46731775.95585072,164220750.89556476,80003088.84667687,87852917.18475063,-14002063.303630767,205052408.52328053,32567902.301959295,62667001.83578819,-554635935.0413427,1882865181.9438958,-52698858.74174431,298489455.9034907,38.66766666666667,390.3516666666667,123.522,161.75706666666667,1.782752099513528,1.7082345501921328,1.7216599637091892,1.7566709572510395,77.05323924442486,75.30809031612765,75.1897700686964,76.44243711952083,337632408.73106396,3287594573.0250897,1055539213.6139787,1370119166.233973
