month,users_cons,users_opt,users_med,users_plan,revenue_cons,revenue_opt,revenue_med,revenue_plan,labour_cons,labour_opt,labour_med,labour_plan,tokens_cons,tokens_opt,tokens_med,tokens_plan,eng_cons,eng_opt,eng_med,eng_plan,compliance_cons,compliance_opt,compliance_med,compliance_plan,sales_cons,sales_opt,sales_med,sales_plan,gna_cons,gna_opt,gna_med,gna_plan,onetime_cons,onetime_opt,onetime_med,onetime_plan,total_cost_cons,total_cost_opt,total_cost_med,total_cost_plan,contribution_cons,contribution_opt,contribution_med,contribution_plan,cum_cash_cons,cum_cash_opt,cum_cash_med,cum_cash_plan,gen_heads_cons,gen_heads_opt,gen_heads_med,gen_heads_plan,floor_heads_cons,floor_heads_opt,floor_heads_med,floor_heads_plan,eng_heads_cons,eng_heads_opt,eng_heads_med,eng_heads_plan,blended_min_cons,blended_min_opt,blended_min_med,blended_min_plan,auto_share_cons,auto_share_opt,auto_share_med,auto_share_plan,tok_task_usd_cons,tok_task_usd_opt,tok_task_usd_med,tok_task_usd_plan,churn_cons,churn_opt,churn_med,churn_plan,arpu_usd_cons,arpu_usd_opt,arpu_usd_med,arpu_usd_plan,min_per_user_month_cons,min_per_user_month_opt,min_per_user_month_med,min_per_user_month_plan
30,9258.567335712018,4110.347040829962,4254.794606254839,7456.690232503299,28564707.788213674,14081815.627409225,13850476.595229102,23495695.531932116,28123385.81663923,8785349.378131432,10782852.12663103,21355073.063161504,5446925.325756883,1820743.9027887585,2121026.877838544,4177761.8277180395,20704622.479273126,9723542.23753076,13048931.104732318,16861244.394663297,1994881.303570991,1709666.7365165995,1809072.2367196116,1895056.2051019538,2652204.582247692,996424.9409073108,1050684.3052363938,2072681.7077785586,8464408.168068077,3844625.2238904038,5138343.887655121,6847484.1376058925,1589297.480057477,1178616.873993248,1289685.9260088273,1445559.2679349969,70486082.09928727,28794699.782971527,35966124.02796411,55894098.28857676,-41921374.3110736,-14712884.155562302,-22115647.432735007,-32398402.756644644,-627009430.1749939,-299339320.6497232,-402166866.84535056,-512324891.84114915,218.16233333333332,72.66033333333333,87.011,167.23663333333334,266.4886666666667,88.956,106.444,204.35223333333337,36.91766666666667,18.87,23.9695,30.60098333333334,3.7464270729755995,3.344251468041679,3.5409702327553796,3.6056656112487273,0.6496747158252142,0.6638820077089991,0.6579386157839937,0.6546472679845389,0.12980816784691546,0.11473385173063988,0.12123864065400691,0.124532157206219,0.05196834966629583,0.054439092849234406,0.05353607503137672,0.05283310978032433,34.560241897680285,39.46399248575034,36.843571899869275,36.276554603504806,194.81817587502712,150.214089246944,172.00843700252622,179.20674555519804
31,10226.777009815061,4486.047225427255,4641.148442365842,8217.52158527933,31683768.732100714,15434031.141685206,15175997.104553971,25996360.575455286,30779252.60161088,9461781.677641897,11623483.04633838,23318137.778221738,5794988.462874131,1907421.7581961302,2222335.1740380083,4434340.116236831,21988779.609512188,10182637.494705634,13719173.864029046,17856629.869329892,2110412.797115216,1780735.4690436483,1903333.6305089765,1995025.7322901674,2906171.9616560014,1081312.0796822598,1144320.6572060122,2267471.002965192,8799099.72239947,3965324.3436845117,5305447.042229906,7107278.339849234,2145214.747600275,1862277.6924565786,1777684.4784854809,2046186.7782999813,76199051.42863433,31047799.620203704,38490777.62147574,60396113.29568361,-44515282.69653361,-15613768.478518499,-23314780.516921777,-34399752.72022832,-671524712.8715274,-314953089.1282417,-425481647.3622723,-546724644.5613775,235.59833333333333,77.38566666666667,92.6805,180.2239,287.7076666666667,94.682,113.3285,220.14868333333334,38.744,19.533666666666665,24.9025,32.020383333333335,3.6667925728992063,3.267266503920186,3.461509799939195,3.5269584487565493,0.6549273989193627,0.669696312729808,0.6636285877292027,0.6600965187530186,0.1251796602076932,0.11024199608573891,0.11666818358525745,0.1199514777650092,0.051253553661710916,0.05389726298206814,0.052532453248087904,0.052178851923835944,34.70707257499322,39.67144987533738,37.02408700022273,36.44460463011367,190.67054538816313,146.74556416775528,168.1398592544544,175.29680196102038
32,11249.333190022337,4882.760142935296,5051.323385130587,9021.032623541872,35001950.43248574,16874349.47528653,16594409.031655982,28657290.097466014,33577156.20269297,10174201.429246152,12510891.375422953,25386122.031986587,6133193.891638759,1990379.3074026685,2317493.521546778,4683208.787156127,23331466.533060964,10698665.93658415,14430443.92127852,18909986.32429408,2241121.8371046195,1883449.8636302801,2009664.2433683465,2115936.6463886006,3128615.561390161,1150631.6719776534,1235545.7459203398,2436321.2000957835,9134549.58948944,4087263.4791597556,5474301.359482002,7367999.450874051,2763022.477585977,2464932.0118934712,2647723.974786248,2658690.8145936,82159685.79930052,33331190.44215811,41495298.858875416,65069712.42430068,-47157735.36681478,-16456840.966871588,-24900889.82721944,-36412422.326834664,-718682448.2383422,-331409930.0951133,-450382537.1894918,-583137066.8882121,253.57166666666666,82.284,98.577,193.62098333333333,309.56966666666665,100.604,120.48,236.43168333333332,40.625,20.283666666666665,25.9045,33.50553333333333,3.591022745322024,3.1938231625610447,3.387216432409449,3.452002891355681,0.6600538555723604,0.6754394093295911,0.6688597043291642,0.6654387993873911,0.12055211072434174,0.1057883590163959,0.1121246065752135,0.1153847976265607,0.05032845572286528,0.05275767326487563,0.052038638527434615,0.05117868186256891,34.856504625108414,39.898964729100335,37.21559061831278,36.621365661505585,186.7218561009972,143.43792455995555,164.52826308567745,171.57248006163263
33,12337.20289835536,5296.475854273295,5484.795861064378,9872.948432926636,38550436.70562801,18390635.534489434,18105920.308951307,31494506.295729507,36533185.12364523,10913857.329108566,13437696.659629881,27566420.3955574,6459094.103807077,2067497.6024745617,2411094.7867319183,4922035.328340697,24792097.423547857,11264807.575803217,15207113.187406957,20057545.976837233,2374020.9118981427,1994290.20268944,2131787.6563489325,2241115.163675097,3433132.292882397,1236294.6140173753,1334371.4414241794,2664239.1052796394,9472355.254333066,4208163.211380463,5644457.472593566,7629888.039299656,3160625.1393381176,2860259.295587397,3133104.3020507023,3055497.0940253655,88262777.97325219,35506083.869428925,44247725.92377258,69797935.03691405,-49712341.267624184,-17115448.334939495,-26141805.614821278,-38303428.74118455,-768394789.5059664,-348525378.4300528,-476524342.80431306,-621440495.6293967,272.16066666666666,87.28033333333333,104.6235,207.45255,332.18266666666665,106.64066666666666,127.81,253.24296666666666,42.65,21.104333333333333,26.971,35.10901666666667,3.5189027651925304,3.1253882561476654,3.3157985015215736,3.3811726870268277,0.6650500398684052,0.68069761739006,0.6741823650837194,0.6705266920009844,0.11594420644174164,0.10138961861118742,0.10762891700149071,0.11085010070104766,0.05018352955326416,0.052244298161127335,0.05135017104318438,0.05090479856601628,35.00373129316194,40.1375495529685,37.41831703491174,36.80056768409423,182.9682034558394,140.34880939004086,161.04392534335068,168.0514155328099
34,13500.73975774044,5742.761799108264,5942.6486399810165,10785.44747221918,42386286.79927385,20044642.130973462,19712899.78168425,34566711.16536871,39708938.17738655,11715354.068476904,14420801.983428003,29911183.739268176,6787559.8561717775,2143617.69726165,2502416.9744751113,5162180.100553232,26457328.877607156,11847428.419259593,16044148.170300104,21343863.71718551,2554059.111527299,2116896.9912886773,2255674.143245609,2401052.3694437817,3726719.7651801114,1348334.9659141516,1430064.6695099836,2894285.0854370254,9817091.648794223,4334055.567783742,5816671.179204113,7898029.020440555,4578586.626974225,3693543.773080092,3944947.1059006853,4268821.628111279,95871348.03944857,38246638.72478065,47446981.407628834,75702699.7793148,-53485061.2401747,-18201996.593807194,-27734081.625944585,-41135988.61394607,-821879850.746141,-366727375.0238599,-504258424.4302576,-662576484.2433426,291.6936666666667,92.59966666666666,110.992,222.01076666666668,355.97066666666666,113.084,135.4935,270.9603333333333,44.97833333333333,21.942,28.1195,36.915616666666665,3.449878155606469,3.0598572757834974,3.2491575034145344,3.3133708476684287,0.6699805218132315,0.6859018592642981,0.679046758245602,0.6755529899211048,0.11138153470980666,0.09706338329332168,0.10319538503748112,0.10637018171403692,0.049507457330371284,0.05154780440352141,0.050694814282032985,0.05022157880597383,35.17135881777088,40.41877134475436,37.63467659495265,37.0079532022151,179.37939985426485,137.40645951237389,157.8016432971931,164.68887073460303
35,14734.13200741499,6217.753242999849,6430.172430432432,11753.399439869692,46472676.16501333,21809029.635281477,21443955.482212488,37840399.87960718,43049560.010680966,12565905.748566518,15462842.398490729,32380281.01894091,7104750.084686106,2218981.7960896986,2590231.6818854017,5394731.183677363,28157224.493424073,12495270.085550746,17012250.800378907,22675540.45066841,2732740.258281509,2235192.832732683,2441610.3414337444,2558598.6593394196,4045801.8749094987,1451452.922590657,1540745.7162912842,3137779.7415979044,10162527.488712758,4461474.212987667,5992742.683058096,8167158.842208976,4490169.505254711,3928722.901440187,5441016.579276253,4293663.193919628,102200379.8070172,40496536.196906656,51603864.31210707,80604034.54347852,-55727703.64200388,-18687506.561625175,-30159908.82989458,-42763634.66387133,-877607554.3881449,-385414881.58548516,-534418333.2601522,-705340118.907214,311.908,98.179,117.582,237.10285000000002,380.5536666666667,119.82666666666667,143.473,289.29921666666667,47.291,22.871666666666666,29.4755,38.744233333333334,3.385015744074888,2.9987087356603213,3.185435580716493,3.24980829112979,0.674615186806105,0.6907161294496509,0.6838675865685623,0.6802505167313461,0.10687568666317014,0.09283659423702866,0.09883523000193631,0.10196200431402061,0.04930477141123197,0.05109197964225609,0.050283603777564266,0.04993029429209041,35.336714037747235,40.67338720368903,37.869714625161826,37.20454964582686,175.99680032571104,134.65989709235032,154.70239939410536,161.5288841940348
36,16012.636825999733,6717.099224925503,6945.5715928678665,12759.198665623753,50743163.297035635,23685246.210669678,23281292.505208775,41272892.31680755,46519123.301555276,13455837.20204778,16574587.665828446,34946973.166727655,7395987.455600502,2288660.5019127126,2672163.0893403776,5608423.021809775,30000251.404019337,13189632.68708034,18031078.528986,24116534.85309069,2923444.572992822,2379508.72046814,2604457.3225994087,2733067.0246091834,4327457.9597978005,1561809.919323113,1668415.9837415004,3359481.14563166,10505756.575493444,4588984.180132781,6171861.07585567,8434886.237117212,5307547.674494966,4474795.409394031,5560737.854280147,5016084.381709639,109663071.9360742,43176526.54182775,54501385.198491834,86392781.04808794,-58919908.639038555,-19491280.33115807,-31220092.69328306,-45119888.73128039,-936527463.0271837,-404906161.9166432,-565638425.9534353,-750460007.6384945,332.3573333333333,103.86166666666666,124.4525,252.38385,405.42566666666664,126.706,151.8225,307.87378333333334,49.772,23.861333333333334,30.881,40.703266666666664,3.323166913729828,2.938613541335678,3.125902037034501,3.1885732333918755,0.6791427696144897,0.6958606058111328,0.6882703053223079,0.6849940122833148,0.10244352570566907,0.08871231505607909,0.09457326728891054,0.09763760197831257,0.048750238296831054,0.050621870150850214,0.04956985797902411,0.04940530944573776,35.50896781334169,40.96499307588193,38.093675661522575,37.41857665523077,172.77367618295582,131.95305086562706,151.811049073395,158.48645732189075
37,17366.315297543973,7231.542892236283,7488.73326191065,13819.144955686283,55292413.25169629,25637122.534101985,25235337.96444346,44913061.50053828,50229542.36489351,14371631.349278463,17748728.834772237,37679273.50942824,7683590.27991198,2350259.9299220867,2750437.014934224,5816924.657415518,31831558.616297558,13943374.182561291,19088161.412937507,25570694.064489864,3091246.418387001,2541654.8067882354,2774290.651354407,2898889.3543274333,4656914.897008649,1649000.6788059673,1790348.3531270337,3604144.9206377105,10850822.918049239,4716355.565247326,6351887.0809601275,8703759.34456857,5238103.998519681,4772076.009034836,4975843.632857186,5074994.202199985,116505376.34209208,45683931.59051848,56800061.6495124,91717870.67904133,-61212963.090395816,-20046809.056416493,-31564723.685068954,-46804809.17850305,-997740426.1175792,-424952970.9730597,-597203149.6385043,-797264816.8169974,353.85366666666664,109.63,131.593,268.3753833333333,431.56966666666665,133.682,160.477,327.30898333333334,52.185,24.936666666666667,32.3025,42.64808333333333,3.264683871236483,2.8829752833013367,3.068198047981779,3.131085865459182,0.6834085403149586,0.7004796290155479,0.6928365360737332,0.6893834213601648,0.09811453121398485,0.08468894298027807,0.09038383102502402,0.09341557533218747,0.04782255091076435,0.04972366078453573,0.04908078390203873,0.04848793936658433,35.68153019563896,41.26144013123483,38.31997329922419,37.63449867309751,169.73375258980536,129.44152257308312,149.00802184445206,155.6314720839526
38,18757.98773346714,7762.449217216541,8052.100984014766,14909.54925277943,60010210.02930635,27663068.88648628,27272151.461162828,48688710.629319325,54041710.580484495,15307029.627876714,18970388.3565027,40484572.24707177,7939872.762135775,2402740.1718147197,2819156.810266027,6001876.355523406,33691430.13256277,14645903.465962196,20115643.015689522,27025495.79925257,3267922.435501165,2671843.712504917,2921075.774840697,3059294.8824524786,4968593.132178159,1758078.7784845943,1898171.0071044134,3844913.1083854116,11191737.09457019,4842151.242593276,6532894.435395996,8969382.04637827,5643121.761486381,4915559.554760463,5084766.725012938,5388474.989132309,123917586.06294107,47988962.11044553,59769092.74069876,97342567.67956764,-63907376.03363472,-20325893.22395924,-32496941.279535934,-48653857.05024831,-1061647802.151214,-445278864.197019,-629700090.9180402,-845918673.8672457,375.2556666666667,115.37766666666667,138.883,284.29836666666665,457.61266666666666,140.62633333333332,169.299,346.66745000000003,54.586666666666666,25.885666666666665,33.643,44.54131666666666,3.2081904677411646,2.830497065460746,3.0140336883891763,3.075997776943018,0.6877356802257708,0.704843596369862,0.697081989975385,0.6937234508762027,0.09388485562362439,0.08078807078724776,0.08630114867083137,0.08930098093089257,0.047900966674222105,0.049570638579659314,0.048792709234332904,0.048485351841125124,35.855371496607425,41.5224916491935,38.53055781882151,37.83886355001255,166.7915022303569,127.07964039193959,146.37871729398904,152.89235058691085
39,20202.128470475745,8331.253923813376,8630.197898276865,16047.322379143916,64939864.26745825,29842825.978671912,29387075.848248046,52655900.86638303,58018179.778128125,16332642.345957581,20210475.18878672,43428241.67686844,8171444.637886026,2452861.577023546,2878034.4597387942,6169940.566584159,35603592.18304887,15355659.32269958,21180173.425394952,28516815.681926616,3428375.123399179,2807534.7224413846,3074307.398075617,3211080.983063951,5286667.993210673,1898524.2880802068,2008631.332914514,4100817.6964150104,11530657.99536167,4970228.820630664,6712105.855724724,9234507.784205819,5140867.26869918,4484651.57245371,4980791.552925229,4911191.775013266,130614162.54419239,49862118.64028697,62581929.27667555,102350947.1778255,-65674298.27673415,-20019292.66161505,-33194853.428427506,-49695046.31144247,-1127322100.4279482,-465298156.85863405,-662894944.3464676,-895613720.1786883,397.049,121.53566666666667,146.1165,300.6193333333333,484.13,148.099,178.0515,366.51915,56.983333333333334,26.831333333333333,34.9945,46.43013333333333,3.1542142035422476,2.7800166381787883,2.9603055745070774,3.023245055665037,0.6919919380258055,0.7092189996274707,0.701688200836313,0.6980214095863884,0.08974811072332707,0.07700312289038537,0.08233269357777738,0.08528736498179748,0.0471521049132974,0.04878068952810128,0.04820609348940067,0.04772210952847876,36.02921222216146,41.79716712090205,38.75053159797197,38.047996436720666,163.98165361474446,124.80898959956546,143.76385238395142,150.27122120943181
40,21701.43289224443,8900.591798507165,9213.844102066389,17221.138509436387,70104963.72661364,32052513.351572346,31550752.840371832,56786606.09534919,62178716.23067308,17346220.85459889,21466155.041622527,46487342.84904711,8376236.456018984,2492273.5379388533,2927769.2071281606,6316849.434690938,37563275.69455169,16069620.373978617,22228450.72176182,30040496.332351115,3595174.212830949,2924599.0154465623,3198961.3433667403,3360472.8937464138,5607246.402857266,1978766.3948717455,2096190.1294643509,4337278.400062334,11869187.410348862,5093701.537628575,6886161.411262938,9497767.354896761,4917359.813588367,4202165.266896926,4416174.496060874,4667041.722246362,137814327.35458595,51783207.66661145,64870210.81396371,107703435.46379487,-67709363.62797228,-19730694.31503911,-33319457.973591875,-50916829.36844567,-1195031464.0559204,-485028851.17367303,-696214402.3200595,-946530549.5471338,419.34566666666666,127.544,153.208,317.2150833333333,511.24766666666665,155.353,186.6525,386.6845333333334,59.39066666666667,27.750333333333334,36.3025,48.31655000000001,3.1033279382563226,2.7321748766581586,2.9092775990050312,2.9734243666969653,0.6959783209786264,0.7134600906624528,0.7061152177864951,0.7020969403679657,0.08572385449275752,0.07333808284826457,0.07846895787070432,0.08138883441718499,0.0468773205455939,0.04860932792800534,0.04762904069969443,0.047483523129437905,36.20962815451627,42.05722829315018,38.9581153094275,38.25628820303814,161.33420461853305,122.66061898121667,141.2866613673383,147.79844964547232
41,23230.79400444381,9497.826669067137,9834.793732576176,18424.255437061976,75420430.95042895,34388981.34287146,33860207.47045089,61059423.58778383,66451624.226517476,18416127.54052751,22793317.052808367,49639200.386420995,8553523.894759554,2526632.5124855535,2974640.151099394,6444111.910963654,39503023.092651285,16822227.496353675,23303598.23561828,31564744.633947123,3735409.8722935524,3055239.92666457,3317813.326259575,3497350.3913234086,5924842.045429627,2110182.485721791,2228239.506391093,4589711.199531885,12204245.478975222,5217655.020627686,7062415.192739192,9758938.818553584,4441543.610905051,4116568.3394213486,4022487.376870445,4327802.265885755,144802771.79400653,54063373.748897664,67473787.27637489,113043982.47821842,-69382340.84357758,-19674392.4060262,-33613579.80592399,-51984558.89043459,-1264413804.899498,-504703243.5796994,-729827982.1259836,-998515108.4375684,441.6736666666667,133.723,160.5675,333.89093333333335,538.4023333333333,162.82333333333332,195.571,406.9496833333333,61.714333333333336,28.717333333333332,37.5935,50.16538333333333,3.0549728865704178,2.6856906220260828,2.8601266193898724,2.9257240939799005,0.6998101969681393,0.7177689514416161,0.7105733814476348,0.7060957610338562,0.08182336514375473,0.06979478815624439,0.07473673023093948,0.07761336319812612,0.046501542967967414,0.04792634198539147,0.04704694883760777,0.047000222624065835,36.39189004527357,42.31413841259711,39.16897526651398,38.46467697383681,158.8162879232878,120.567042568287,138.8898094846937,145.42905204903752
42,24802.611004494996,10096.723464137902,10475.204195120501,19655.550365370014,80923517.43690242,36766049.52475128,36256705.39843973,65468403.66764952,70905082.03996322,19490254.30891081,24189320.806646094,52909892.334094875,8708414.890532255,2549784.4776999103,3016139.5442485493,6552894.246040935,41379361.91075644,17550455.363497425,24355274.360915117,33039244.619215786,3858268.7783719487,3165157.43922701,3419652.444539263,3615679.8096712204,6217468.715618169,2192921.6841203524,2368660.749579303,4808877.254593933,12535021.89047938,5340031.570686961,7236312.976566554,10016775.278552033,3328648.418906769,3388306.8771411134,3359832.8988126963,3349528.8792887894,151211455.02710724,55600271.934421904,69842122.34345944,117747540.94466738,-70287937.59020483,-18834222.409670614,-33585416.94501972,-52279137.277017854,-1334701742.4897027,-523537465.98936987,-763413399.0710033,-1050794245.7145863,464.2436666666667,139.769,168.2155,350.6775333333334,565.875,170.154,204.811,427.37265,63.86,29.61,38.828,51.8725,3.008853972428793,2.641016323655657,2.8145325211993595,2.8801107953581955,0.7035141324396825,0.7220816249211888,0.7145901217510633,0.7100127548082097,0.07804371793803949,0.06638088447149026,0.07114186878654061,0.07396172622474725,0.04605401557583209,0.04760657051890629,0.046860492016884324,0.046597409805908055,36.57752350691804,42.571831015603735,39.37647591922283,38.675531134958035,156.4195038703254,118.5526781507534,136.66983250532684,143.1661148684752
43,26436.518360811737,10731.250938013707,11140.291896624036,20939.67476283243,86690305.91725929,39285034.192621574,38764174.05877063,70098460.8136361,75548260.73240398,20633852.62639365,25649744.027141213,56328217.895300366,8840735.089577826,2574813.255802199,3051958.4333615713,6647662.447756357,43302212.12444549,18264898.232476663,25405614.760211527,34539152.2622564,3993855.0445545884,3255579.5946949655,3511328.8774779458,3735458.6371037206,6651899.642082169,2327406.5332520786,2524330.69788371,5138327.053991637,12861618.900066607,5462587.721452827,7412055.879975441,10271957.987551784,2938477.4984854553,2987045.4522220357,2857273.5928512146,2955476.2822932582,158721328.59030527,57561518.314958416,72440696.49609815,123315394.99393387,-72031022.67304595,-18276484.12233683,-33676522.43732752,-53216934.180297755,-1406732765.1627488,-541813950.1117067,-797089921.5083308,-1104011179.894884,487.274,146.10366666666667,175.991,367.8643833333333,593.897,177.812,214.2325,448.26725000000005,66.049,30.455666666666666,40.0155,53.59133333333334,2.9638702805728667,2.5983059591272912,2.7700771020285573,2.8359227680669155,0.7073428054190471,0.7262680366995963,0.7187411120431753,0.7139666363672393,0.07438433374359947,0.06309879638984951,0.0676834618602926,0.07043439566978699,0.04551530738331356,0.04717392706140875,0.04658269980161744,0.046095824270646873,36.7692288593661,42.81174312647386,39.57552615838827,38.884108852853814,154.07950590152902,116.62623543234322,134.50998036700443,140.97086123731398
44,28104.908953003855,11388.280842240036,11818.825855782557,22254.089114236518,92641304.31491093,41918307.52804203,41340418.71021309,74888255.43950683,80335209.94020168,21824596.97533059,27155108.793282412,59856495.4024968,8948542.891846374,2591789.9091563434,3081268.7326590507,6723679.347904863,45154394.118141845,18966678.11364535,26457802.402968377,35988693.51656807,4087717.655608953,3338966.404550869,3603710.3308138065,3825654.7177386233,6961537.542038628,2479207.742537295,2626963.3360379767,5392722.112213162,13188561.803649623,5584216.593188175,7587290.996100804,10527040.979988117,2137303.7098269733,2256188.6643652865,2627338.4719673945,2178913.443915383,165713382.824783,59235328.54468553,75302209.62524927,128446063.82674888,-73072078.50987205,-17317021.016643494,-33961790.91503618,-53557808.38724206,-1479804843.6726208,-559130971.1283503,-831051712.4233669,-1157568988.2821262,510.41133333333335,152.57266666666666,183.8715,385.16780000000006,622.0406666666667,185.63733333333334,223.787,469.2995,68.03933333333333,31.260666666666665,41.1715,55.166799999999995,2.921808634450017,2.5570486402730044,2.7288321280972214,2.7941426364880626,0.7108742372392126,0.7304804068857641,0.7224786723564607,0.7177363966155056,0.07084961546276487,0.05994846973637101,0.06435945376892599,0.06703421445852702,0.045462798994070484,0.04673026544117258,0.04606017007365614,0.04590641225055622,36.96420977979465,43.04138129799782,39.77610361293795,39.091219811165764,151.89001045216796,114.7690421001942,132.50047450405773,138.89767152897713
45,29830.145691150043,12038.296481950947,12522.328002685572,23602.99846793036,98835767.1541038,44567457.49020622,44031153.4747957,79841858.77173965,85339499.22745931,23010976.681508366,28710653.491460662,63524516.33637648,9035706.538807195,2598581.6835626187,3104558.5123062967,6782712.8394715935,46997163.276303776,19671407.594118472,27508204.7930389,37433148.78753892,4176469.5940577895,3408430.427405907,3669736.6934538493,3907655.8857296305,7353507.681043784,2547724.9000480697,2818699.646050546,5671483.707695284,13512972.524055801,5702698.871069002,7762902.506574369,10779376.745510422,1777619.4865418917,1773185.4405013204,1862798.4005706324,1776067.5704276916,173420191.0339166,61045645.97615848,77741359.95383431,134089100.26370125,-74584423.87981282,-16478188.48595225,-33710206.4790386,-54247241.49196163,-1554389267.5524335,-575609159.6143025,-864761918.9024055,-1211816229.7740877,533.9503333333333,158.79966666666667,191.7805,402.6476,650.6583333333333,193.17133333333334,233.3775,490.5378833333333,69.95766666666667,32.047666666666665,42.3055,56.689166666666665,2.880901695548703,2.5179321188273924,2.688009615004832,2.753862343696244,0.7144723390494994,0.7344933027694108,0.7264651996124842,0.7214796763514684,0.06745800401890524,0.05693659022487251,0.06117292473165593,0.06377550919099378,0.04532908759968699,0.04618619047514856,0.0458322392559711,0.04562907360609854,37.16496164089707,43.27497646895471,39.97126070908309,39.30346683071724,149.76527391853153,113.01093857313731,130.51059903961496,136.90125654764356
46,31537.21992314075,12728.166985815065,13236.900227814549,24954.05139507676,105061658.7955076,47388544.27593591,46798894.508987315,84876068.7136575,90309045.20824882,24273484.7444951,30301442.876725197,67196599.04593502,9088669.967270676,2606639.431953436,3119466.440822289,6819959.279909642,48816368.102528505,20367115.687806413,28547122.600788254,38859129.75737577,4261555.056569248,3473840.5278466875,3736130.613570109,3985854.971516352,7675634.359229632,2722626.3722420586,2931217.1631528265,5942081.563783982,13826249.345773699,5821358.973422483,7936331.45505884,11024537.715450773,1366903.5892032424,1744642.6624013928,1623611.1505848875,1499112.264822595,180901241.1941587,63490389.61054728,80643941.52614526,139807443.1398947,-75839582.39865108,-16101845.33461137,-33845047.01715794,-54931374.42623718,-1630228849.9510846,-591711004.9489139,-898606965.9195635,-1266747604.200325,556.5016666666667,165.326,199.7145,419.59018333333336,678.0766666666667,201.07233333333335,242.977,511.12515,71.779,32.79266666666667,43.3825,58.13378333333333,2.8414835092274178,2.4801938374106025,2.6494085784287935,2.7150321240915325,0.7180394785481693,0.7385340522344856,0.7302229528278065,0.7252125793383801,0.06420649972150483,0.054056649667560026,0.0581254804859512,0.060654052202624154,0.04486067953136584,0.04604124300872887,0.045651381810648956,0.045273876748442896,37.377913901109515,43.5012429793164,40.17078172917115,39.521079078481925,147.7143436086351,111.31934255742247,128.63544090059236,134.97609324071067
47,33271.54287612594,13413.266274223552,13973.004015878923,26321.146065460103,111446156.8904316,50232793.04607477,49682644.85609665,90021479.5449067,95476595.81721647,25539731.300366018,31980820.377935335,70998693.23631881,9113789.067553626,2605509.496797156,3128026.3402180388,6835891.217788862,50614678.4941603,21039995.558107063,29543656.669413146,40263539.46654167,4336907.195419295,3526000.883120824,3787882.3722249693,4053089.9861148302,7963280.12419826,2838800.150777536,3087847.8090036144,6169712.133501006,14138910.702182999,5936645.6322392095,8108175.761995996,11268117.927702673,900393.9230816825,1023314.2014694929,1036824.9721978508,943416.0205174161,188438398.0065225,65140278.91835095,83272548.73642339,145284056.32566246,-76992241.11609088,-14907485.872276168,-33589903.880326726,-55262576.780755736,-1707221091.0671759,-606618490.8211901,-932196869.7998902,-1322010180.9810808,579.3383333333334,171.65733333333333,207.9295,436.64998333333335,705.8573333333334,208.73733333333334,252.919,531.8653333333334,73.528,33.48266666666667,44.368,59.51213333333334,2.804713271006223,2.443468392563454,2.6118710803627554,2.6782775635512537,0.7212902803903337,0.7426207875881186,0.7340528151923587,0.7287559579095584,0.06109421454050604,0.051309976898918135,0.05521341010898825,0.05766973136595027,0.04473125567211044,0.04604081625376368,0.045043364531864284,0.04518960187568907,37.59537955630802,43.7282222168004,40.37446436470028,39.74187448748035,145.79793254563432,109.66334574000079,126.80980959092622,133.1508271636626
48,35017.76604481246,14128.719819005248,14715.705865380763,27706.599865779935,117972392.00658038,53219135.374782614,52623208.86084004,95308752.18545116,100709630.41642188,26884655.20536674,33684189.46608191,74870889.09255257,9113976.276158527,2603105.688144567,3131082.9019242236,6835171.570353641,52325695.51268825,21682222.541114666,30531060.684710525,41600479.9726375,4397108.334357461,3566787.410642107,3827468.3073380175,4106496.011057087,8213436.853681974,3019646.76769407,3211447.638963735,6395610.323586208,14440854.029172877,6053299.019618991,8279473.3790383525,11505209.775829017,489960.5831187706,644351.9213697889,588986.8265765972,543997.551506627,195930282.5403005,67241220.72326648,86006796.12283964,150889110.9043386,-77957890.5337201,-14022085.348483864,-33383587.26199962,-55580358.71888742,-1785178981.600896,-620640576.1696739,-965580457.0618899,-1377590539.6999683,601.693,178.34466666666665,215.991,453.52108333333337,733.0286666666667,216.833,262.6945,552.3601833333335,75.094,34.105666666666664,45.3135,60.74808333333333,2.768193754208697,2.4086850134357007,2.5762898308526028,2.6423656949381487,0.7247996317599381,0.7465071775614303,0.7377382085950508,0.7323972727904604,0.058119133671130155,0.04869853185640176,0.05244357812901133,0.05482192303597522,0.044371720631562646,0.045587451290182573,0.045092615040561355,0.044797226362079626,37.81924670646517,43.95465817823393,40.57822362951811,39.966640721584234,143.89165139821387,108.09620337702059,125.08083837518042,131.36324459079623
