month,users_cons,users_opt,users_med,users_plan,revenue_cons,revenue_opt,revenue_med,revenue_plan,labour_cons,labour_opt,labour_med,labour_plan,tokens_cons,tokens_opt,tokens_med,tokens_plan,eng_cons,eng_opt,eng_med,eng_plan,compliance_cons,compliance_opt,compliance_med,compliance_plan,sales_cons,sales_opt,sales_med,sales_plan,gna_cons,gna_opt,gna_med,gna_plan,onetime_cons,onetime_opt,onetime_med,onetime_plan,total_cost_cons,total_cost_opt,total_cost_med,total_cost_plan,contribution_cons,contribution_opt,contribution_med,contribution_plan,cum_cash_cons,cum_cash_opt,cum_cash_med,cum_cash_plan,gen_heads_cons,gen_heads_opt,gen_heads_med,gen_heads_plan,floor_heads_cons,floor_heads_opt,floor_heads_med,floor_heads_plan,eng_heads_cons,eng_heads_opt,eng_heads_med,eng_heads_plan,blended_min_cons,blended_min_opt,blended_min_med,blended_min_plan,auto_share_cons,auto_share_opt,auto_share_med,auto_share_plan,tok_task_usd_cons,tok_task_usd_opt,tok_task_usd_med,tok_task_usd_plan,churn_cons,churn_opt,churn_med,churn_plan,arpu_usd_cons,arpu_usd_opt,arpu_usd_med,arpu_usd_plan,min_per_user_month_cons,min_per_user_month_opt,min_per_user_month_med,min_per_user_month_plan,adds_organic_cons,adds_organic_opt,adds_organic_med,adds_organic_plan,adds_paid_cons,adds_paid_opt,adds_paid_med,adds_paid_plan,marketing_spend_cons,marketing_spend_opt,marketing_spend_med,marketing_spend_plan
28,7583.2592771972095,27523.979770338396,14097.063119662855,14562.511449796624,36958776.997546144,149560662.579042,72411888.52602813,76369436.95106968,9146914.973214116,28804530.184405733,15663823.607287658,16027080.297131183,2581916.7948926245,8490579.650040792,4572207.331028432,4649948.794194483,9905986.921339005,13419388.633406974,11197026.99938673,11135677.520562794,837869.431692799,1328676.7910572197,987171.3417432185,1009652.0074703463,5294590.677802187,20797945.49212283,10241778.789493661,10720764.862814412,7543181.149625939,11032535.353241714,8758663.289672108,8764455.120891461,115204.82760041075,109001.58405940165,178869.82473454525,113033.69236105756,37387989.61969353,91791438.14650041,55399541.70436343,56429196.60407594,-429212.62214739225,57769224.43254159,17012346.821664695,19940240.346993748,-183106757.6180899,166762355.0130997,-65697246.72996467,-60652568.19717355,73.37166666666667,235.19466666666668,126.577,130.00971666666666,90.26133333333334,286.249,154.792,158.85701666666668,18.514666666666667,25.408,21.185,20.927333333333333,2.7083739471528765,2.5829721198690243,2.625499267414584,2.664483307603528,0.7502549556983137,0.7540382854541723,0.7533583169173537,0.7515791211128642,0.13466776047033457,0.12863922839704992,0.1317835777575289,0.13255777424468493,0.04943257308877484,0.046450091833734594,0.048329215967948834,0.048388704649510755,55.22437241909649,61.166787716809445,58.32046571419926,57.304217773296024,74.84681467316396,67.85897630814496,70.27923619111935,72.40107124540731,683.6464463370835,3504.9652394324703,1498.4768787452495,1671.108023920469,219.12982933699124,656.343309859419,383.4132890450433,372.15454751984095,5123679.066217916,19921704.182264708,9867159.56980735,10302987.856834292
29,8151.7678061524075,30703.541255579144,15442.899720274225,16044.888513451766,39799929.585084215,167217617.95218962,79477130.58025339,84396120.51357111,9664102.950716028,31586379.083266895,16873636.31396319,17336899.59710883,2683359.0082225464,9145789.523724603,4838552.670700304,4945209.688648266,10241301.366875615,14016578.780570768,11637370.085974898,11562648.46166892,851821.0962639252,1407577.0493163473,1019641.7989847729,1046335.6798322729,5719229.703159644,23369407.31240895,11264291.106762055,11896791.8663969,7781222.019888919,11539925.156123301,9096952.662476439,9096768.117570952,160993.00193413472,103482.12890835873,114343.92368607914,140864.19637511313,39215259.570711985,99901101.06893247,59016819.1233178,60455304.09508916,584670.0143722355,67316516.88325715,20460311.456935585,23940816.418481953,-182522087.60371768,234078871.89635682,-45236935.27302909,-36711751.77869162,76.64933333333333,254.55633333333333,134.7075,138.9167833333333,94.24066666666667,309.7423333333333,164.668,169.66625,18.909666666666666,26.224666666666668,21.758,21.46991666666667,2.6293570450437653,2.505327516941606,2.5482630448471673,2.5859467102080096,0.7561516214098066,0.760119320097303,0.7591096278953076,0.7575403159504304,0.1299861724241528,0.12407632231079993,0.12717958920537842,0.1279177248844793,0.048391512939703014,0.04551467496316288,0.04723500493000609,0.047384619647913975,55.37423189684982,61.350408645638986,58.4859916137442,57.46589375892603,72.66291867090264,65.81651204863033,68.21340977833205,70.26667635310733,701.6526141108926,3741.231702210599,1610.0313114313467,1765.5052949457897,227.23247800461618,688.5782338320363,400.0708674899861,388.7034925442132,5543816.549631921,22434099.3868563,10861783.278904216,11455415.542660452
30,8729.066560505647,34048.1132021406,16811.916915265465,17590.73288507788,42697603.53083031,185827630.13148814,86688052.21784091,92793112.84106055,10185095.822172143,34489494.969234385,18067086.808823157,18691635.523643926,2773536.83880004,9784484.18890222,5082321.415651028,5227368.411335804,10568774.588061424,14616876.162227992,12077703.185918331,11985610.139019724,866136.447722331,1490779.148761109,1052363.9820843667,1084761.3930859033,6151784.067855585,26083108.200533286,12337614.58101667,13127747.51429278,8016140.900146475,12045627.9692835,9425743.22226646,9426461.374344435,167206.84792721833,174938.9283768972,108430.70422479283,169913.07608460594,40995502.01403503,108390318.36478253,62703040.73375017,64583687.736796655,1702101.5167952792,77437311.76670562,23985011.48409073,28209425.104263894,-180819986.08692244,311516183.6630624,-21251923.788938362,-8502326.674427763,79.83866666666667,274.31166666666667,142.4895,147.90421666666666,98.12066666666666,333.707,174.121,180.5758833333333,19.282,27.021,22.314,21.990650000000002,2.5550401856109293,2.433041706998943,2.4754281646514,2.512340718096734,0.7618877563862078,0.7658237835501699,0.7647256065856489,0.7632653658935945,0.12531425127044857,0.11956534926226042,0.12259868182123304,0.12330213556758271,0.04807395082769792,0.044918995525482466,0.04624818572305701,0.04696971647192251,55.524580464768114,61.53467196254698,58.652073914086515,57.628112488990716,70.6151809378926,63.91217223799157,66.2629664490321,68.26912789292724,727.1785203718136,4001.862030819365,1664.1799759146513,1873.3177490284565,234.84163962005428,716.8653495147731,415.87922351178634,403.54993808320586,5969989.437762633,25082642.69282844,11921569.587038007,12659418.077035666
31,9322.053248269278,37550.35434209894,18233.7954760613,19201.958631109657,45682535.35278023,205357929.32111642,94199558.14715244,101568923.2416979,10724550.14449682,37505368.617779784,19300544.21767994,20097836.61014586,2857683.056136855,10400099.245012052,5311891.812861538,5497528.722243174,10912403.80341066,15220524.667914938,12512948.376920301,12420246.105987158,880832.6619546496,1577950.1576497226,1086473.9620720954,1124823.7854479253,6593332.034730383,28939899.86050916,13441877.216449924,14414630.773752956,8247230.46935171,12543477.130946793,9754494.215155357,9750916.800909989,523592.38636353303,552398.0126443602,645579.9959967912,533674.3555618225,43164779.95970026,117467054.88277411,67001128.28504435,69170576.1827761,2517755.393079977,87890874.4383423,27198429.8621081,32398347.058921788,-178302230.69384244,399407058.1014048,5946506.073169734,23896020.384494066,83.063,294.33633333333336,150.3455,157.00866666666667,102.05933333333333,357.981,183.6735,191.63191666666665,19.672333333333334,27.801333333333332,22.849,22.51748333333333,2.4858230469699034,2.3653979917092007,2.407357405870989,2.4436742776286575,0.7671931857954032,0.7712738057117285,0.7700249326689145,0.7686214027661171,0.12066781213484973,0.11507840560201385,0.11802773533288974,0.11871151984835718,0.04708635778960761,0.04429785777065777,0.04557935528290035,0.04611038278297517,55.67541991333902,61.71958015260448,58.81871470222951,57.79087599708193,68.70034686177418,62.136089007159065,64.43841068322747,66.4028566126589,754.7660204233459,4263.021363143753,1754.6775350951552,1982.6553903754884,242.13739490330553,741.8738078220869,430.5133968668053,417.04513942487904,6404640.529624547,27874144.519723225,13003207.832676137,13918966.926159084
32,9920.66594443911,41186.17164081197,19674.53215892768,20863.592938169608,48709489.96974536,225720992.44622266,101847163.13515796,110663515.83651242,11253779.11013212,40595770.906792365,20536384.12966957,21523476.238963205,2928766.0171018937,10983781.839065546,5514414.895338688,5748021.554789172,11247148.714233821,15821759.949853318,12954174.102320343,12848262.646700645,895785.4944550077,1668452.1002204358,1121088.9324143543,1166218.8064729075,7045396.069955067,31924624.52483665,14582665.875361511,15753126.02916362,8472898.207143867,13030981.60220561,10069795.069834959,10068227.395415477,865677.2091314528,1072665.7956723832,892999.8133042307,938123.2144207784,45295320.31607658,126893337.1827768,71020732.95816611,73854626.21942165,3414169.6536687817,98827655.26344587,30826430.176991835,36808889.61709076,-174888061.04017368,498234713.3648506,36772936.25016157,60704910.0015848,86.14333333333333,314.3226666666667,158.008,166.0061,105.807,382.232,192.9825,202.55575000000002,20.034,28.556333333333335,23.3755,23.016816666666667,2.4207315334757054,2.301673722550577,2.3435997048082995,2.3790612996519105,0.7723218988541183,0.7765284712615845,0.775059151472826,0.7737941991967314,0.11601680551194264,0.11061804955331235,0.11347534628303632,0.11412724092642204,0.04613313148349485,0.04296890161626862,0.04477586682217941,0.04502565102996567,55.82675204015091,61.90513571121728,58.98591607364468,57.95418632502413,66.89902233765646,60.461708093502295,62.73436406918125,64.6459623522025,772.0630681521303,4483.740506676744,1810.9286131545823,2071.150171635745,248.93821033537932,763.4269895603728,443.71089347802234,429.00928306412703,6852380.3029170325,30803689.39816746,14129933.722072866,15235338.48625468
33,10522.175158235788,44856.08859705617,21106.076230697043,22539.044861822924,51758910.08556394,246403241.44068667,109478550.21561746,119884426.05985689,11781051.631555924,43665868.709279954,21736558.66315803,22940737.608759336,2988470.1854659966,11497146.461745713,5679768.292614646,5966506.882163897,11584165.374218434,16416612.372209145,13377927.605744125,13275521.823515184,910625.0965471916,1759026.032498432,1155582.4939571149,1207565.424130126,7504308.813264,35020442.78888725,15737039.793477573,17134955.704732135,8690652.228578623,13501457.979025243,10373130.86532201,10374434.24123494,1046679.9492953431,1029882.7310759337,1233486.7543083918,1040800.9229185497,47253673.1271247,135771272.82781434,75044377.5032498,78234833.02236608,4505236.958439244,110631968.61287233,34434172.712367676,41649593.03749082,-170382824.08173442,608866681.9777228,71207108.96252924,102354503.03907558,89.133,333.5523333333333,165.1765,174.67976666666664,109.43233333333333,405.57533333333333,201.6935,213.08238333333333,20.386666666666667,29.27466666666667,23.8545,23.497466666666668,2.35951694866476,2.241780084117266,2.2835709660176273,2.318309046073137,0.7772262967138983,0.78160238199584,0.7799539631045702,0.7787579265625779,0.1113984326474997,0.10621039031077036,0.10895648054510772,0.10958261782964443,0.04558141138947688,0.042834768907855335,0.044036637080394854,0.04462008652090933,55.97857864992277,62.09134114417123,59.15368013230819,58.11804552290973,65.20660150113483,58.88523187086262,61.1237047862959,62.99412213053956,791.5412712087833,4649.175687815389,1839.8612928155244,2141.7133170210955,255.29448157187878,781.3084838144574,455.59109321165306,439.3993823567813,7306423.495461804,33858148.8669334,15277074.470273692,16599527.375476863
34,11129.963132582516,48628.80215950609,22596.69026788797,24254.556792005766,54849989.2285364,267702986.13775992,117443922.6105472,129348538.14676462,12309817.198964601,46836184.52454368,22989220.240320764,24394045.76291728,3035460.768742091,11968534.353071894,5837612.341668,6162036.523257522,11913532.644478973,17017781.679012783,13821133.656729983,13700019.806565806,925793.6530462243,1852483.5612222045,1191079.420342949,1250135.1209078173,7966383.474616132,38176944.34253143,16905288.818246376,18540079.778386485,8904794.965700714,13964418.253617939,10674229.387295656,10675663.116471743,1459730.210422557,1357507.8928522456,1113578.3947071838,1423952.399272948,49427497.117753394,145173564.3926905,78702657.61078317,82938620.66398138,5422492.110782991,122529421.74506941,38741264.99976402,46409917.482783236,-164960331.9709514,731396103.7227924,109948373.96229327,148764420.5218589,92.03966666666666,352.88233333333335,172.525,183.3346,112.959,429.033,210.613,223.5849,20.716666666666665,29.983666666666668,24.353,23.960116666666664,2.3018339917352275,2.1861518552203805,2.2268248804647555,2.261345243955031,0.7819869167437107,0.7862954542630088,0.7847122907385751,0.783494904875465,0.10682355121017942,0.10187000899356961,0.10451007485352996,0.10508981143436599,0.04470709574132612,0.042158741980759924,0.043290015828681645,0.04381517192512795,56.130901554534205,62.27819896767781,59.322008990737395,58.28245564913446,63.61091600686301,57.42471136404309,59.60414522261624,61.44574438187604,810.1878471261631,4865.832505713714,1934.0251436150193,2229.663477631806,261.1034437273124,795.7068932980184,466.31147011296895,448.21465107705944,7763836.512834591,36960486.21610301,16421782.53234262,17982663.908978537
35,11733.613430004207,52435.563042292,24072.380519387647,25979.295794304933,57932146.503427416,289326368.8696491,125383416.07510747,138920124.33160502,12841202.80187696,50005371.46392802,24207383.73223901,25848661.833594833,3069801.54572656,12372810.04717865,5965118.740475971,6325854.521234792,12251640.520822331,17609468.706291508,14248491.087335654,14126880.385736544,940944.3865910812,1946983.0204969137,1226781.763635923,1293057.9084581225,8432477.025672743,41412990.437480874,18108209.681172434,19975656.719805587,9112266.604147505,14417226.102249004,10962917.644990416,10969002.428483028,1993707.5776484788,2007400.2191049168,1819806.2278780886,1998500.002158232,51717764.285703644,154907156.61559573,83126634.50970295,87834051.60116586,6214382.21772378,134419212.25405338,42256781.5654045,51086072.73043914,-158745949.75322762,865815315.9768457,152205155.52769774,199850493.25229806,94.842,371.6166666666667,179.4125,191.71313333333333,116.389,451.754,218.9725,233.76675,21.051333333333332,30.656666666666666,24.811,24.413199999999996,2.2479136571461305,2.1333145677233376,2.1733707499288384,2.207803975848153,0.7864534415659085,0.7909596650973516,0.7893207726780759,0.7880306198019136,0.10232429566152693,0.09758135820799059,0.10014313071837873,0.1006642675527892,0.04405248539700496,0.04182624098148937,0.042921857502107884,0.0432732998515745,56.28372257305555,62.46571170841996,59.49090477002767,58.44741877043309,62.120305094568856,56.03474127078303,58.17052431965753,59.99035775624382,819.9145655691431,5030.170067267533,1966.4851583614206,2293.5039911635795,266.6770178070009,806.9311750176993,475.82550701154975,455.76597283074534,8227498.384280458,40155447.92066398,17616588.391582076,19402280.72201469
36,12340.329230553734,56327.86051578937,25544.70245109417,27735.965180386203,61052742.96453158,311515997.94057137,133343026.29879855,148714882.2061455,13370249.278247297,53240035.09721847,25423393.499799933,27324674.314887203,3093582.167887923,12725993.604201589,6065562.012007302,6464926.170597705,12583168.905387197,18201098.852698326,14686703.649378136,14549444.386946091,955991.7823931763,2043162.3575399125,1261882.999482186,1336501.4836945338,8899214.770679021,44703080.44781282,19309036.436362352,21430567.75767585,9313183.31634765,14853022.164728671,11236212.18507141,11252126.913281007,1848380.2706256593,2051097.2266037038,2070505.8216564464,1919331.205217975,53304786.86340402,164117138.53083917,87060964.21089655,92089109.94700631,7747956.101127549,147398859.40973225,46282062.08790201,56625772.259139195,-150997993.6521001,1013214175.3865781,198487217.61559975,256476265.51143724,97.54966666666667,390.1813333333333,186.0355,199.97074999999998,119.69066666666667,474.2726666666667,227.039,243.79436666666666,21.363,31.31,25.2705,24.84445,2.196398364460893,2.0838711394402067,2.123675046376564,2.157013835703653,0.7909105502183705,0.7953608234607923,0.7936032268546559,0.7924681458532181,0.09792661729927359,0.09336011933283914,0.09585459838778834,0.09632834301102153,0.043470349650911864,0.04087293570436525,0.042273983737199136,0.042561254769620555,56.43704353177817,62.65388190359803,59.66036959988936,58.612936961915125,60.697518910194574,54.737944444019014,56.84161381608711,58.61166784703313,837.5711806596404,5216.500469461798,2006.0961003849286,2370.1964317403954,271.81474982545285,815.3501325677291,484.09364209029997,462.05213378524957,8689821.975514112,43398955.33044737,18807512.411266122,20838018.649740748
37,12947.90537248435,60247.63149061936,27017.571182868807,29502.809513831602,64183057.42054209,333978644.7900382,141347584.23540267,158611512.99986574,13896480.817248479,56494907.53791213,26631851.244186174,28805930.169480756,3105299.840535976,13021155.853084996,6141827.363022487,6575849.444928133,12914951.723062515,18784925.55664259,15096438.815975964,14969442.56481554,971221.8410673253,2140478.3479395662,1297244.7683297119,1380461.6184726097,9370252.331025112,48074542.91477418,20512696.197164673,22916754.035337284,9510326.710985964,15279533.051710002,11497687.113040594,11529548.930239378,2164069.381451389,2103061.6930814376,2407028.9154060124,2142716.690521906,55339534.335512124,173377222.33534217,91013012.37851195,96652725.13545263,8843523.085029969,160601422.4546961,50334571.85689073,61958787.86441311,-142154470.5670701,1173815597.841274,248821789.47249052,318435053.3758503,100.178,408.30733333333336,192.42,208.02326666666667,122.87833333333333,496.245,234.784,253.55666666666667,21.662,31.929333333333332,25.6725,25.255566666666667,2.148492950238277,2.037445725525034,2.0757848481485572,2.1096264215886418,0.7950416235439403,0.7995180360221311,0.7980031311142204,0.7966083679113071,0.09363773357679805,0.08923111473051638,0.09165800276211747,0.09209541698059948,0.04249187102320042,0.040579083120007485,0.041678914048858574,0.041822395257082895,56.590866264244845,62.84271210097597,59.83040561868483,58.77901230710074,59.37317031631776,53.51809392944114,55.55933913559843,57.32389358091095,849.3635453815026,5388.5728947538855,2044.9690093795639,2438.0868176618364,276.4094306071483,820.80156079801,491.1207092764065,466.94667617394987,9157911.444679737,46727399.69108571,20001453.944819782,22307232.33092183
38,13558.810142755554,64120.093490844825,28482.94057861237,31255.259314586798,67344864.62161243,356268891.84791034,149353253.18858725,168468274.15081668,14428967.235055903,59704420.25845304,27848282.144143716,30275375.793244902,3108257.2429637765,13242767.227581833,6189763.803320147,6655335.737580096,13244662.873732915,19366594.825156763,15519477.453467412,15387339.056731261,986828.2526624916,2237509.3105116105,1332423.0535848567,1424566.6229096833,9844480.822738195,51463870.69546718,21721792.135202408,24411267.27819334,9701248.089026544,15682084.066548076,11754796.278617589,11794540.68115908,2823485.6204032023,2647729.366717318,2627632.6763974885,2761970.9316131426,57712356.301047936,182994348.28574592,94844122.63493235,101561053.49569222,9632508.320564501,173274543.56216446,54509130.55365491,66907220.65512448,-132521962.24650559,1347090141.4034383,303330920.0261454,385342274.03097475,102.766,425.50033333333334,198.5945,215.7230166666667,126.014,517.1033333333334,242.3055,262.89526666666666,21.951666666666668,32.525666666666666,26.082,25.652566666666665,2.103444624627949,1.9938745431041953,2.031630566280068,2.0650950960946353,0.7989629154380772,0.8034402018438018,0.8019595201373341,0.8005299656800808,0.08945550640560826,0.08520910029742186,0.0875768110144389,0.08796926426774301,0.04212078816541944,0.040194935366451974,0.04119167274439345,0.041446739685780824,56.74519261128035,63.032204858927855,60.00101497346578,58.945646897956976,58.12925561468117,52.37592956405665,54.37928847663526,56.115591496962594,868.0888386275259,5468.295907845822,2078.6179995680236,2478.1613128539293,280.7127296816988,823.5070891489473,496.9825077534833,470.6907554952358,9627458.613081314,50096796.71850574,21202137.635310397,23791726.949979864
39,14157.290340327758,67953.95532536646,29929.083574121636,32986.123085091305,70465014.30349596,378473768.07748383,157291206.80468595,178268078.1243917,14953768.086659946,62879920.06933186,29024639.660263546,31727921.280595116,3101644.1803926677,13396827.820467807,6213520.858958517,6704958.454418966,13577878.463175753,19937266.61639545,15942192.7083811,15803664.316802647,1001727.7008410353,2331960.829903938,1366715.467340065,1467309.2960130512,10319966.468692707,54827183.299110025,22926716.440660022,25897492.359338768,9882595.896318382,16066357.423431238,12000595.657888092,12046912.430807881,2545585.6246963795,2493801.332655753,2274838.5694807633,2527461.12248216,59122999.50732884,191754081.16709235,98016291.5048032,105543878.08824606,11342014.796167105,186719686.91039145,59274915.29988277,72724200.03614561,-121179947.4503385,1533809828.3138301,362605835.3260282,458066474.0671205,105.15066666666667,441.8706666666667,204.367,223.00266666666664,128.94133333333335,536.9493333333334,249.3095,271.74413333333337,22.233333333333334,33.083333333333336,26.475,26.030833333333334,2.06044401428439,1.9528907280459125,1.989262532862185,2.022800364100923,0.8028733225674268,0.8072194559098659,0.8059765791707609,0.8043944692372804,0.08539176511597721,0.08130109138603206,0.08359233858082449,0.08396002931049641,0.0416815597200968,0.039518480521214636,0.040417913823248705,0.040924482000488045,56.90002442102209,63.222362746484364,60.17219982001064,59.112842834933886,56.94058557350493,51.29993931199589,53.24620119528803,54.966359381976766,872.9471018033724,5547.398087693853,2094.91384948774,2509.0049468650404,284.71510808282596,824.1181766190213,501.96156842051516,473.50618207049433,10101729.693241863,53440333.77718656,22402987.978288088,25270241.122622505
40,14754.442548212555,71725.41228207292,31345.980123203248,34694.281955063685,73591286.15141906,400488385.0346484,165120005.74999812,188005270.76054934,15476605.62428492,66013456.85288412,30177086.757532347,33164503.55429464,3084816.1019607023,13493229.92347086,6208846.887451607,6727760.939489257,13903085.520753918,20509761.40271397,16338434.135151196,16215422.079439934,1016820.4953147535,2425889.3997311876,1400851.2809288432,1509994.6118605053,10790814.951824626,58172464.75170567,24120362.29225148,27374392.38178299,10060368.322477615,16427939.53657473,12230065.121368041,12289018.247411605,2092109.4776256555,2193753.331808491,2067444.4216583085,2127684.8265896477,60330220.509483874,200215927.77127823,101223039.69511251,109290218.0511119,13261065.64193518,200272457.26337016,63896966.054885566,78715052.70943743,-107918881.80840331,1734082285.5772002,426502801.38091373,536781526.7765579,107.51133333333334,457.4506666666667,209.795,229.99009999999998,131.79833333333335,555.851,255.902,280.2167666666667,22.494666666666667,33.625,26.8155,26.390283333333333,2.0204364111384012,1.9144244402394839,1.9493511920594107,1.98333222132378,0.8064342147090287,0.8108116596018281,0.8098036632057753,0.8079663204215084,0.08144400872906477,0.07750821418411682,0.07970679683582967,0.08006648063833299,0.04107891501433602,0.03913633493914192,0.040043445846366696,0.04039901198801808,57.05536354895092,63.41318834337972,60.34396232286221,59.280602227001,55.837075194962175,50.29003476220426,52.17881785580198,53.8956110434969,884.2512252009452,5605.598160332438,2106.725086194354,2536.7226524969674,288.27656959721236,822.9135093445792,505.5749548239214,475.3994985087907,10569752.145524392,56771065.21162256,23593681.020702887,26740211.71865875
41,15348.586081662408,75376.08651218026,32741.6068212253,36358.21123234366,76713989.86635022,421955749.62263703,172886367.0119492,197548605.78105062,16000450.810243836,69062426.57099842,31313728.537789673,34572142.32650794,3061104.543680415,13513067.978916591,6181269.761411825,6719291.746013077,14236365.505480556,21052837.21142422,16743962.434723094,16622130.602560839,1031722.1377596412,2515615.6478359266,1433858.9823754034,1551084.866286341,11262155.139137134,61479318.14555685,25301852.357246835,28838162.191384032,10231443.00625328,16769127.503917472,12448653.170683611,12519632.580435747,2068129.4634545103,2141017.5265172473,2113438.2689679433,2093640.2855264684,61962187.64871603,208643695.65178874,104626081.7431,113300715.44979146,14751802.217634175,213312053.97084826,68260285.2688492,84247890.3312591,-93167079.59076914,1947394339.5480483,494763086.6497629,621029417.1078169,109.752,471.85,214.9145,236.48630000000003,134.53533333333334,573.3173333333333,262.1215,288.1090333333333,22.75733333333333,34.10433333333334,27.154,26.728783333333332,1.9822845752902771,1.8778799148534644,1.9113698614846735,1.9457429441373926,0.8099978134084148,0.8143441033098389,0.813600100938364,0.8115190148739133,0.07762712632036067,0.07383387196972402,0.07594736839569877,0.07629948729763784,0.040526686218663885,0.03892782758945761,0.03975643290793175,0.03996708569844169,57.2112118579221,63.60468424009874,60.51630465536541,59.44892719168392,54.78004165547944,49.3300962650485,51.16194112689566,52.872560768828606,893.8488656971018,5624.241561438369,2135.405978988473,2549.4863092065452,291.4436424858716,819.898270260965,508.3830051747661,476.4027622071543,11038692.922712857,60073257.755197264,24768000.86249971,28200790.6140824
42,15917.948450810227,78977.37469195787,34148.454039623786,37988.7476352119,79738541.77975117,443262921.677663,180735244.7873358,206972074.7440203,16507856.496589681,72088126.45008723,32506671.615532026,35960950.98031382,3025136.344424993,13494311.535424888,6141401.570077342,6689347.661274957,14567180.42768083,21599393.521222778,17156551.23322051,17028455.01042051,1046112.4226414887,2604984.2812100532,1467512.1451121757,1591717.5731404861,11728465.179499604,64711317.195088275,26478389.812175408,30272463.384955637,10391742.448887927,17096341.837956477,12663963.352129241,12738352.235061921,1849010.5128819752,1706534.1850513578,1877507.8680746371,1799143.7981412592,63346423.32594818,216533983.63497242,107794704.07779019,116962069.43410665,16392118.453802979,226728938.04269063,72940540.70954563,90010005.30991365,-76774961.13696618,2174123277.590739,567703627.3593086,711039422.4177306,111.83133333333333,485.602,220.1865,242.65106666666662,137.07233333333335,589.992,268.5505,295.5942166666666,23.009333333333334,34.57033333333333,27.4955,27.055683333333334,1.9466023468967366,1.8434337830300997,1.8767537581834854,1.9104933495434138,0.8132858348212864,0.8177232430905175,0.8168001463510814,0.8148389277155172,0.07394240855322898,0.07028743402858591,0.07231191030618592,0.0726631674696039,0.040034293033677774,0.03830967397389808,0.03934235356784371,0.03943067636275488,57.36757121819643,63.79685303792406,60.68922899970525,59.617819855101104,53.792020186118386,48.426268832263226,50.23550875949496,51.91400721226908,885.4667981882791,5671.81900677092,2181.7390415321206,2560.6900711922035,294.37705495582367,815.7710331517834,510.32936390202866,476.86494732440957,11507098.479952533,63293362.44339555,25932955.05179238,29632290.867157586
43,16496.121867464666,82543.54490832498,35517.317392919285,39612.71993176577,82810115.01419362,464508642.929904,188450072.94296613,216404599.78469223,17025167.9341365,75153255.10758545,33660150.92641883,37369998.44484363,2985977.046383893,13430942.003288269,6079995.815489499,6641714.781300425,14887072.056055343,22146061.537231408,17560669.91770105,17427718.374466967,1060776.8879554677,2694186.0348442975,1500357.8433831832,1632470.089366558,12187031.235750705,67928954.05937757,27653502.09793359,31696704.224020105,10547226.679978885,17405290.341869872,12865686.150811465,12947548.96164073,1309689.6869708544,1479197.0251429568,1363614.917770089,1369017.2553310902,64396576.016918786,224589403.92383885,110592955.03926848,120464065.7843408,18413538.997274842,239919239.0060652,77857117.90369767,95940534.00035146,-58361422.13969132,2414042516.596804,645560745.2630062,806979956.418082,113.867,499.0833333333333,225.028,248.69271666666666,139.564,606.3573333333334,274.4395,302.94166666666666,23.234333333333332,35.022666666666666,27.811,27.36025,1.912443810313828,1.811393109090214,1.8436876683545,1.8770760648855631,0.8165972332982498,0.8207936860832526,0.8199966413411643,0.8180659917730009,0.07038420818059177,0.06687366521969333,0.06880835839341982,0.06915551814427731,0.0395597866162842,0.03797242244206549,0.03855792616383613,0.03900420915530765,57.524443507471325,63.9896973489837,60.862737546944935,59.78728235200066,52.84552370264936,47.586399200409495,49.35079391379842,51.00483012686541,904.9998751521224,5758.063230912442,2172.861519332893,2603.5720496682343,296.9686337028432,810.110020188503,511.19279322127636,476.5681189728241,11960781.266962675,66489438.251649454,27110286.71810037,31045811.211603045
44,17066.681834555657,86078.52550238447,36863.063996741235,41220.82711829574,85859728.63400435,485703863.6244984,196075748.4652287,225805175.88067728,17548650.078914072,78194795.10248858,34798645.533898465,38774800.83716515,2941749.968032767,13330455.44698819,6002665.870112667,6577796.885667165,15215285.686756877,22681030.74317576,17955770.371447723,17828296.456503484,1075373.2633823303,2782972.2884171214,1532251.9739342167,1673032.922144507,12649030.082845561,71132123.22601922,28816065.372937385,33118112.68295634,10698722.160958262,17707402.430795137,13059117.2974731,13151760.255401168,1228202.234443287,1163287.1449949758,1064777.4027616128,1205481.953136378,65911954.065357484,232461976.1805977,113540075.35664648,124204461.80569154,19947774.568646885,253241887.4439007,82535673.10858221,101600714.07498573,-38413647.571044445,2667284404.0407047,728096418.3715883,908580670.4930676,115.90766666666667,511.9053333333333,229.6865,254.50685,142.039,621.8893333333333,280.081,309.98661666666663,23.462666666666667,35.44133333333333,28.1035,27.6552,1.8805519683316045,1.7805840684976562,1.812227310145579,1.8455632033897227,0.8196376075931838,0.8239034153892059,0.8231784504586631,0.8211306403217915,0.06696842501398588,0.0635897662372502,0.06544251510049748,0.06578589444212839,0.03896023492241839,0.037441148500423,0.038301358746508946,0.038428554674720006,57.681830610912336,64.18321979629864,61.03683249706411,59.95731682579754,51.963983897972675,46.77693868707945,48.51141471063692,50.14851807416005,910.0513228660714,5823.30714613449,2194.2177259698556,2629.6908610100177,299.2833355096538,803.290979212404,511.39358194485783,475.6860108056163,12421517.252129044,69676296.4394856,28267510.94144492,32460689.967703834
