month,users_cons,users_opt,users_med,users_plan,users_ind_cons,users_ind_opt,users_ind_med,users_ind_plan,users_fgn_cons,users_fgn_opt,users_fgn_med,users_fgn_plan,sub_rev_cons,sub_rev_opt,sub_rev_med,sub_rev_plan,commerce_rev_cons,commerce_rev_opt,commerce_rev_med,commerce_rev_plan,revenue_cons,revenue_opt,revenue_med,revenue_plan,labour_cons,labour_opt,labour_med,labour_plan,tokens_cons,tokens_opt,tokens_med,tokens_plan,eng_cons,eng_opt,eng_med,eng_plan,compliance_cons,compliance_opt,compliance_med,compliance_plan,geo_fixed_cons,geo_fixed_opt,geo_fixed_med,geo_fixed_plan,sales_cons,sales_opt,sales_med,sales_plan,gna_cons,gna_opt,gna_med,gna_plan,onetime_cons,onetime_opt,onetime_med,onetime_plan,total_cost_cons,total_cost_opt,total_cost_med,total_cost_plan,contribution_cons,contribution_opt,contribution_med,contribution_plan,cum_cash_cons,cum_cash_opt,cum_cash_med,cum_cash_plan,floor_heads_cons,floor_heads_opt,floor_heads_med,floor_heads_plan,blended_min_cons,blended_min_opt,blended_min_med,blended_min_plan,arpu_usd_cons,arpu_usd_opt,arpu_usd_med,arpu_usd_plan,gmv_cons,gmv_opt,gmv_med,gmv_plan,adds_organic_cons,adds_organic_opt,adds_organic_med,adds_organic_plan,adds_paid_cons,adds_paid_opt,adds_paid_med,adds_paid_plan,marketing_spend_cons,marketing_spend_opt,marketing_spend_med,marketing_spend_plan,adds_paid_ind_cons,adds_paid_ind_opt,adds_paid_ind_med,adds_paid_ind_plan,adds_paid_uk_cons,adds_paid_uk_opt,adds_paid_uk_med,adds_paid_uk_plan,adds_paid_us_cons,adds_paid_us_opt,adds_paid_us_med,adds_paid_us_plan,spend_ind_cons,spend_ind_opt,spend_ind_med,spend_ind_plan,spend_uk_cons,spend_uk_opt,spend_uk_med,spend_uk_plan,spend_us_cons,spend_us_opt,spend_us_med,spend_us_plan
26,6419.680194714675,21655.009539152845,11833.971956284773,11752.045465268035,6419.680194714675,21655.009539152845,11833.971956284773,11752.045465268035,0.0,0.0,0.0,0.0,31132828.640754256,117737275.13771507,61039815.47212829,61444384.91469054,0.0,0.0,0.0,0.0,31132828.640754256,117737275.13771507,61039815.47212829,61444384.91469054,8025619.856363792,23944227.229115922,13664207.557696044,13597132.436827037,2264306.6463949624,7095584.189248579,4042494.0997105427,3955253.786393728,9224289.826077275,12173809.070184011,10424479.122480238,10256621.561514633,813689.9205751797,1160549.9998523223,921040.5774104713,935090.9483221796,0.0,0.0,0.0,0.0,4442224.948885874,16239116.204769831,8561460.771969587,8571136.888445258,6899868.62148584,9772366.618997864,8117614.653350937,7905242.920615048,522395.8682156655,367661.3035307864,402320.9973943949,468238.77057595784,33845891.341390625,76945569.61467025,49373595.98257181,48930778.73703849,-2713062.7006363603,40791705.52304483,11666219.489556488,12513606.177652055,-179674192.37178966,64516136.77752422,-91157031.83148476,-94207577.16952981,81.09733333333334,242.37266666666667,138.281,137.5437,2.9034510236984334,2.766143096323633,2.7993489600532793,2.8553932491172533,54.69606178275029,61.03663313255282,58.238886599260184,56.91526175518118,0.0,0.0,0.0,0.0,616.2760301977238,2942.9216224666006,1353.8895996337262,1430.6019874918306,198.248170885259,584.118180132833,350.435789475998,333.3026741219099,4288155.941336443,15503385.79915318,8222988.372061156,8213486.391572301,198.248170885259,584.118180132833,350.435789475998,333.3026741219099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4288155.941336443,15503385.79915318,8222988.372061156,8213486.391572301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,6951.459273992213,24462.478566545396,13076.199720322747,13080.316026385826,6951.459273992213,24462.478566545396,13076.199720322747,13080.316026385826,0.0,0.0,0.0,0.0,33768120.21512736,133264768.01314852,67574391.87362367,68591946.94443476,0.0,0.0,0.0,0.0,33768120.21512736,133264768.01314852,67574391.87362367,68591946.94443476,8523178.155601872,26533622.472529277,14810470.617458919,14826833.666526463,2369033.717936983,7746009.246490399,4319246.790326393,4250975.152930679,9554418.228500832,12749553.306785772,10852822.516475804,10672715.505900562,827118.0631143611,1228559.9995345115,950805.1048594501,967622.7408614138,0.0,0.0,0.0,0.0,4830172.561097469,18461452.455365025,9516371.212711131,9601120.524091113,7134586.10366421,10267025.752288062,8459639.522452993,8230939.980682557,327074.6243115314,304007.01617976895,265824.158414801,319000.96146541456,35359058.51064319,84299189.32553247,52762008.21762394,52488104.295854434,-1590938.2955158385,48965578.68761606,14812383.65599973,16103842.648580324,-181265130.6673055,113481715.46514028,-76344648.17548504,-78103734.52094948,85.117,265.1053333333333,148.0365,148.11291666666665,2.8131039276740535,2.6780487477511574,2.7112113750223816,2.7658346147010398,54.84395370705007,61.22211971460157,58.40696875446682,57.076311809693095,0.0,0.0,0.0,0.0,640.99305993732,3203.4447388310527,1441.5955675675548,1537.8511475501264,206.77924071994454,621.5454765356121,368.9863141952223,351.9474232554282,4669924.296113139,17660591.270657264,9155972.320819244,9216657.737203583,206.77924071994454,621.5454765356121,368.9863141952223,351.9474232554282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4669924.296113139,17660591.270657264,9155972.320819244,9216657.737203583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,7499.282933097309,27502.615167418742,14353.671805149788,14500.44921510981,7499.282933097309,27502.615167418742,14353.671805149788,14500.44921510981,0.0,0.0,0.0,0.0,36494187.73853096,150136533.7279586,74323729.70818602,76269008.83483063,0.0,0.0,0.0,0.0,36494187.73853096,150136533.7279586,74323729.70818602,76269008.83483063,9022312.378223127,29307809.666117553,15962151.814407732,16122236.428986177,2467233.722209878,8405480.758799614,4581299.891910681,4545620.185016286,9885699.397183232,13345943.606894815,11290135.472221,11096784.870582286,840929.3790616675,1302416.0131487139,981725.3082800105,1002449.7009921337,0.0,0.0,0.0,0.0,5233139.095818297,20869304.66804811,10512756.494121384,10705797.046098731,7367995.013792037,10768312.685951175,8793908.711478721,8558106.199047735,152653.9755141496,138324.02237542003,117087.85711500155,147638.49191559426,36907854.344578125,92033289.34203112,56185115.57048137,56201756.59368667,-413666.6060471624,58103244.38592747,18138614.13770465,20067252.241143957,-181678797.27335268,171584959.85106778,-58206034.03778038,-58036482.27980553,89.06033333333333,288.89733333333334,157.5695,159.00328333333334,2.7285120250297927,2.5948530025311562,2.627136182361292,2.68173136715527,54.99232465966945,61.40826453902116,58.575619980167446,57.23790361744255,0.0,0.0,0.0,0.0,671.6842541967784,3518.3578643033275,1506.390852311337,1668.0200177340705,214.8625413002419,656.4946647951009,386.50881501916484,369.43378452344257,5065218.0322691025,19989715.20197228,10136158.78104355,10288792.041665215,214.8625413002419,656.4946647951009,386.50881501916484,369.43378452344257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5065218.0322691025,19989715.20197228,10136158.78104355,10288792.041665215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,8066.847471123629,30682.797948565385,15689.665251327293,15982.430138228243,8066.847471123629,30682.797948565385,15689.665251327293,15982.430138228243,0.0,0.0,0.0,0.0,39314638.09551932,167862761.1930792,81392535.79199894,84306481.17966527,0.0,0.0,0.0,0.0,39314638.09551932,167862761.1930792,81392535.79199894,84306481.17966527,9528913.452923613,32152081.863750413,17156511.5350339,17447022.396712992,2559104.9501521913,9044191.080788452,4833335.328118818,4828885.095874882,10225661.788003033,13945323.318800785,11729270.599079194,11527543.323782247,855422.5293759122,1379150.5479579929,1013521.7900724227,1038727.3358796404,0.0,0.0,0.0,0.0,5649820.248641177,23458569.43973736,11549318.159419911,11882882.465524841,7602771.298597137,11260229.155893035,9126953.957471276,8882881.548650702,116074.51100666341,94449.66948873129,196376.64383551455,108505.81647538717,38625479.51113855,100162820.21818385,59927538.56475179,60163548.75860441,689158.5843807738,67699940.97489536,21464997.227247134,24142932.42106088,-180989638.68897188,239284900.82596314,-36741036.81053325,-33893549.858744636,92.989,312.69533333333334,167.2125,169.88621666666666,2.648579069119324,2.51666481903731,2.549415810530877,2.6024090815906193,55.14117638377246,61.595070184463516,58.7448424162459,57.40003921401433,0.0,0.0,0.0,0.0,702.768351446129,3752.3575221742776,1603.0348127680372,1770.1245612009811,222.5307199003456,689.1217832463685,402.99965017639084,385.8375920714536,5474128.160779644,22520480.05919379,11148559.456227902,11440351.325224593,222.5307199003456,689.1217832463685,402.99965017639084,385.8375920714536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5474128.160779644,22520480.05919379,11148559.456227902,11440351.325224593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,8632.154629316105,34059.998326654364,17059.5201128942,17531.899923384495,8632.154629316105,34059.998326654364,17059.5201128942,17531.899923384495,0.0,0.0,0.0,0.0,42138726.83771793,186693585.37288412,88665879.5588848,92732927.3250261,0.0,0.0,0.0,0.0,42138726.83771793,186693585.37288412,88665879.5588848,92732927.3250261,10027882.667972827,35159230.52373689,18353744.735095657,18823854.417490248,2639493.54270686,9671442.651938522,5067812.357857027,5100675.730937942,10551094.659278482,14542939.011580724,12165896.558286322,11948240.182584267,869689.3050709225,1460884.736217383,1046504.2761637436,1076607.7059721837,0.0,0.0,0.0,0.0,6075764.116963816,26186444.486211427,12626950.546303382,13114502.24620048,7827439.112877355,11754279.912175925,9451570.092397297,9201833.392631855,107966.41809488376,125308.63219683015,190121.54338613563,114036.19303056499,40336748.06045054,108720136.3504284,63611254.52834588,64270933.96194279,1801978.7772673804,77973449.02245575,25054625.0305389,28461993.36308331,-179187659.9117045,317258349.8484189,-11686411.779994342,-5431556.495661333,96.701,337.33133333333336,176.6785,180.92161666666667,2.57377027820655,2.444145889826784,2.476058272925325,2.528401742273632,55.29051062941595,61.78253924040743,58.91463821126686,57.56272064326296,0.0,0.0,0.0,0.0,714.2736105436733,4028.121228998178,1672.280710014175,1874.12027700275,230.07587642987332,718.3740200249503,418.07855872630677,400.9802266881502,5897195.714327899,25179414.178961884,12208880.36879984,12645972.176949793,230.07587642987332,718.3740200249503,418.07855872630677,400.9802266881502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5897195.714327899,25179414.178961884,12208880.36879984,12645972.176949793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,9202.208244565214,37554.77259369785,18474.215472121326,19125.605766761637,9202.208244565214,37554.77259369785,18474.215472121326,19125.605766761637,0.0,0.0,0.0,0.0,45001376.71100932,206253164.0124611,96215453.64742954,101439502.26651745,0.0,0.0,0.0,0.0,45001376.71100932,206253164.0124611,96215453.64742954,101439502.26651745,10524651.366620926,38221405.31242971,19592260.20761125,20218515.247654,2708837.999649346,10257362.858361395,5288453.660809085,5350821.700198563,10890352.101206822,15137818.042565282,12599539.631646106,12376965.180682283,884074.9220405725,1545284.748917244,1080653.692163262,1115498.3614474074,0.0,0.0,0.0,0.0,6504565.191334686,29067709.07672517,13736691.335415803,14401665.551221356,8045557.062181264,12240105.204097,9774246.15678899,9513648.911851771,353568.8579257181,397280.8609554614,439867.0333345217,368868.0589861283,42300840.16562925,117714601.08458614,67621843.47446367,68695656.48726416,2700536.545380068,88538562.92787495,28593610.172965866,32743845.779253274,-176487123.36632445,405796912.77629375,16907198.39297152,27312289.28359191,100.30866666666667,361.74733333333336,186.2025,191.81220000000002,2.503799259001221,2.3762400240843853,2.407058070187296,2.4591535267803284,55.44032915357865,61.970674307206444,59.08500952251305,57.72594995734838,0.0,0.0,0.0,0.0,735.02466270799,4254.685083170187,1747.237606332333,1966.9058098697587,237.07372052752444,744.3486180343674,431.61735449437697,414.61993465491946,6320809.025657688,28004037.805932622,13299881.933832718,13909939.098753914,237.07372052752444,744.3486180343674,431.61735449437697,414.61993465491946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6320809.025657688,28004037.805932622,13299881.933832718,13909939.098753914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,9788.488627629644,41224.045517198116,19911.549098191008,20790.933538978607,9788.488627629644,41224.045517198116,19911.549098191008,20790.933538978607,0.0,0.0,0.0,0.0,47949533.652437836,226854020.4852665,103905339.51436916,110566104.04392786,0.0,0.0,0.0,0.0,47949533.652437836,226854020.4852665,103905339.51436916,110566104.04392786,11031554.78768865,41401619.836765364,20828533.62356591,21661077.5548655,2770426.14257952,10817533.299619757,5488170.180977494,5586913.647543603,11222672.643616498,15739232.18775591,13025521.809241392,12803468.48406529,899011.6361852468,1634263.869033678,1115421.783646151,1156349.9176821976,0.0,0.0,0.0,0.0,6941051.09680367,32070775.27901527,14884920.55017268,15736454.560577728,8260324.576455416,12724829.06992545,10090006.292918144,9822901.149169927,888662.4396682157,830220.6220853098,738654.1277508365,868207.8035141986,44559079.96202042,127150411.5258886,71689893.58971976,73466046.00937428,3390453.6904174173,99703608.95937788,32215445.924649406,37100058.03455358,-173096669.67590705,505500521.7356717,49122644.31762093,64412347.3181455,103.90733333333333,386.534,195.4835,202.82666666666665,2.43757163373103,2.312505330243247,2.34347286727127,2.3937984275103057,55.590633720190205,62.15947799613696,59.255958516022716,57.88972921677157,0.0,0.0,0.0,0.0,763.378360609086,4531.202708584431,1810.4100122330071,2082.1168824004567,243.5487461521191,766.4000486283993,443.9685002191529,426.54670201881714,6750206.506651398,30937974.601869166,14432318.04711443,15215925.339977615,243.5487461521191,766.4000486283993,443.9685002191529,426.54670201881714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6750206.506651398,30937974.601869166,14432318.04711443,15215925.339977615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,10374.186063504956,44949.31731798824,21364.604632425453,22475.482002574106,10374.186063504956,44949.31731798824,21364.604632425453,22475.482002574106,0.0,0.0,0.0,0.0,50903825.30881909,247836500.740301,111710773.14785434,119830261.70983776,0.0,0.0,0.0,0.0,50903825.30881909,247836500.740301,111710773.14785434,119830261.70983776,11538975.989299877,44610256.72173267,22065799.813938964,23113924.245651353,2817937.5548868696,11316700.362232039,5656718.317479587,5792504.5374576785,11562497.86461493,16343525.30276867,13464033.329792993,13235857.46796874,913998.7492751414,1724272.049199648,1150751.0282866922,1197594.4042487186,0.0,0.0,0.0,0.0,7385658.12747324,35208253.13593635,16053264.244299205,17123566.380435325,8469806.766317373,13189121.813620524,10394554.866173202,10121567.032873476,1058393.605563935,1067383.8117695795,1086732.035412145,1061540.1777359105,46449020.19071641,136496006.79694742,75805687.60628396,77965465.50289726,4454805.118102694,111340493.9433536,35905085.54157037,41864796.20694051,-168641864.55780435,616841015.6790253,85027729.85919131,106277143.525086,107.39166666666667,410.779,204.4695,213.57723333333334,2.37597829817709,2.2527363132972407,2.2827914110829517,2.3328436034691427,55.74142610016053,62.348952929446355,59.42748736662725,58.05406049041058,0.0,0.0,0.0,0.0,772.9123184302601,4720.600252585515,1869.8532685753262,2154.6030953845993,249.6664541510564,785.4053939198736,455.20224210496485,437.1750830701424,7192430.047865674,34028103.072789975,15585800.927155372,16584915.60658918,249.6664541510564,785.4053939198736,455.20224210496485,437.1750830701424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7192430.047865674,34028103.072789975,15585800.927155372,16584915.60658918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,10956.82754629213,48775.54837380198,22830.64946372291,24193.37983592058,10956.82754629213,48775.54837380198,22830.64946372291,24193.37983592058,0.0,0.0,0.0,0.0,53854621.53258426,269482031.8537775,119633184.6279357,129324215.14500189,0.0,0.0,0.0,0.0,53854621.53258426,269482031.8537775,119633184.6279357,129324215.14500189,12033653.918458214,47874337.00278317,23308146.871001862,24577892.99797195,2854000.6328291427,11774246.822630636,5803964.2140061045,5976086.799259665,11891990.129801387,16939809.96468388,13893915.78730957,13658727.07201026,928863.9704551919,1817045.3898316838,1186411.414095894,1239727.467236964,0.0,0.0,0.0,0.0,7831882.244655751,38407391.969401725,17235317.981162798,18533310.64831684,8670200.312740812,13644836.728232615,10690391.903721692,10411323.058162943,1485250.809945186,1267889.2600782039,1364030.491220258,1409174.2674917423,48554241.99299788,145901067.3532168,79837098.93624842,82625630.8690745,5300379.539586379,123580964.50056073,39796085.69168727,46698584.275927395,-163341485.01821798,740421980.179586,124823815.55087857,152975727.8010134,110.656,434.9103333333333,213.2645,224.14501666666666,2.31786881492072,2.19672971712728,2.2262771045285317,2.275470130693016,55.8927080714091,62.539101740401705,59.59959825798894,58.21894585555651,0.0,0.0,0.0,0.0,785.2337933315412,4927.667433426293,1914.8080359385963,2235.0855673647043,255.43802519290944,800.966639027474,464.964804327465,446.37304003500697,7635573.7963228645,37175475.11104516,16756615.97217815,17974539.256475665,255.43802519290944,800.966639027474,464.964804327465,446.37304003500697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7635573.7963228645,37175475.11104516,16756615.97217815,17974539.256475665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,11552.304479942595,52657.693927245695,24313.92745868501,25939.19078649868,11552.304479942595,52657.693927245695,24313.92745868501,25939.19078649868,0.0,0.0,0.0,0.0,56883683.629932895,291527591.4183658,127643524.63026655,139009051.3558844,0.0,0.0,0.0,0.0,56883683.629932895,291527591.4183658,127643524.63026655,139009051.3558844,12532994.371065313,51151132.04534698,24536109.94922294,26049342.557063896,2881354.1741674747,12175943.342081841,5928457.402031059,6134460.382937503,12222514.001617597,17544849.99101619,14324908.63109138,14085331.597907104,943948.4567751015,1910686.912364999,1222282.237399765,1282306.9162315656,0.0,0.0,0.0,0.0,8280043.785576886,41700947.119508125,18438479.401759543,19977359.95245282,8869979.008783696,14089679.918264756,10975986.866817357,10696874.327102067,1602654.0183693548,1658583.529173555,1879400.7985033556,1622229.347150825,50352417.747077025,155566046.2955298,84087604.08374944,87177187.73903549,6531265.882855868,135961545.12283596,43555920.546517104,51831863.6168489,-156810219.1353621,876383525.302422,168379736.0973957,204807591.41786236,113.89866666666667,458.35133333333334,221.6625,234.45710000000003,2.262890573772446,2.1439032231756983,2.1719225455960305,2.2212450010635845,56.04448141889455,62.72992707333826,59.77229338263892,58.384387397949844,0.0,0.0,0.0,0.0,807.4022227569872,5114.569365765969,1974.0068302767556,2314.910722810131,260.7934182126828,813.0498295247965,473.6055080334153,454.0831621719226,8078193.229887638,40422304.77806663,17944977.694190353,19398632.271750282,260.7934182126828,813.0498295247965,473.6055080334153,454.0831621719226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8078193.229887638,40422304.77806663,17944977.694190353,19398632.271750282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,12128.947185552579,56555.54617951979,25779.934431617512,27678.2568334411,12128.947185552579,56555.54617951979,25779.934431617512,27678.2568334411,0.0,0.0,0.0,0.0,59834250.84319297,313843704.0710561,135632145.65844783,148737559.47294506,0.0,0.0,0.0,0.0,59834250.84319297,313843704.0710561,135632145.65844783,148737559.47294506,13017609.856379036,54445026.86264125,25777876.58090167,27517205.80857081,2894744.995438996,12512058.900880598,6022820.447479978,6260804.862343557,12559785.815906975,18138069.077004272,14746355.713632295,14512184.95729103,958757.7448713132,2005229.1812723242,1257418.3482728915,1325022.747611667,0.0,0.0,0.0,0.0,8734182.004641596,45043367.02640981,19645743.360152557,21442396.76226047,9053898.856060315,14515980.04914515,11254582.639185054,10965627.273640007,1993589.424034828,2012424.1083754613,2047792.2289138949,2000181.5635540497,52387546.5445415,165177075.44268218,87960565.64977773,91863881.65889072,7446704.298651472,148666628.62837398,47671580.00867012,56873677.81405435,-149363514.83671063,1025050153.930796,216051316.1060658,261681269.2319167,116.87633333333333,481.1433333333333,229.863,244.36978333333332,2.2115781347703987,2.09400264099393,2.1223306432698608,2.1704267119486347,56.19674793464424,62.92143158370856,59.94557494201534,58.550387211816755,0.0,0.0,0.0,0.0,806.5178406066547,5256.913254619806,1996.8586624503023,2364.156235511258,265.8557496179694,822.3959132020408,481.09944099862895,460.6448068723944,8532552.544489933,43729138.71275487,19146528.694539983,20851357.70338266,265.8557496179694,822.3959132020408,481.09944099862895,460.6448068723944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8532552.544489933,43729138.71275487,19146528.694539983,20851357.70338266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,12713.07731074525,60455.081455337684,27255.517329087845,29422.7787613526,12713.07731074525,60455.081455337684,27255.517329087845,29422.7787613526,0.0,0.0,0.0,0.0,62828527.07501369,336217492.5683153,143699446.30709496,158514664.99766925,0.0,0.0,0.0,0.0,62828527.07501369,336217492.5683153,143699446.30709496,158514664.99766925,13506356.986405289,57733650.572057046,26990535.525594573,28985909.741383404,2900545.9756647353,12788078.20208739,6089904.980874132,6361182.254912664,12884172.73326859,18721172.09372933,15180223.13515908,14927122.50942985,973570.093561578,2099677.473396742,1293286.956710667,1367707.6765038853,0.0,0.0,0.0,0.0,9181925.288626973,48423575.21257347,20857391.281251136,22916502.762008242,9236481.290168183,14927796.036161311,11525024.347006755,11228441.451265778,2307444.4814018616,2262167.0450182674,2396564.1630827277,2291597.3786676037,54323770.52955215,174635737.3593074,91970569.92321536,96432958.91996649,8504756.54546155,161581755.20900792,51728876.383879624,62081706.077702776,-140858758.2912491,1186631909.1398041,267780192.4899454,323762975.3096195,119.82833333333333,503.12766666666664,237.5995,253.98309999999998,2.1628052946894973,2.0475319085874863,2.0738825109311363,2.1224596095537933,56.34950941778415,63.113617938131505,60.119445146501576,58.71694739990572,0.0,0.0,0.0,0.0,827.1506485921019,5388.078407660185,2050.277729935856,2423.4753642659307,270.46100092999126,828.4949145380625,487.2450758649813,465.7728706928162,8975137.626478946,47076555.610658415,20344821.848767176,22310633.92094176,270.46100092999126,828.4949145380625,487.2450758649813,465.7728706928162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8975137.626478946,47076555.610658415,20344821.848767176,22310633.92094176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,13295.631312909018,64325.73081602646,28729.688304477095,31156.166139000125,13295.631312909018,64325.73081602646,28729.688304477095,31156.166139000125,0.0,0.0,0.0,0.0,65835715.259772666,358606614.7158804,151789502.4975675,168305530.06941035,0.0,0.0,0.0,0.0,65835715.259772666,358606614.7158804,151789502.4975675,168305530.06941035,14002991.574521536,60980407.645442426,28221687.9031455,30445087.199343845,2894701.85466251,12993714.86789903,6139877.61942409,6429356.409295292,13221133.729723379,19299954.509293538,15592189.765454415,15348721.002572935,988330.7673661062,2193240.727254305,1329262.8810700579,1410049.2533269757,0.0,0.0,0.0,0.0,9634699.91050797,51802044.067597024,22078478.85315081,24393270.365489136,9413732.880102428,15323728.78276738,11783648.773873843,11482231.446035162,2637385.9577928847,2732853.099244388,2424149.78036896,2670799.4573009107,56285383.12333523,184181504.6086621,95638163.44018072,101049025.64319962,9550332.136437425,174425110.10721827,56151339.05738679,67256504.42621072,-131308426.15481165,1361057019.247022,323931531.5473322,391019479.73583007,122.72466666666666,524.123,245.2625,263.21408333333335,2.1174546596879473,2.004181938350567,2.0290941867057404,2.077809207219864,56.50276767456862,63.306488814441806,60.29390621546475,58.884070073524235,0.0,0.0,0.0,0.0,841.6833970236595,5477.68072939895,2094.247628346247,2464.282463355011,274.811371339429,832.2004500246304,492.484221373177,469.8975488792495,9424279.061252056,50432623.8852473,21554916.94606425,23777199.74965039,274.811371339429,832.2004500246304,492.484221373177,469.8975488792495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9424279.061252056,50432623.8852473,21554916.94606425,23777199.74965039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,13875.706608978744,68220.70748228034,30166.278167357133,32896.456914634306,13875.706608978744,68220.70748228034,30166.278167357133,32896.456914634306,0.0,0.0,0.0,0.0,68835754.27318725,381206307.64155143,159728912.49260357,178165447.9521147,0.0,0.0,0.0,0.0,68835754.27318725,381206307.64155143,159728912.49260357,178165447.9521147,14491500.03136726,64239969.94061939,29408281.896575708,31903464.499605503,2882535.525828792,13153846.064637855,6153720.110031315,6477494.214411964,13551828.071908465,19877628.93615236,16009263.002091087,15765858.374393828,1003202.7361503928,2287715.437918451,1364275.8758382997,1452782.1817692132,0.0,0.0,0.0,0.0,10088505.127495179,55200317.214897156,23293337.057207845,25877639.358085867,9583170.519042375,15704781.834409185,12028953.739009164,11725734.479420759,2818988.3285088236,2635143.1782960375,2526619.0144839324,2754642.525934349,58070779.37281218,193141811.7660022,99275872.71283063,105345640.71042868,10764974.90037506,188064495.8755493,60453039.77977297,72819807.24168603,-120543451.25443658,1549121515.1225712,384384571.3271052,463839286.97751606,125.48033333333333,544.5456666666666,252.3105,272.15319999999997,2.0744899295347112,1.9630178260305668,1.9874137959960476,2.035474693308261,56.65652451841053,63.50004690173961,60.468960377294366,59.051757352575706,0.0,0.0,0.0,0.0,852.5913541171225,5637.300030060366,2099.6467302908777,2527.2393906972575,278.7952498759189,833.394772518294,496.8136676084307,472.90508280075017,9875357.2889659,53790992.20738205,22768425.374635123,25245829.51041155,278.7952498759189,833.394772518294,496.8136676084307,472.90508280075017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9875357.2889659,53790992.20738205,22768425.374635123,25245829.51041155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,14455.709936334664,72060.84142094241,31602.409329070233,34617.505955947374,14455.709936334664,72060.84142094241,31602.409329070233,34617.505955947374,0.0,0.0,0.0,0.0,71853122.50758764,403624120.2621148,167698671.8911653,187972971.72167218,0.0,0.0,0.0,0.0,71853122.50758764,403624120.2621148,167698671.8911653,187972971.72167218,14981807.847002434,67460393.9627743,30596475.844760463,33349312.987522587,2862870.257926716,13247368.551473806,6149729.541672326,6497444.660668197,13870603.73159406,20440944.551278688,16414138.460018296,16170223.01848368,1018074.2984004294,2380503.2875606576,1398866.2387096619,1494924.4446065093,0.0,0.0,0.0,0.0,10540811.315772273,58609530.07472382,24494012.509345878,27364862.88140531,9747538.499700934,16066059.078313926,12263849.14275008,11959020.702215482,2447076.3903578874,2358526.1789766327,2378966.8653912535,2416083.816374448,59279387.96190875,201783986.16146037,102612377.85388428,109155997.33175182,12573734.545678895,201840134.10065442,65086294.03728101,78816974.38992032,-107969716.70875768,1750961649.2232258,449470865.36438614,542656261.3674365,128.149,563.9126666666667,259.1265,280.66628333333335,2.033565748986982,1.9240700969323028,1.9477749103385396,1.9952422707678443,56.81078176991143,63.69429490044027,60.64460986944104,59.22001136559653,0.0,0.0,0.0,0.0,861.792699176746,5714.335713964393,2138.702541821366,2560.1827543524223,282.35751047799613,832.2738306252971,500.0733029340211,474.82822252955145,10325363.140978087,57180946.146232724,23959336.87389054,26724817.192817207,282.35751047799613,832.2738306252971,500.0733029340211,474.82822252955145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10325363.140978087,57180946.146232724,23959336.87389054,26724817.192817207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
