month,users_cons,users_opt,users_med,users_plan,revenue_cons,revenue_opt,revenue_med,revenue_plan,labour_cons,labour_opt,labour_med,labour_plan,tokens_cons,tokens_opt,tokens_med,tokens_plan,eng_cons,eng_opt,eng_med,eng_plan,compliance_cons,compliance_opt,compliance_med,compliance_plan,sales_cons,sales_opt,sales_med,sales_plan,gna_cons,gna_opt,gna_med,gna_plan,onetime_cons,onetime_opt,onetime_med,onetime_plan,total_cost_cons,total_cost_opt,total_cost_med,total_cost_plan,contribution_cons,contribution_opt,contribution_med,contribution_plan,cum_cash_cons,cum_cash_opt,cum_cash_med,cum_cash_plan,gen_heads_cons,gen_heads_opt,gen_heads_med,gen_heads_plan,floor_heads_cons,floor_heads_opt,floor_heads_med,floor_heads_plan,eng_heads_cons,eng_heads_opt,eng_heads_med,eng_heads_plan,blended_min_cons,blended_min_opt,blended_min_med,blended_min_plan,auto_share_cons,auto_share_opt,auto_share_med,auto_share_plan,tok_task_usd_cons,tok_task_usd_opt,tok_task_usd_med,tok_task_usd_plan,churn_cons,churn_opt,churn_med,churn_plan,arpu_usd_cons,arpu_usd_opt,arpu_usd_med,arpu_usd_plan,min_per_user_month_cons,min_per_user_month_opt,min_per_user_month_med,min_per_user_month_plan
30,1625.8727180382368,14412.741173682585,4898.84005625511,6101.276677513758,8688819.322940243,78030878.0322114,26148492.93666199,32958539.871185143,2001649.0917130024,14959785.571469389,5327214.35966527,6536996.859627738,505668.79574633203,4227920.092076072,1444774.0317057243,1808456.7494617407,8501268.581312649,14544094.805864958,10996631.479502441,10616257.759905957,1737238.614068538,2044583.729672331,1782719.8595497133,1844809.4045298656,356022.1334480813,3882324.5103384173,1198024.7266751123,1590227.9653596987,4056051.578251747,8519276.086465016,5652598.9088801015,5618180.156126391,1152014.5603348352,1385817.560747769,1445638.0781065049,1233845.610479362,18767971.85229044,53648812.29271337,29227030.793885525,30976266.006438464,-10079152.529350199,24382065.73949801,-3078537.8572235336,1982273.864746674,-242454656.59872723,-38284797.58239954,-197788944.26783925,-170995205.94301254,15.164,119.491,42.2065,51.67845,19.426666666666666,146.067,52.2685,63.75078333333333,15.455666666666668,26.826333333333334,20.213,19.4354,2.5860749894132455,2.4750609766779,2.5155266321065892,2.5472200849558746,0.7459506638144627,0.7588955431407394,0.7575216097471353,0.7504813715786596,0.12518636115797727,0.12082981140557274,0.12080133962897714,0.12366156874463569,0.04845612871090342,0.043919716228563783,0.04569917921009575,0.04686838434208455,61.78599345798129,61.56857235307,61.06485635101397,61.709896071262335,70.75707264335972,65.43274914762056,66.8589775240187,68.89355941985102
31,1742.825841642169,16022.108792937206,5338.582361671824,6740.5748745954315,9349529.727685044,87029368.37864806,28610532.410255823,36537473.2555221,2099479.8927953937,16383386.789546411,5706788.645555398,7098847.306658249,522151.843737504,4527889.7257569,1516590.136987728,1924160.1024442925,8854332.546356048,15338450.326222321,11546718.948449401,11123773.769309243,1813299.520848485,2168833.757760055,1875712.9847653708,1937736.5037675346,380690.5544821505,4272022.332171199,1315186.539758594,1742656.6766733173,4168877.7648797934,8895021.104289912,5851515.501618862,5823027.933673334,1767398.5041499112,2029026.6994355437,2129328.865807744,1858968.3724998827,20099040.70970473,58170507.65774026,31450968.709211063,33424054.141517162,-10749510.982019687,28858860.720907785,-2840436.2989552384,3113419.1140049277,-253204167.58074692,-9425936.861491747,-200629380.56679448,-167881786.8290076,15.796666666666667,129.22933333333333,44.741,55.4981,20.192333333333334,157.88366666666667,55.3525,68.3843,15.905333333333333,27.958333333333332,20.965,20.123883333333332,2.5144259786554946,2.40619992051245,2.4460032996067658,2.476546858305429,0.751796012200902,0.7643872990938441,0.7630884744074017,0.7562029626134317,0.12056901779403116,0.11631213682400399,0.11627335368666848,0.11907910945452166,0.04736983942057852,0.04330726630306891,0.044953508309150854,0.045947938829450155,62.09217809081174,61.80363955903313,61.33025714535314,61.991189604689225,68.79237219370033,63.615279047381684,65.01582839815912,66.9803895924888
32,1866.581575284292,17740.10192497731,5812.400632527284,7422.313697676847,10056811.233664462,96690667.01270479,31275995.452860877,40378660.756328575,2204483.0319904024,17891093.18163856,6109130.116309663,7694796.584367258,538126.0883105675,4827581.125806906,1587701.5146989254,2039435.351434286,9245590.606452474,16183763.339999247,12126918.531138854,11673951.063193845,1903772.7100878484,2304781.4364798404,1984119.0104658604,2044125.7643250455,408483.90857400093,4635498.957248671,1422785.829379364,1887939.1756101353,4283175.9342923295,9273185.948363686,6058548.859525711,6029679.439217304,2631894.7983653042,2573273.6436777622,2701670.7399405367,2611377.3942246647,21745596.68503786,62750956.99699284,33640539.2867783,36097472.7942221,-11688785.451373398,33939710.015711956,-2364543.833917421,4281187.962106475,-264892953.0321203,24513773.154220216,-202993924.40071192,-163600598.8669011,16.46,139.32466666666667,47.4095,59.46263333333333,21.001666666666665,170.14866666666666,58.598,73.20311666666666,16.407333333333334,29.152,21.757,20.867966666666668,2.4472528412685213,2.3413038333301355,2.3809616435574226,2.410170688490086,0.757372135855846,0.7697110446917236,0.7683841813440666,0.7616907539484031,0.11596864176327437,0.11182687104828218,0.11175818224781389,0.1145190220130271,0.04644630737679715,0.042282417042510144,0.04376889890161277,0.0449889457597967,62.41607388541151,62.04757263255186,61.59906458855163,62.28709844691063,66.95212757299527,61.89980514358603,63.28832141842333,65.18381472270204
33,1996.7867565483284,19532.72317339901,6310.79114865547,8134.364502446067,10807927.92437122,106853234.79785708,34092230.674579866,44423785.33009127,2310020.416483297,19432628.545544863,6529502.160555354,8302933.2616548445,553745.5372735463,5106820.509530357,1654325.8571429586,2147321.7775634304,9666033.921557236,17079729.994591456,12733937.546667708,12260827.547119213,2007096.8307045156,2473883.45516151,2108406.462702541,2170472.1492644637,436771.7797137486,4988245.358083522,1536248.0161752491,2029787.532143169,4398709.567299717,9648369.866207713,6264323.0145630315,6236090.671917516,2948364.450060098,2948192.6818887717,3263331.8208351317,2948304.331200134,22890409.56483499,67271125.19468668,35888129.1930021,38423660.03528308,-12082481.640463766,39582109.6031704,-1795898.518422226,6000125.294808192,-276975434.67258406,64095882.75739062,-204789822.9191341,-157600473.57209295,17.13,149.474,50.1345,63.45039999999999,21.80666666666667,182.44566666666665,61.907,78.03031666666666,16.947,30.406333333333333,22.588,21.657766666666667,2.384872113811088,2.2805837873780184,2.3194907428950318,2.348371199559514,0.7624766123093766,0.7747824266796046,0.7735401455035964,0.7667836473389564,0.11140238760786034,0.10739874596599987,0.1072610289364096,0.11000111303320917,0.045889841773354555,0.04185525138866961,0.043528635017045424,0.04447773513871482,62.767660112144114,62.2963812145122,61.87404671516483,62.602712497972945,65.24516782978287,60.29757650421862,61.65870429787518,63.513510865835386
34,2138.514993788777,21462.40811365292,6829.382389817882,8901.877585741227,11637097.980294727,117853896.95313787,37059290.67654857,48812977.620789826,2431477.3846159135,21112850.141417623,6962584.87336469,8969957.849496512,569236.6301130173,5384101.379550664,1716112.4788201717,2254439.2924161935,10164720.234718962,18136542.01719177,13431522.237551343,12954857.858584445,2153510.4733670484,2668140.831511604,2242996.04527697,2333631.098717643,471086.36109750724,5455950.93492386,1621489.3809166893,2215788.961936731,4519695.30505375,10032014.20700376,6470871.696546063,6449006.920736253,4255637.65494946,3918795.728528207,3915878.678219763,4137742.9807020216,25178670.049385626,72877766.48681197,38315945.57855398,41873353.80248484,-13541572.0690909,44976130.46632591,-1256654.9020054277,6939623.818304982,-290517006.74167496,109072013.22371651,-206046477.82113954,-150660849.75378793,17.892666666666667,160.26166666666666,52.8755,67.72181666666665,22.735,195.56466666666665,65.246,83.22538333333333,17.601,31.894,23.5375,22.60355,2.3259221700281585,2.224057245853011,2.2623354686922386,2.2902694465668567,0.7674906563605755,0.7794610357778998,0.7783160596987047,0.771680289156639,0.10688778327254003,0.10302911481349944,0.1028206137828533,0.10553724931187583,0.04489398078932381,0.040913199583848106,0.04258215285301731,0.04350070736740731,63.17921752396162,62.55872828695007,62.164853056113174,62.962046291007574,63.63224451086996,58.805120662723766,60.13847882192382,61.94275116401879
35,2286.185912564974,23482.987889946373,7393.069440049401,9705.066604648462,12504849.030854698,129461226.31156349,40300386.3329677,53439581.07910278,2559429.733337881,22845978.58750201,7439686.605584345,9659721.832295327,583812.456226359,5644713.743347166,1780146.463094896,2355127.9067186415,10665130.48905364,19252655.980745,14170404.97288044,13670764.411145616,2275877.5998780183,2881938.012585696,2398725.5852703373,2487998.7443257053,500646.5036241657,5862866.083732999,1770790.805359033,2377423.356662257,4641164.2989706425,10413737.326079234,6683773.44643859,6661564.858458649,5002188.59183363,5185616.683256326,4386252.263968571,5066388.423831574,26887227.94487548,78864910.06516571,40754928.922292985,45079416.68697706,-14382378.914020782,50596316.24639779,-454542.5893252898,8360164.392125718,-304899385.65569574,159668329.47011432,-206501020.41046485,-142300685.36166224,18.663,171.18866666666668,55.9,72.04698333333333,23.686666666666667,208.81666666666666,68.917,88.48216666666666,18.238666666666667,33.44866666666667,24.533,23.56216666666667,2.2718541008695485,2.1704826973974924,2.209204025499245,2.236374109654329,0.7718539875376101,0.7841111509570476,0.7827163465882635,0.7761439947344132,0.1024354706083177,0.0987201618193386,0.09846078975724434,0.10113511253217503,0.04439389461138732,0.04066147979953955,0.04204290484138045,0.0430875494272406,63.579472509481995,62.83130183878316,62.46657421935226,63.317612774737405,62.1524668321126,57.388424056352484,58.72788821230662,60.485051860596556
36,2441.0829425480974,25611.104903604333,7994.445026913301,10550.590628917778,13429112.714212801,141776246.92678273,43784715.22799936,58350609.688612275,2689485.4997220663,24682267.558123343,7944451.581932263,10386959.220162513,597103.9442134247,5893350.473490782,1841121.4278656845,2450790.2294604997,11218409.195730686,20347010.15869843,14993705.583345803,14413419.532769397,2440276.9578281664,3068986.051267316,2579503.550254882,2660325.1405318687,538058.6846136455,6295094.7594339475,1922470.6568513855,2553021.3108007507,4764696.545102814,10794929.42771222,6899385.250640503,6875278.054016106,5161978.624951697,4594364.947696897,4858425.5248830225,4963313.837912517,28117531.354259048,83098070.91481793,43347930.235889666,47360720.20045465,-14688418.640046244,58678176.01196478,436784.9921096999,10989889.488157611,-319587804.29574203,218346505.4820791,-206064235.41835517,-131310795.87350465,19.464666666666666,182.497,59.066,76.52598333333333,24.653333333333332,222.54966666666667,72.743,93.91704999999999,18.96,34.93966666666667,25.653,24.552883333333334,2.2197723642054217,2.1205149159319476,2.1589916775203615,2.1850322573097056,0.7763653427732489,0.7884391793573347,0.7869881947487759,0.7805911855776788,0.09806757001538205,0.09449668764661821,0.09418060421376066,0.0968177611863147,0.043739927477153044,0.03987536048476541,0.041204177403302206,0.04238732902981737,64.01921310005537,63.10290587182798,62.76985680279099,63.69850557017578,60.726149697176474,56.0696457491393,57.39394740793691,59.096373315363465
37,2611.0748854461735,27847.013705822537,8612.195769113112,11443.6534725779,14437201.095252447,154808253.27935308,47391197.82314455,63567069.35968767,2833868.816555631,26606048.15137148,8460949.503595067,11154131.583741177,611275.661068976,6132051.80203436,1896142.6102356461,2543547.3104068604,11803148.595678015,21493671.30429637,15767835.448285807,15194831.54369444,2610722.054449497,3267846.6456428953,2730284.5761373225,2840715.6613671863,586047.8843770606,6762326.96983799,2030854.2319864312,2747745.5642883857,4893378.857221224,11178294.125221932,7112134.77776898,7093099.201021472,5463838.555909689,5079091.180712048,5239184.465494385,5329176.974590515,29562756.504353702,88623890.72759652,45735750.07092397,50234153.48248869,-15125555.409101259,66184362.55175655,1655447.7522205822,13332915.877198976,-334713359.7048433,284530868.0338357,-204408787.6661346,-117977879.99630566,20.357333333333333,194.148,62.187,81.18406666666667,25.731,236.67066666666668,76.5425,99.55988333333333,19.707,36.464333333333336,26.6555,25.572066666666668,2.171818471182099,2.0735300287888347,2.1113610462588124,2.1374175163444566,0.7803785952573923,0.7925368602240381,0.7912133771183693,0.7846339879957183,0.0937892783579634,0.09037103587357023,0.09000984415807588,0.09259289348842578,0.04292487039961438,0.03937322304561902,0.04085701608415073,0.041681793825716004,64.42901786115564,63.38316476679288,63.08033264754525,64.06296927812868,59.41263616447915,54.82926426993357,56.1306207001547,57.8084560013882
38,2788.645542893304,30167.575460666278,9265.596539547838,12371.271014113845,15490343.007843873,168413462.7066271,51228598.34676248,69013434.90241799,2985052.572303902,28603076.36323486,9010655.54742038,11951360.899129735,623655.2730888893,6350821.615778711,1947514.6924842994,2628163.493030327,12370189.098978963,22612052.95187953,16584325.304134315,15954841.44749416,2750230.4289343916,3447792.0978453443,2880513.609628765,2994377.0130532254,625939.4826519318,7219085.692844663,2193785.7697194135,2933540.6562193874,5022455.384924639,11555560.273387138,7326704.152279961,7309042.095886514,5441496.615879199,5003763.884722825,5331717.349166249,5288290.159974468,30634909.797357656,93608873.0789045,47975592.147406854,52675796.945899054,-15144566.789513782,74804589.62772258,3253006.1993556274,16337637.956518942,-349857926.494357,359335457.6615583,-201155781.46677893,-101640242.03978665,21.256666666666668,205.881,65.48,85.87518333333333,26.826,250.93433333333334,80.5415,105.26391666666666,20.401,37.904666666666664,27.7085,26.52728333333333,2.1264237597162023,2.028964005164493,2.0670810990999864,2.092312845623104,0.7842666874549107,0.7965219531684643,0.7950606018171797,0.7885560304546544,0.08961416541316902,0.08634686954280589,0.0859513890875213,0.08847061185854192,0.042194624435819825,0.03890541773253353,0.04041503494521466,0.041043402089669626,64.79810183083531,63.665381497702995,63.38522188699927,64.401649714239,58.16801139388472,53.65162341942192,54.956182440938356,56.587275602822736
39,2970.542985917897,32581.068172244668,9953.362150650888,13334.226801132267,16574536.629869845,182666850.4647765,55289574.16176649,74706846.47208717,3139513.564213457,30679546.298045155,9585212.605808068,12778525.021054551,634530.4397781113,6549460.363236424,1995940.3128879957,2704755.9129885207,12922715.93524385,23742261.199797012,17426026.990392394,16709556.777837459,2879868.3213957963,3633446.576992519,3043719.193768528,3143620.7108546495,657629.2480201013,7680435.147826286,2353221.971365859,3115611.312952266,5150420.338375462,11930303.426206375,7541300.636586559,7523379.419116281,4976755.84037036,4898824.368917231,5008746.442913461,4949479.825361765,31234441.552845296,98680532.69525553,49868145.47627756,54840573.45268888,-14659904.922975449,83986317.76952092,5421428.685488937,19866273.01939828,-364517831.41733253,443321775.4310792,-195734352.78128996,-81773969.02038842,22.161666666666665,217.83,68.8645,90.64558333333333,27.923666666666666,265.42833333333334,84.649,111.05030000000001,21.063,39.32266666666667,28.7695,27.453883333333334,2.0826540752769396,1.9867322663275317,2.024874857566344,2.049081442144647,0.7883064370116636,0.8004752724876022,0.7989029696304131,0.7925655294282421,0.0855465226371579,0.08242588878287012,0.08201697900874022,0.08445430078815717,0.04154753761425257,0.038470093904343,0.039745683904803125,0.04047043231578422,65.16253331794951,63.95579103761184,63.69420955221786,64.74017351983133,56.96846792030948,52.53831882028099,53.834475292304994,55.41791573529951
40,3163.2775263487056,35019.701943684486,10675.801587221205,14313.026072416229,17730525.26614176,197235990.86928663,59567932.835474,80557438.22724245,3306776.4115574304,32773862.146940716,10191956.601132652,13620256.41894158,644907.1888127376,6718452.7778914,2040789.5324147015,2770648.1449902696,13519945.838813161,24855303.002800938,18218128.614440095,17487320.846208885,3012678.2570760064,3793002.3950306773,3161706.53594677,3285791.705360141,706201.893391491,7998557.652649393,2491062.05443933,3258526.4091317565,5280683.077795195,12290836.842595836,7758762.369989815,7734236.895475419,4842694.972960845,4448941.537064351,4457805.32127737,4704881.270397073,32247883.30266025,103207892.8396799,51459140.76267807,57083886.640617125,-14517358.036518488,94028098.02960671,8108792.072795925,23473551.58662533,-379035189.453851,537349873.4606858,-187625560.70849407,-58300417.43376312,23.118,229.553,72.3665,95.37025,29.091333333333335,279.67066666666665,88.901,116.79409999999999,21.776,40.67633333333333,29.724,28.391116666666665,2.0414024384221694,1.9475545486461578,1.985009231538243,2.0085556770005653,0.7921568690122935,0.8040657494790088,0.8026125764897883,0.7963249771756438,0.08159466222032113,0.07860737308281666,0.07820037464751559,0.08054911102219457,0.04115517014990976,0.03823226566772128,0.039080288237617125,0.0401321535811438,65.52638578638847,64.26156150298003,63.98820013681968,65.08369728719552,55.84044023030753,51.503667488575154,52.77496983202834,54.32256977070119
41,3362.816737242249,37549.210361205995,11423.729613105465,15328.05450562956,18929679.984970298,212463538.16201413,64029944.48620938,86666530.34693563,3477089.910238603,34960269.68536758,10821330.109970346,14496202.831533743,653642.9641117733,6864086.10404431,2082915.3114523736,2827298.063088161,14106456.741125524,25971074.41356194,18993268.30918435,18259072.926478267,3120829.9340960477,3957448.3618048592,3277828.2921776525,3413646.3837941317,744411.2466814757,8485715.44567553,2642885.522066737,3453867.7163293944,5411753.3922763355,12648671.037632378,7973757.440541134,7944674.56815095,4004612.031267438,4026963.965202664,3946933.2818037607,4012435.208144767,32515798.667527415,108041101.3747131,53112758.139138006,58949654.615042396,-13586118.682557119,104422436.78730102,10917186.347071376,27716875.731893223,-392621308.13640803,641772310.2479869,-176708374.36142272,-30583541.701869816,24.089666666666666,241.50733333333332,75.9215,100.18584999999999,30.27166666666667,294.1773333333333,93.2325,122.63864999999998,22.442333333333334,41.99433333333333,30.627,29.285533333333333,2.00242103986168,1.9103088571203688,1.946232401312375,1.9701817759022213,0.7958955918171214,0.8075916471945405,0.8065692497254421,0.7999892111992181,0.07776890058103367,0.07490255828483855,0.0745149746154475,0.07676568077736537,0.040684860659017434,0.03757691064284893,0.0388585468483695,0.03959707815335846,65.86252284456039,64.57208236651827,64.2914799963061,65.41086867724565,54.77347903419406,50.51996479717857,51.746774949312766,53.284749051238634
42,3569.7980147634407,40109.684795497415,12200.734052387475,16358.758388020331,20173925.863404263,228025883.87053043,68703103.15409824,92922111.16589841,3654475.988343817,37164664.24757202,11486835.536176136,15383041.879073687,661402.6331107228,6983380.321495328,2118933.0331151458,2874094.8240453345,14636403.552268792,27037329.01464561,19817359.427653305,18976727.464100678,3198982.573073725,4095266.034868695,3383220.6474453267,3512681.784701965,797940.8014161021,8888946.718226442,2808516.1037061107,3629792.8722997205,5543221.063892794,12998737.346166981,8189161.113356008,8152651.76268876,3163802.0617355504,3054881.018032314,3323179.806891273,3125679.696439418,32718673.576911867,112166399.53548148,54746819.421520084,60525377.66241123,-12544747.713507604,115859484.33504897,13956283.732578155,32396733.503487196,-405166055.84991574,757631794.5830358,-162752090.62884453,1813191.8016172945,25.081,253.27,79.601,104.94715,31.477666666666668,308.44966666666664,97.718,128.41786666666667,23.008666666666667,43.20366666666666,31.563,30.076916666666662,1.9654544930727305,1.875001065562709,1.9110916352197815,1.9337957934442231,0.7995375684690956,0.8110452733327971,0.8098631641674342,0.8035652651713912,0.07408567143396115,0.07132485023062039,0.07096433704112484,0.07311938401279189,0.03989803204327185,0.03737266314656403,0.03832411797446465,0.03901415292942412,66.16630420784367,64.89322406334307,64.60477700735973,65.72072615726846,53.76099620870398,49.586332897042524,50.81426222492005,52.29986404962247
43,3790.0921280498665,42763.03590277525,13022.07945065501,17430.62244920375,21501095.021626122,244304711.64803094,73661051.7412685,99482360.8408678,3848868.160762712,39497979.05420118,12187314.285303336,16326056.973466175,669029.0369318515,7086084.208482941,2154372.3354551764,2914998.3469747324,15207344.676443335,28106041.346937124,20580057.37643292,19721888.511116162,3288888.8773074537,4240532.76686016,3470427.401897666,3621964.2386509012,850956.4326463473,9399996.88116259,3023888.7580097704,3843120.589627032,5676028.394890351,13346109.765567487,8406298.653944137,8360556.874627349,3128095.867111556,2834122.5727486378,2591857.3013996994,3025205.214084535,33801526.56738496,117306990.453059,56294552.42662855,63028438.927370876,-12300431.54575884,126997721.19497192,17366499.314639952,36453921.91349692,-417466487.39567447,884629515.7780079,-145385591.3142046,38267113.715114355,26.151,265.465,83.459,109.91089999999998,32.785333333333334,323.24266666666665,102.3895,134.44539999999998,23.616666666666667,44.38633333333333,32.381,30.886049999999997,1.9299344278297272,1.8427489020554433,1.8776585072684413,1.8994194938087277,0.8032203308275799,0.8139865690934142,0.8131288714687525,0.8069885142206219,0.0705312507950721,0.0678755848489623,0.06754866398690933,0.06960176771393367,0.03938967586238004,0.0369942706571777,0.03765149769822767,0.03855128404055922,66.47055705734805,65.22616712840866,64.91520400456439,66.03502058221926,52.787723341830485,48.735630985605624,49.9276301648812,51.36949101715179
44,4020.669452415942,45491.69108097132,13860.900709284264,18535.527022410322,22894903.46188807,261162239.47285986,78784812.46105863,106288471.06572819,4049227.719395687,41881173.62007167,12911913.43585534,17290408.78463228,675831.8415510299,7173975.093099114,2181405.695441698,2950181.979592859,15786985.628969403,29150384.800077017,21369580.495292805,20464175.33885707,3377846.570239224,4366725.195689955,3556697.289703924,3723954.0891469796,902428.7839525086,9826269.03277665,3146859.9861047105,4025772.871040958,5811920.308393039,13689401.254813489,8619451.397155525,8569038.639640195,2872299.754827063,2329702.5203599264,2298285.7689036797,2682390.7227635654,34682152.02030391,122097257.97290006,58233793.17183794,65277439.103712566,-11787248.55841584,139064981.49995983,20551019.289220683,41011031.96201564,-429253735.95409036,1023694497.2779676,-124834572.02498391,79278145.67712992,27.235333333333333,277.57033333333334,87.3275,114.85258333333333,34.108,337.94233333333335,107.0935,140.45001666666667,24.223,45.484,33.2185,31.66435,1.8969001461178134,1.8110614824379936,1.8453328202094148,1.8668566138298766,0.8066027942783832,0.817215198899128,0.816507040378399,0.8103171358956439,0.06711661083352162,0.06455274710454584,0.06426214163720388,0.06621925852838009,0.0387734069629318,0.03645258033339838,0.03730480420520521,0.037961117642595105,66.76409482615034,65.56670408647958,65.23812437288072,66.34500806726557,51.882909714073236,47.89889309700959,49.069817547795026,50.48850389810096
45,4262.848503312577,48238.1549218108,14728.996994642703,19654.205749786954,24359913.209648427,278321985.5823912,84130584.87464605,113246638.5401084,4261543.010885035,44298762.38331251,13662056.767051052,18274569.79123465,682369.983454991,7235289.063439462,2204564.589438877,2975891.6614495562,16334319.81054725,30199328.02312535,22136379.342775125,21187072.684949584,3436900.961590891,4489111.124019115,3619814.570787733,3805174.518440769,963279.6161527615,10180117.609589973,3338100.905211708,4189172.9138557855,5949272.493090852,14023286.334104983,8834077.207196819,8775177.337445797,1695877.8066292454,1747588.5752682139,1752089.8147796865,1713976.5756528843,34606294.90183215,126753181.27306198,59978110.88644816,66857705.13176259,-10246381.692183726,151568804.3093292,24152473.988197908,46388933.408345796,-439500117.6462741,1175263301.587297,-100682098.036786,125667079.08547574,28.383666666666667,289.5043333333333,91.239,119.77589999999998,35.501,352.42,111.8485,146.42265,24.758333333333333,46.55866666666667,34.0025,32.38845,1.865197587998353,1.7816483688902844,1.8151737132667003,1.835955361310529,0.8100162873785502,0.8201361109674632,0.8196139459537873,0.8135582256346698,0.06385051126104424,0.06136860044441599,0.06111240398810699,0.06298184247522436,0.03841739048953311,0.036091222816733826,0.03697703768091385,0.037603231804053366,67.03685352884962,65.91858962039154,65.56836207452295,66.6454611608893,51.014859715771365,47.12198327021673,48.2677172543304,49.65235295982724
46,4510.822824131708,51009.97785104235,15626.872380358036,20785.527083550434,25862380.393269785,295834761.2739039,89701668.90310019,120352713.70149171,4480962.099366313,46761237.6288871,14448700.910891462,19279058.534698587,686868.786161022,7272291.524916221,2225554.804886359,2991766.7447253414,16884188.738215845,31205445.63039993,22927015.045620333,21896628.650480278,3483481.5986984265,4595448.45712054,3700950.5587499496,3872669.9991461663,1016819.6896169593,10651790.861676317,3510203.057290041,4389059.599837733,6085130.480039834,14344837.453517146,9044231.614093013,8976027.920756893,1695596.924528602,1663981.8507550275,1521781.0808925608,1684531.6487078508,35694926.25646213,131994500.96969193,62102139.59155393,69399777.40609255,-9832545.863192344,163840260.30421197,27599529.311546266,50952936.29539917,-449332663.50946647,1339103561.8915088,-73082568.72523974,176620015.38087487,29.536,301.2823333333333,95.292,124.64721666666667,36.906333333333336,366.71233333333333,116.765,152.3384333333333,25.278666666666666,47.534666666666666,34.7985,33.068266666666666,1.8348258775884063,1.7529086209299087,1.7874976970777974,1.8061548377579322,0.8134336132938081,0.8232839451554246,0.8223001768912311,0.8168812294453739,0.0607269777562794,0.05832067688024938,0.05810032797712566,0.05988477244966889,0.03834819675593361,0.03569135707260776,0.03645369506979175,0.03741830286676956,67.29929946429758,66.28692803758341,65.9099061116277,66.94496946494762,50.18412380190609,46.363439451856614,47.53489851227405,48.846884279388775
47,4774.443927029975,53808.690299172464,16548.680785465403,21936.430157279843,27462446.826325703,313708549.6035334,95472076.59217419,127648582.79834838,4712699.886636725,49276974.24483262,15263214.692125976,20310195.912005287,691570.9587263592,7283553.85716833,2241298.058389032,2998764.9731810484,17415004.73462446,32208324.88319637,23679432.755188804,22592666.786624625,3522307.4943953576,4700994.034465949,3766871.21920448,3934847.7834200645,1089703.525013053,11075599.755134717,3693733.4116624277,4584767.205555635,6223753.002026624,14658922.220014272,9253161.560079725,9176062.228322301,1042975.3203164634,1111110.8722938076,1280943.843824876,1066822.7635085338,36144282.037177175,136753710.59758043,64205392.220388725,71357582.03331831,-8681835.210851474,176954839.005953,31266684.371785477,56291000.76503009,-458014498.7203179,1516058400.897462,-41815884.35345426,232911016.14590502,30.753333333333334,312.93033333333335,99.4275,129.51528333333334,38.37833333333333,380.85966666666667,121.77,158.2468,25.762,48.48,35.517,33.7133,1.8058904291542943,1.7263137793127432,1.7603678724738645,1.7780386017097514,0.816714803057413,0.8261047321348433,0.8252431965784545,0.8200012782345136,0.057746402775508375,0.05541211717897804,0.05521930959718307,0.056929402816722756,0.03767470218760809,0.03574536697089928,0.03642680014387658,0.03699943486176001,67.55516566897458,66.6679414583691,66.25919622311886,67.24463719526267,49.391924522170605,45.661054704311674,46.81333837007689,48.08612008591997
48,5043.666597715916,56567.581881623824,17491.892653677456,23077.036947083685,29111607.67164183,331661045.9441942,101437582.14903982,135003911.06703517,4954056.296091797,51781195.380479634,16102492.722551595,21343554.975627538,695007.9711020305,7273920.134882904,2250921.3427895205,2997627.228425336,17941952.982154638,33119833.421201985,24393594.70788716,23254211.13582121,3550215.146994598,4788063.46057597,3810538.4478997765,3983462.056748078,1144011.8496468451,11246486.74142169,3874471.4814921594,4679878.061768041,6361124.657742152,14958197.685998296,9460424.296651438,9370100.217631802,743923.8391480778,581059.8781749199,508171.73312908557,686921.4528074726,36923341.7190121,141131447.87782085,65741195.98095339,73396178.87459517,-7811734.047370259,190529598.06637338,35696386.16808644,61607732.19244001,-465826232.7676882,1706587998.963835,-6119498.185367821,294518748.3383449,31.971,324.1426666666667,103.5205,134.23108333333334,39.86633333333333,394.4633333333333,126.754,163.97528333333332,26.222333333333335,49.26166666666666,36.162,34.286100000000005,1.7783323021874649,1.7011091698376846,1.734626454754897,1.7513042058650417,0.8199597208502015,0.8287678658532565,0.8280513479743177,0.8230425716012708,0.05490308434068262,0.05263921772360033,0.052465577368906335,0.05411073102470382,0.03728635703134733,0.035340962347759235,0.035985345700549405,0.0366054688920915,67.81457868770828,67.06263248341362,66.6151609869925,67.55139751620516,48.63876878363348,44.99392481961623,46.130295935044906,47.36307339622745
