month,users_cons,users_opt,users_med,users_plan,users_ind_cons,users_ind_opt,users_ind_med,users_ind_plan,users_fgn_cons,users_fgn_opt,users_fgn_med,users_fgn_plan,sub_rev_cons,sub_rev_opt,sub_rev_med,sub_rev_plan,commerce_rev_cons,commerce_rev_opt,commerce_rev_med,commerce_rev_plan,revenue_cons,revenue_opt,revenue_med,revenue_plan,labour_cons,labour_opt,labour_med,labour_plan,tokens_cons,tokens_opt,tokens_med,tokens_plan,eng_cons,eng_opt,eng_med,eng_plan,compliance_cons,compliance_opt,compliance_med,compliance_plan,geo_fixed_cons,geo_fixed_opt,geo_fixed_med,geo_fixed_plan,sales_cons,sales_opt,sales_med,sales_plan,gna_cons,gna_opt,gna_med,gna_plan,onetime_cons,onetime_opt,onetime_med,onetime_plan,total_cost_cons,total_cost_opt,total_cost_med,total_cost_plan,contribution_cons,contribution_opt,contribution_med,contribution_plan,cum_cash_cons,cum_cash_opt,cum_cash_med,cum_cash_plan,floor_heads_cons,floor_heads_opt,floor_heads_med,floor_heads_plan,blended_min_cons,blended_min_opt,blended_min_med,blended_min_plan,arpu_usd_cons,arpu_usd_opt,arpu_usd_med,arpu_usd_plan,gmv_cons,gmv_opt,gmv_med,gmv_plan
42,3030.611880773697,37727.086552155924,11240.405588874391,15174.378015757477,3030.611880773697,37727.086552155924,11240.405588874391,15174.378015757477,0.0,0.0,0.0,0.0,15313417.54372055,207504529.29964763,59407347.994021334,82580306.65829502,0.0,0.0,0.0,0.0,15313417.54372055,207504529.29964763,59407347.994021334,82580306.65829502,3076512.2327026725,34225131.82236225,10802699.60589355,13978529.089083524,550837.687592894,6261125.745168356,1990267.138197693,2549438.5077443058,9058921.921038324,17376511.78788954,12503536.910187336,11970078.374436248,724706.9978261531,1555362.0424175255,918819.6042566379,1015436.2634331335,0.0,0.0,0.0,0.0,645223.9681459364,8188659.23795919,2528421.7469870215,3285426.312580575,5159035.626815031,12393565.570731629,7944900.180008033,7691121.107185841,1821031.4798248406,1838620.2568045524,1860228.5905979967,1827187.5517677395,21843133.81901308,92726527.53814135,41687413.04639583,46652321.620707974,-6529716.27529253,114778001.76150626,17719934.947625503,35927985.03758704,-294437044.7783927,825674427.5824095,-65424456.712007895,97601970.54788804,26.577666666666666,285.58933333333334,91.764,117.23175,1.9306181196443983,1.8678225619871307,1.898525301003836,1.9086396744643546,58.486088890612166,62.78279098812277,61.06500530885329,59.989934624740876,0.0,0.0,0.0,0.0
43,3205.8859383183294,40115.44456536581,11933.867184072853,16124.231457784947,3205.8859383183294,40115.44456536581,11933.867184072853,16124.231457784947,0.0,0.0,0.0,0.0,16234341.986695897,221245394.50351572,63245590.532320894,87988210.36758283,0.0,0.0,0.0,0.0,16234341.986695897,221245394.50351572,63245590.532320894,87988210.36758283,3229223.156137566,36249906.67694075,11391757.478964264,14786462.388418678,554819.0147109899,6334103.077936442,2012401.8086385503,2577568.436839898,9307663.375468308,17893714.100693204,12863282.483550401,12312781.129297022,729146.164370588,1614156.2276027803,936179.4584365569,1038899.6865018553,0.0,0.0,0.0,0.0,687483.9737819101,8552701.878749607,2668364.4378272495,3440310.240520604,5274899.885432801,12708646.024773326,8144547.97907365,7876711.034201985,1507513.0301000471,1536804.3460929664,1329534.423980097,1517764.9906975687,22146121.198308963,96498514.00211892,42687491.63842747,48169458.67964245,-5911779.211613067,124746880.50139679,20558098.893893417,39818751.68794038,-300348823.9900057,950421308.0838063,-44866357.81811448,137420722.2358285,27.588,298.36066666666665,95.621,122.35843333333332,1.8967623318843616,1.8344262146886225,1.8653592950774414,1.8749446908658531,58.64957241315177,62.970995358965126,61.245664461094,60.16207044418644,0.0,0.0,0.0,0.0
44,3384.825478971632,42524.41113569898,12661.002693685012,17083.680458826202,3384.825478971632,42524.41113569898,12661.002693685012,17083.680458826202,0.0,0.0,0.0,0.0,17182089.280362394,235189853.82155222,67280892.29110366,93484806.86977883,0.0,0.0,0.0,0.0,17182089.280362394,235189853.82155222,67280892.29110366,93484806.86977883,3380409.0747712567,38299718.13490605,12034923.41107044,15602167.245818436,557355.8103709014,6386256.316259644,2031500.603847328,2597470.987431961,9567181.055609494,18423775.99914003,13238801.603804126,12666989.285845183,733608.4258667039,1673277.2881016224,954222.6148805852,1062492.5276489253,0.0,0.0,0.0,0.0,718482.6020223367,8760639.69783852,2842359.1085297605,3533237.585558001,5392252.891347948,13015928.9502103,8342871.787793238,8060539.511949771,1221935.5129691262,982563.537787222,1138429.8326512498,1138155.3216554597,22476448.17940326,99882238.30516022,44137979.798217796,49568474.72341819,-5294358.89904087,135307615.51639196,23142912.492885873,43916332.14636061,-305643182.88904655,1085728923.6001983,-21723445.3252286,181337054.3821891,28.569333333333333,310.96633333333335,99.716,127.40828333333333,1.8647982277148383,1.8027359967393553,1.8340317609228733,1.8430764468734193,58.81359967882817,63.159860419427794,61.42694991380531,60.33479093803803,0.0,0.0,0.0,0.0
45,3568.719652508596,44998.08684328872,13390.212307477208,18068.99816928164,3568.719652508596,44998.08684328872,13390.212307477208,18068.99816928164,0.0,0.0,0.0,0.0,18159836.61849976,249545182.3873231,71363617.36965682,99144707.63758792,0.0,0.0,0.0,0.0,18159836.61849976,249545182.3873231,71363617.36965682,99144707.63758792,3539174.699060131,40422559.08550148,12668652.642220661,16448359.234314602,558675.0203863722,6423774.148268803,2042530.7578716248,2611459.715145223,9820478.326176623,18948005.825279593,13609894.312804973,13015112.950862661,738314.0714540386,1734523.9757402572,972473.7785996048,1086987.537954215,0.0,0.0,0.0,0.0,755190.1139650214,9314725.537626488,2930245.897690815,3751027.5122465347,5507091.278324283,13319928.346845472,8536468.363623174,8241584.252306698,959045.0151903944,990514.3099364274,822121.4553433578,970059.268351506,22834708.754522435,104247664.93797846,45353676.52468242,51329243.41873204,-4674872.136022674,145297517.44934464,26009940.844974387,47815464.21885588,-310318055.02506924,1231026441.049543,4286495.51974579,229152518.60104495,29.578333333333333,323.6653333333333,103.649,132.50878333333333,1.8343568592406052,1.7733577183466909,1.803929692827393,1.8130071599277353,58.97817271282758,63.34938873249416,61.60886407610234,60.50809831971088,0.0,0.0,0.0,0.0
46,3765.125904156592,47447.106340205035,14126.741589829135,19053.819056773547,3765.125904156592,47447.106340205035,14126.741589829135,19053.819056773547,0.0,0.0,0.0,0.0,19201258.03117095,263871115.4813681,75516635.32734112,104835708.13873994,0.0,0.0,0.0,0.0,19201258.03117095,263871115.4813681,75516635.32734112,104835708.13873994,3710943.0032635154,42534780.82108481,13319710.723633105,17299286.23950097,560594.1861107345,6437317.1953187855,2048880.51259939,2617447.2393335523,10084108.049088666,19462433.24380028,13981300.205619927,13366521.86723773,743310.4547012101,1795147.5661106962,990702.0441545399,1111453.44369453,0.0,0.0,0.0,0.0,809176.2645454276,9443640.088101873,3045203.5138870454,3831238.6027901834,5625637.125264585,13608020.739132918,8724691.66330227,8419471.390118502,527134.4001186506,540625.0321131574,685197.6165381554,531856.121316728,23072552.76179454,107665842.3284049,46786913.01216571,52680204.11010817,-3871294.730623591,156205273.15296313,28729722.31517542,52155504.028631754,-314189349.75569284,1387231714.2025063,33016217.83492121,281308022.6296768,30.668666666666667,335.88233333333335,107.5955,137.49345,1.8055188060171725,1.7454420571173275,1.775533329540972,1.7844919439022267,59.143293548514364,63.53958287181157,61.79140936708273,60.68199481166839,0.0,0.0,0.0,0.0
47,3966.8084409572284,49910.704180078974,14884.176544064838,20047.17194964984,3966.8084409572284,49910.704180078974,14884.176544064838,20047.17194964984,0.0,0.0,0.0,0.0,20277747.65804605,278376812.5031204,79813846.83422321,110612420.35382207,0.0,0.0,0.0,0.0,20277747.65804605,278376812.5031204,79813846.83422321,110612420.35382207,3889638.4722693674,44692006.28859955,14000126.759537116,18170467.20798493,561097.7055534052,6433229.000161156,2051559.4862643192,2616343.658666118,10354939.695530787,19983207.2184874,14360302.23746962,13724833.328565601,748380.938295632,1856285.8666840706,1009353.4124323245,1136147.6632315854,0.0,0.0,0.0,0.0,851503.5586740758,9781336.830281092,3189810.5221962724,3976945.203736531,5743724.622930209,13887468.757302439,8911529.50347519,8594035.06996049,472166.86657061754,427333.58438930113,491118.61795084033,456475.2178071568,23689787.7327379,111665988.27927954,48232248.293674074,54481457.92402747,-3412040.07469185,166710824.2238409,31581598.54054912,56130962.4297946,-317601389.8303847,1553942538.426347,64597816.37547034,337438985.05947137,31.779333333333334,348.016,111.623,142.46216666666666,1.7785356545409783,1.7189494032672168,1.7486842541982892,1.7576804665951618,59.30896422746599,63.73044542173795,61.974588215870256,60.85648264546117,0.0,0.0,0.0,0.0
48,4178.387850378878,52378.58004694865,15694.20265127696,21048.4551191783,4178.387850378878,52378.58004694865,15694.20265127696,21048.4551191783,0.0,0.0,0.0,0.0,21410321.766951736,292991532.1542264,84407015.91897897,116463745.40249786,0.0,0.0,0.0,0.0,21410321.766951736,292991532.1542264,84407015.91897897,116463745.40249786,4076185.8626172487,46885903.892072976,14723760.158354182,19059587.172926754,561465.7530783123,6414251.615188815,2055901.1685566588,2609940.804816988,10626571.035810588,20497067.872063767,14754549.948721832,14081244.9284992,753768.6428344288,1917179.747813098,1029352.8409378933,1160962.529576963,0.0,0.0,0.0,0.0,898328.0941097523,10102239.088715458,3414306.7542975796,4119696.942221749,5863432.556662793,14156357.043042623,9105891.307325985,8765956.126895733,133997.50748310122,179433.1693862137,112989.0615990145,149899.98914919057,24041633.61747821,115522655.15725957,49658564.307906985,56059991.15640168,-2631311.850526476,177468876.99696687,34748451.61107198,60403754.246096194,-320232701.6809111,1731411415.4233139,99346267.98654233,397842739.3055676,32.928666666666665,359.969,115.863,147.39278333333334,1.7524157801767746,1.6940992033939146,1.7229770973358622,1.7320049783027738,59.475186799508286,63.92197897738874,62.15840306165886,61.031564061766446,0.0,0.0,0.0,0.0
49,4392.801981967088,54797.60341061898,16492.192428547045,22034.48248199525,4392.801981967088,54797.60341061898,16492.192428547045,22034.48248199525,0.0,0.0,0.0,0.0,22562545.413577564,307439864.61695665,88969302.73598397,122269607.13476023,0.0,0.0,0.0,0.0,22562545.413577564,307439864.61695665,88969302.73598397,122269607.13476023,4269732.794376919,49044222.817188926,15452891.956883645,19940804.302361123,561139.8517895535,6374569.835824496,2052427.94982984,2595840.346201783,10902113.272444898,21007156.15413856,15133948.423117427,14438878.28103768,759182.349135203,1977618.4518511498,1049240.8245132058,1185634.9850857845,0.0,0.0,0.0,0.0,936048.5522558884,10281210.632779803,3506994.806015273,4206855.280439259,5981000.819660896,14417133.626219686,9287764.568805095,8933647.301956473,127922.32658212587,97499.65079355419,97179.13001813355,117274.39005612579,24725627.619906932,119328212.06656319,51284007.98607043,57836532.176236615,-2163082.2063293653,188111652.5503934,37685294.74991353,64433074.9585236,-322395783.88724047,1919523067.9737077,137031562.73645586,462275814.26409125,34.08833333333333,371.27433333333335,120.0165,152.10343333333333,1.7278135914415376,1.6701511606534656,1.6992644483632435,1.7076317406657124,59.641963322750854,64.11418614468408,62.34285635375669,61.20724131042748,0.0,0.0,0.0,0.0
50,4614.287101770826,57229.54502356853,17307.303704243714,23029.627374400017,4614.287101770826,57229.54502356853,17307.303704243714,23029.627374400017,0.0,0.0,0.0,0.0,23756028.545612406,322008844.12068367,93652887.73192291,128144513.99688736,0.0,0.0,0.0,0.0,23756028.545612406,322008844.12068367,93652887.73192291,128144513.99688736,4471082.357435717,51236257.05154662,16204792.825053485,20838893.500374533,559824.4249797926,6321023.245173304,2046773.4302959582,2576244.012047522,11185510.817842714,21519088.31038635,15531319.914908485,14802262.940232985,764823.8359438818,2037440.6347634555,1069486.649405353,1210239.7155307326,0.0,0.0,0.0,0.0,986394.7409039428,10638294.581057575,3646288.1630690726,4364559.684957714,6098767.910433981,14666853.271981914,9468826.812070923,9097597.786975756,120561.14406581294,109296.9127270538,124884.73309129247,116618.66309724725,25438382.674972128,123418975.7871674,53043218.82076135,59731590.26424047,-1682354.1293597247,198589868.33351618,40609668.91116154,68412923.73264684,-324078138.0166002,2118112936.3072236,177641231.6476174,530688737.9967381,35.281333333333336,382.387,124.2175,156.76831666666664,1.7042685333807446,1.6473313138572103,1.6766463303949535,1.6843405065475077,59.809295863622594,64.30706954039614,62.52795055163046,61.383516650493334,0.0,0.0,0.0,0.0
51,4839.942921508388,59596.12794593962,18146.02150285237,24004.607680059315,4839.942921508388,59596.12794593962,18146.02150285237,24004.607680059315,0.0,0.0,0.0,0.0,24981359.65227403,336300441.80644244,98493709.76314782,133943038.40623295,0.0,0.0,0.0,0.0,24981359.65227403,336300441.80644244,98493709.76314782,133943038.40623295,4677120.409238392,53429319.35024226,16975307.3860553,21740390.038589742,557909.3761169834,6250002.596235011,2037638.427964078,2550142.0031582927,11469032.872175628,22024891.31698703,15920013.220636062,15163583.327859618,770594.462485508,2096954.5472624204,1090385.389354085,1234820.4921574274,0.0,0.0,0.0,0.0,1024493.833290172,10789629.803811671,3826957.7432851465,4442291.422972697,6214558.64806517,14899134.671265844,9647789.785622772,9254160.256185405,122601.01471681126,110314.78188456738,134680.03273768182,118300.83322552589,26152199.851184763,127239826.56540422,54839551.86617971,61532869.20116157,-1170840.1989107335,209060615.24103826,43654157.89696811,72410169.2050714,-325248978.21551096,2327173551.5482616,221295389.5445855,603098907.2018094,36.468666666666664,393.05,128.436,161.27213333333333,1.6816984569939615,1.6262004105934742,1.6546066480599253,1.6622741407537909,59.97718649690742,64.50063179219663,62.71368812494993,61.560392350258645,0.0,0.0,0.0,0.0
52,5072.458444523332,61910.79806749073,18981.27449827401,24965.87731256192,5072.458444523332,61910.79806749073,18981.27449827401,24965.87731256192,0.0,0.0,0.0,0.0,26248302.80318604,350400378.81727505,103344973.93821147,139701529.40811718,0.0,0.0,0.0,0.0,26248302.80318604,350400378.81727505,103344973.93821147,139701529.40811718,4893491.222345314,55585533.76069767,17764021.318739984,22635706.11076864,555390.0496106456,6166810.534403403,2026250.434386405,2519387.2192881107,11759014.867275838,22516668.41129533,16309054.04020314,15524193.60768266,776514.9388890591,2154229.7405341472,1111058.824258235,1258715.1194648398,0.0,0.0,0.0,0.0,1070648.748080651,10939134.676812615,3920032.4378226246,4524618.823136838,6330567.947959389,15119911.409724463,9820167.08708919,9406838.159577165,128901.25993919568,95126.41074319827,111556.21942531489,117080.06272059659,26897118.31338405,130954161.44065768,56525203.719871536,63317083.40792982,-648815.5101980123,219446217.37661743,46819770.21833993,76384446.00018738,-325897793.72570896,2546619768.924879,268115159.76292545,679483353.2019968,37.70766666666667,403.1646666666667,132.6035,165.61761666666666,1.6606449453868937,1.605890248200584,1.633879252753997,1.6414808013716853,60.14563730578013,64.69487553870472,62.9000715536327,61.73787068730374,0.0,0.0,0.0,0.0
53,5317.458346058852,64213.59649946448,19847.964979006603,25931.10669975082,5317.458346058852,64213.59649946448,19847.964979006603,25931.10669975082,0.0,0.0,0.0,0.0,27588214.368944854,364473134.51116216,108406326.62175281,145497936.4187209,0.0,0.0,0.0,0.0,27588214.368944854,364473134.51116216,108406326.62175281,145497936.4187209,5125234.349680787,57761603.17846844,18588722.525237743,23547963.439756468,552931.6056424456,6076569.309806492,2013531.2288118436,2486204.802099862,12048894.809435546,23009970.510445602,16701615.524758881,15885271.304789066,782723.9066957361,2212265.2271139435,1132416.9915512684,1283063.3688421086,0.0,0.0,0.0,0.0,1133785.080354153,11148584.954010798,4159284.5308040027,4638965.0361339785,6450732.877815931,15331591.127960527,9994398.115660923,9559033.26536654,77872.10157606282,105577.37861424033,102426.72890395846,87568.94853942495,27625378.80659939,134759203.78501585,58422812.64460903,65122217.549045146,-37164.437654539266,229713930.7261463,49983513.9771438,80375718.86967576,-325934958.1633635,2776333699.6510253,318098673.7400692,759859072.0716724,39.013666666666666,412.9386666666667,136.889,169.88741666666664,1.6411703675653693,1.5860349240579519,1.6141543955822004,1.6218729623377732,60.31465038184243,64.8898034295349,63.087103327889054,61.91595394853479,0.0,0.0,0.0,0.0
54,5571.007953891949,66429.47578751642,20743.606879716102,26871.471695660515,5571.007953891949,66429.47578751642,20743.606879716102,26871.471695660515,0.0,0.0,0.0,0.0,28982010.69326007,378190841.9841064,113644911.56496997,151205101.64505628,0.0,0.0,0.0,0.0,28982010.69326007,378190841.9841064,113644911.56496997,151205101.64505628,5362980.943599932,59906409.230439216,19481337.347897463,24453180.843993682,550603.0984436603,5973078.958689814,2000163.575079208,2448469.6495298143,12344061.867371714,23503219.154779285,17105757.849550504,16249766.917964363,789228.5988155489,2267538.060960355,1154752.3088979863,1306636.9105662312,0.0,0.0,0.0,0.0,1182391.7651406238,11260167.124991462,4373312.919551697,4709613.141088417,6570699.270392669,15528451.71660994,10166003.629642343,9705912.626568712,118149.77525580062,161295.44749665956,66876.35152009406,133250.76054010127,28444920.167397115,138431293.3402995,60355571.59946568,66940150.777912945,537090.5258629589,239759548.64380693,53289339.96550429,84264950.86714335,-325397867.6375006,3016093248.294832,371388013.7055735,844124022.9388158,40.346,422.1446666666667,141.4485,173.97553333333332,1.6224783224109915,1.5673186114529944,1.5959705146132293,1.6031724235756926,60.48422782515916,65.08541812534527,63.27478594826715,62.09464443022429,0.0,0.0,0.0,0.0
55,5834.410279511771,68532.58514538381,21624.563648229443,27778.771482566983,5834.410279511771,68532.58514538381,21624.563648229443,27778.771482566983,0.0,0.0,0.0,0.0,30429425.931364648,391357065.5519872,118859680.79480527,156754099.79858252,0.0,0.0,0.0,0.0,30429425.931364648,391357065.5519872,118859680.79480527,156754099.79858252,5620281.7654927755,62033391.76436883,20353593.25790564,25364870.265099395,547881.4131501133,5854160.084417033,1982657.0801568227,2405078.948093535,12656265.714500567,23979408.196924604,17498816.30991885,16619365.583348982,795933.1579992968,2320084.816992421,1176374.082773694,1329386.2386468903,0.0,0.0,0.0,0.0,1254413.8328868386,11325987.767908776,4389471.041786338,4779464.710144516,6691347.915661454,15711626.297763051,10330757.185972834,9848445.349397013,111442.11192441524,90669.1981796918,64128.56285293772,104171.59211376203,29280603.45255175,141837665.34940505,62078763.7281467,68675575.1164504,1148822.478812903,249519400.20258212,56780917.06665855,88078524.68213212,-324249045.15868765,3265612648.4974146,428168930.77223206,932202547.6209481,41.75866666666667,430.75233333333335,145.7575,177.90645,1.605013290892628,1.5500375722013047,1.5785282711049469,1.5857717893506649,60.654371744294586,65.28172229788599,63.46312192569838,62.27394443805158,0.0,0.0,0.0,0.0
56,6098.436355001783,70646.74610618786,22532.69867633013,28690.344767916908,6098.436355001783,70646.74610618786,22532.69867633013,28690.344767916908,0.0,0.0,0.0,0.0,31886967.375528738,404639873.1460244,124240695.76666148,162350484.3952022,0.0,0.0,0.0,0.0,31886967.375528738,404639873.1460244,124240695.76666148,162350484.3952022,5873383.114232198,64198200.5354345,21257359.752310228,26287069.211653,544417.8727370119,5734327.369947004,1964363.0068004555,2360886.196760509,12961939.876602428,24462673.273704454,17904795.70874204,16987196.56558814,802767.194144626,2373001.0295700496,1198678.4125513788,1352349.0365435244,0.0,0.0,0.0,0.0,1279857.403258783,11528909.770222021,4636530.558088755,4867025.7316959165,6809083.68307964,15893867.160305593,10494440.490772838,9988757.900108723,140303.3696450673,143032.2736386152,125443.25721903628,141258.48604280906,30091470.919434022,145551898.4771209,64148913.06182921,70502620.56462443,1795496.4560947195,259087974.66890353,60091782.70483227,91847863.8305778,-322453548.7025929,3524700623.166318,488260713.47706425,1024050411.4515259,43.114666666666665,439.24966666666666,150.1685,181.76191666666665,1.5878039373945916,1.5335944607108796,1.561808649744579,1.5688306205552922,60.82508425634896,65.47871863004798,63.65211378154284,62.45385628714362,0.0,0.0,0.0,0.0
57,6374.79088001436,72733.81314616017,23442.099419962764,29600.448673165396,6374.79088001436,72733.81314616017,23442.099419962764,29600.448673165396,0.0,0.0,0.0,0.0,33417126.357484877,417841955.5075381,129674596.9901346,167965816.5600035,0.0,0.0,0.0,0.0,33417126.357484877,417841955.5075381,129674596.9901346,167965816.5600035,6144870.935768256,66393133.82251645,22183504.286595635,27231762.946130123,540671.3149936696,5612903.44201174,1944538.426063708,2315952.559449994,13290083.142531954,24938252.83419463,18316433.70632305,17366942.534613892,809796.2825146795,2425101.5959703205,1220976.145168343,1375153.142224154,0.0,0.0,0.0,0.0,1371102.0362186048,11899167.698583944,4733070.147077833,5055925.018046473,6927559.612076978,16066937.88301104,10653493.105266651,10126342.0069039,109918.45437103597,95512.14351019036,101836.23937967587,104876.24556974001,30954501.510819722,149339077.80652338,66008436.36613553,72389103.21431601,2462624.846665159,268502877.70101476,63666160.62399906,95576713.34568751,-319990923.85592777,3793203500.8673334,551926874.1010634,1119627124.7972136,44.54233333333333,447.617,154.552,185.61846666666668,1.5716816265929574,1.5179092779026238,1.5462136828005308,1.5528613045513406,60.99636748699521,65.67640981591168,63.84176404763518,62.63438230211598,0.0,0.0,0.0,0.0
58,6653.928783068837,74769.34460002233,24343.13887810886,30494.32431900256,6653.928783068837,74769.34460002233,24343.13887810886,30494.32431900256,0.0,0.0,0.0,0.0,34975233.54269056,430845519.5045555,135095737.4534255,173529833.62934327,0.0,0.0,0.0,0.0,34975233.54269056,430845519.5045555,135095737.4534255,173529833.62934327,6424310.856396606,68588982.42867555,23114213.890627228,28181945.906694233,536123.2509832438,5486340.500304839,1920170.7975980924,2268699.288245802,13597358.594663149,25414392.62171811,18722454.024950173,17733320.504132383,816870.310856789,2476284.7049065726,1243522.6620378224,1397665.3487742133,0.0,0.0,0.0,0.0,1428558.9957295877,12044140.993963456,4897784.782708151,5144012.695111441,7044805.906896103,16228184.433441171,10806549.043390311,10258988.391186878,146092.00017236517,132225.8316137091,122402.50426969538,141238.84117683556,31836552.74816676,152960100.5197819,67969519.29249267,74229794.46823205,3138680.794523808,277885418.9847736,67126218.16093281,99300039.16111122,-316852243.06140393,4071088919.8521066,619053092.2619963,1218927163.9583247,45.976,455.585,158.787,189.33915,1.5559204240482305,1.5030100702901137,1.530994780197214,1.5374018002328897,61.16822357051573,65.87479856079628,64.0320752663305,62.81552481711392,0.0,0.0,0.0,0.0
59,6941.706275044209,76639.50705434437,25258.60021808765,31335.936547799265,6941.706275044209,76639.50705434437,25258.60021808765,31335.936547799265,0.0,0.0,0.0,0.0,36586869.58960452,442995280.9478395,140641977.32872495,178829813.56498674,0.0,0.0,0.0,0.0,36586869.58960452,442995280.9478395,140641977.32872495,178829813.56498674,6708529.886014923,70662390.24122353,24065459.840436652,29092381.010337934,531688.868481955,5345293.176313466,1894840.315424789,2216450.376222984,13918079.168680726,25885864.992953103,19123142.171586037,18106804.20717606,824089.8160694942,2524256.2437293036,1266016.4901991487,1419148.0657504275,0.0,0.0,0.0,0.0,1480177.7398763683,11955245.958391175,5060535.785011373,5146451.61635655,7162613.888372981,16374188.261768388,10956949.240835829,10386664.919061374,173079.8565863917,99664.86364777529,96049.56077954448,147384.60905787593,32725464.6983013,156071033.26888368,69898610.87136993,75896413.69800514,3861404.891303229,286924247.6789558,70743366.45735501,102933399.86698163,-312990838.17010075,4358013167.531062,689796458.7193513,1321860563.8253062,47.429,462.501,163.0645,192.70419999999996,1.5410415461254277,1.4886551974341506,1.5165396011893097,1.5227063240834808,61.340654649839486,66.07388758130898,64.22304999055054,62.99728617585381,0.0,0.0,0.0,0.0
60,7234.0182719145805,78473.3224786843,26180.59702056046,32167.774744283983,7234.0182719145805,78473.3224786843,26180.59702056046,32167.774744283983,0.0,0.0,0.0,0.0,38227874.23999695,455026995.38664305,146266821.5360088,184107566.64132306,0.0,0.0,0.0,0.0,38227874.23999695,455026995.38664305,146266821.5360088,184107566.64132306,7014823.247656767,72775052.56948471,25054292.30159499,30030903.510296546,526867.2885711777,5205631.496706746,1870346.298294016,2164434.7614186266,14234861.744128471,26353007.62547776,19549403.51645825,18476212.802600723,831525.2799766563,2571131.0725787855,1289211.8642560407,1440387.3073874013,0.0,0.0,0.0,0.0,1529685.7354013978,12056434.110074013,5243028.640740107,5214047.666536814,7277193.901800832,16511789.48658281,11103117.565366803,10509302.356474523,155795.59002895537,99054.2264280837,117016.44083480508,135936.1127686503,33584152.807918414,159428082.17726097,71960226.59933338,77629528.0871883,4643721.432078538,295598913.2093822,74306594.93667547,106478038.55413482,-308347116.73802215,4653612080.740445,764103053.6560267,1428338602.3794413,48.953,469.2146666666667,167.4065,196.04458333333332,1.5273292751001986,1.4749490835572834,1.5028675441172912,1.5089962080601782,61.51366287657913,66.27367960539459,64.41469078383011,63.17966873166454,0.0,0.0,0.0,0.0
